account_id,customer_id,product_id,account_type,open_date,status
ACC0000408,CUST000261,PRD02,Savings Account,2023-07-20,Open
ACC0000409,CUST000262,PRD01,Checking Account,2024-03-21,Open
ACC0000410,CUST000262,PRD02,Savings Account,2024-08-06,Open
ACC0000411,CUST000263,PRD01,Checking Account,2023-04-25,Open
ACC0000412,CUST000263,PRD02,Savings Account,2018-04-21,Open
ACC0000413,CUST000264,PRD01,Checking Account,2024-07-12,Open
ACC0000414,CUST000264,PRD02,Savings Account,2024-11-07,Open
ACC0000415,CUST000265,PRD01,Checking Account,2020-04-13,Open
ACC0000416,CUST000266,PRD01,Checking Account,2024-08-28,Closed
ACC0000417,CUST000266,PRD02,Savings Account,2024-04-19,Closed
ACC0000418,CUST000267,PRD01,Checking Account,2023-11-20,Open
ACC0000419,CUST000268,PRD09,Term Deposit,2024-05-24,Open
ACC0000420,CUST000268,PRD01,Checking Account,2024-03-08,Open
ACC0000421,CUST000268,PRD02,Savings Account,2024-03-12,Open
ACC0000422,CUST000269,PRD09,Term Deposit,2021-08-29,Open
ACC0000423,CUST000269,PRD01,Checking Account,2022-06-18,Open
ACC0000424,CUST000269,PRD02,Savings Account,2024-08-25,Open
ACC0000425,CUST000270,PRD01,Checking Account,2018-11-18,Open
ACC0000426,CUST000271,PRD01,Checking Account,2023-09-24,Open
ACC0000427,CUST000271,PRD02,Savings Account,2024-08-03,Open
ACC0000428,CUST000272,PRD01,Checking Account,2024-12-05,Open
ACC0000429,CUST000273,PRD01,Checking Account,2021-05-13,Open
ACC0000430,CUST000274,PRD01,Checking Account,2022-11-30,Open
ACC0000431,CUST000275,PRD01,Checking Account,2023-03-04,Open
ACC0000432,CUST000276,PRD01,Checking Account,2024-07-20,Open
ACC0000433,CUST000277,PRD01,Checking Account,2023-06-21,Open
ACC0000434,CUST000277,PRD02,Savings Account,2024-01-14,Open
ACC0000435,CUST000278,PRD01,Checking Account,2018-11-20,Open
ACC0000436,CUST000279,PRD01,Checking Account,2021-05-19,Open
ACC0000437,CUST000280,PRD01,Checking Account,2021-11-28,Open
ACC0000438,CUST000281,PRD01,Checking Account,2023-06-30,Open
ACC0000439,CUST000282,PRD01,Checking Account,2024-11-13,Open
ACC0000440,CUST000282,PRD02,Savings Account,2023-10-13,Open
ACC0000441,CUST000283,PRD01,Checking Account,2024-11-09,Open
ACC0000442,CUST000283,PRD02,Savings Account,2023-09-12,Open
ACC0000443,CUST000284,PRD01,Checking Account,2023-02-19,Open
ACC0000444,CUST000285,PRD01,Checking Account,2023-11-02,Open
ACC0000445,CUST000285,PRD02,Savings Account,2023-03-27,Open
ACC0000446,CUST000286,PRD01,Checking Account,2020-04-02,Open
ACC0000447,CUST000287,PRD01,Checking Account,2024-12-11,Open
ACC0000448,CUST000288,PRD01,Checking Account,2022-10-29,Open
ACC0000449,CUST000289,PRD01,Checking Account,2019-09-15,Open
ACC0000450,CUST000290,PRD01,Checking Account,2022-03-09,Closed
ACC0000451,CUST000291,PRD01,Checking Account,2022-05-29,Closed
ACC0000452,CUST000291,PRD02,Savings Account,2024-07-06,Closed
ACC0000453,CUST000292,PRD01,Checking Account,2024-10-10,Open
ACC0000454,CUST000292,PRD02,Savings Account,2024-07-30,Open
ACC0000455,CUST000293,PRD01,Checking Account,2020-08-27,Closed
ACC0000456,CUST000293,PRD02,Savings Account,2024-03-03,Closed
ACC0000457,CUST000294,PRD01,Checking Account,2024-12-15,Open
ACC0000458,CUST000294,PRD02,Savings Account,2024-12-02,Open
ACC0000459,CUST000295,PRD01,Checking Account,2024-08-24,Open
ACC0000460,CUST000296,PRD01,Checking Account,2022-02-13,Open
ACC0000461,CUST000296,PRD02,Savings Account,2024-11-05,Open
ACC0000462,CUST000297,PRD01,Checking Account,2023-10-19,Open
ACC0000463,CUST000298,PRD01,Checking Account,2021-07-15,Open
ACC0000464,CUST000298,PRD02,Savings Account,2021-10-01,Open
ACC0000465,CUST000299,PRD01,Checking Account,2024-03-01,Open
ACC0000466,CUST000299,PRD02,Savings Account,2024-06-15,Open
ACC0000467,CUST000300,PRD01,Checking Account,2024-11-17,Open
ACC0000468,CUST000301,PRD01,Checking Account,2021-01-21,Closed
ACC0000469,CUST000302,PRD01,Checking Account,2018-11-10,Open
ACC0000470,CUST000303,PRD01,Checking Account,2023-12-24,Open
ACC0000471,CUST000304,PRD09,Term Deposit,2022-12-03,Open
ACC0000472,CUST000304,PRD01,Checking Account,2016-10-31,Open
ACC0000473,CUST000305,PRD01,Checking Account,2023-09-01,Open
ACC0000474,CUST000306,PRD01,Checking Account,2022-10-16,Open
ACC0000475,CUST000307,PRD01,Checking Account,2023-11-16,Open
ACC0000476,CUST000307,PRD02,Savings Account,2024-01-04,Open
ACC0000477,CUST000308,PRD01,Checking Account,2024-05-05,Open
ACC0000478,CUST000309,PRD01,Checking Account,2020-04-15,Open
ACC0000479,CUST000309,PRD02,Savings Account,2024-01-09,Open
ACC0000480,CUST000310,PRD01,Checking Account,2018-10-17,Open
ACC0000481,CUST000310,PRD02,Savings Account,2019-01-22,Open
ACC0000482,CUST000311,PRD01,Checking Account,2020-12-13,Open
ACC0000483,CUST000311,PRD02,Savings Account,2020-10-28,Open
ACC0000484,CUST000312,PRD01,Checking Account,2024-09-07,Open
ACC0000485,CUST000313,PRD01,Checking Account,2024-03-03,Open
ACC0000486,CUST000313,PRD02,Savings Account,2023-11-20,Open
ACC0000487,CUST000314,PRD01,Checking Account,2024-04-16,Open
ACC0000488,CUST000314,PRD02,Savings Account,2022-09-29,Open
ACC0000489,CUST000315,PRD01,Checking Account,2023-10-25,Closed
ACC0000490,CUST000315,PRD02,Savings Account,2022-09-19,Closed
ACC0000491,CUST000316,PRD09,Term Deposit,2023-11-01,Closed
ACC0000492,CUST000316,PRD01,Checking Account,2021-11-26,Closed
ACC0000493,CUST000316,PRD02,Savings Account,2022-02-19,Closed
ACC0000494,CUST000317,PRD01,Checking Account,2020-03-12,Open
ACC0000495,CUST000318,PRD01,Checking Account,2021-12-23,Open
ACC0000496,CUST000318,PRD02,Savings Account,2021-06-27,Open
ACC0000497,CUST000319,PRD01,Checking Account,2023-06-19,Open
ACC0000498,CUST000320,PRD01,Checking Account,2024-11-26,Open
ACC0000499,CUST000320,PRD09,Term Deposit,2024-12-20,Open
ACC0000500,CUST000321,PRD01,Checking Account,2023-08-29,Open
ACC0000501,CUST000322,PRD01,Checking Account,2023-01-03,Open
ACC0000502,CUST000322,PRD02,Savings Account,2024-02-10,Open
ACC0000503,CUST000323,PRD01,Checking Account,2023-02-10,Open
ACC0000504,CUST000323,PRD02,Savings Account,2024-06-25,Open
ACC0000505,CUST000324,PRD01,Checking Account,2024-01-13,Open
ACC0000506,CUST000325,PRD01,Checking Account,2023-07-04,Open
ACC0000507,CUST000326,PRD01,Checking Account,2019-03-08,Open
ACC0000508,CUST000327,PRD01,Checking Account,2023-09-26,Open
ACC0000509,CUST000327,PRD02,Savings Account,2022-11-28,Open
ACC0000510,CUST000328,PRD01,Checking Account,2020-02-05,Open
ACC0000511,CUST000328,PRD09,Term Deposit,2020-08-04,Open
ACC0000512,CUST000329,PRD01,Checking Account,2020-08-14,Open
ACC0000513,CUST000329,PRD02,Savings Account,2022-09-11,Open
ACC0000514,CUST000330,PRD01,Checking Account,2022-12-24,Closed
ACC0000515,CUST000331,PRD01,Checking Account,2022-07-16,Open
ACC0000516,CUST000332,PRD01,Checking Account,2022-05-22,Closed
ACC0000517,CUST000333,PRD01,Checking Account,2018-04-17,Open
ACC0000518,CUST000333,PRD09,Term Deposit,2024-09-20,Open
ACC0000519,CUST000333,PRD02,Savings Account,2020-12-18,Open
ACC0000520,CUST000334,PRD01,Checking Account,2017-06-20,Open
ACC0000521,CUST000335,PRD01,Checking Account,2024-06-13,Open
ACC0000522,CUST000335,PRD02,Savings Account,2023-08-24,Open
ACC0000523,CUST000336,PRD01,Checking Account,2019-06-17,Open
ACC0000524,CUST000336,PRD02,Savings Account,2019-10-24,Open
ACC0000525,CUST000337,PRD01,Checking Account,2024-11-21,Open
ACC0000526,CUST000337,PRD02,Savings Account,2024-12-05,Open
ACC0000527,CUST000338,PRD01,Checking Account,2024-06-23,Open
ACC0000528,CUST000338,PRD09,Term Deposit,2020-08-02,Open
ACC0000529,CUST000339,PRD01,Checking Account,2020-10-10,Open
ACC0000530,CUST000339,PRD02,Savings Account,2020-03-08,Open
ACC0000531,CUST000340,PRD01,Checking Account,2023-12-18,Open
ACC0000532,CUST000341,PRD01,Checking Account,2021-03-11,Open
ACC0000533,CUST000342,PRD01,Checking Account,2019-12-02,Open
ACC0000534,CUST000342,PRD02,Savings Account,2023-02-28,Open
ACC0000535,CUST000343,PRD01,Checking Account,2024-10-20,Open
ACC0000536,CUST000343,PRD02,Savings Account,2024-11-27,Open
ACC0000537,CUST000344,PRD01,Checking Account,2023-03-28,Open
ACC0000538,CUST000344,PRD02,Savings Account,2024-08-23,Open
ACC0000539,CUST000345,PRD01,Checking Account,2023-06-06,Open
ACC0000540,CUST000346,PRD01,Checking Account,2020-07-10,Open
ACC0000541,CUST000347,PRD01,Checking Account,2021-05-03,Open
ACC0000542,CUST000347,PRD02,Savings Account,2023-11-25,Open
ACC0000543,CUST000348,PRD01,Checking Account,2022-01-16,Open
ACC0000544,CUST000348,PRD02,Savings Account,2019-09-18,Open
ACC0000545,CUST000349,PRD01,Checking Account,2024-03-05,Open
ACC0000546,CUST000349,PRD09,Term Deposit,2019-10-04,Open
ACC0000547,CUST000350,PRD09,Term Deposit,2024-07-07,Open
ACC0000548,CUST000350,PRD01,Checking Account,2022-12-16,Open
ACC0000549,CUST000351,PRD01,Checking Account,2024-06-15,Open
ACC0000550,CUST000352,PRD01,Checking Account,2024-11-07,Closed
ACC0000551,CUST000353,PRD01,Checking Account,2023-04-06,Open
ACC0000552,CUST000354,PRD01,Checking Account,2022-06-22,Open
ACC0000553,CUST000355,PRD01,Checking Account,2021-08-10,Closed
ACC0000554,CUST000356,PRD01,Checking Account,2024-05-22,Open
ACC0000555,CUST000357,PRD01,Checking Account,2024-10-15,Closed
ACC0000556,CUST000357,PRD09,Term Deposit,2022-09-21,Closed
ACC0000557,CUST000358,PRD01,Checking Account,2023-11-02,Closed
ACC0000558,CUST000359,PRD01,Checking Account,2024-01-22,Open
ACC0000559,CUST000360,PRD01,Checking Account,2023-10-17,Open
ACC0000560,CUST000360,PRD02,Savings Account,2024-06-08,Open
ACC0000561,CUST000361,PRD01,Checking Account,2024-08-10,Open
ACC0000562,CUST000361,PRD09,Term Deposit,2023-09-18,Open
ACC0000563,CUST000362,PRD01,Checking Account,2021-07-03,Open
ACC0000564,CUST000363,PRD01,Checking Account,2022-09-28,Open
ACC0000565,CUST000364,PRD01,Checking Account,2022-02-20,Open
ACC0000566,CUST000365,PRD01,Checking Account,2024-10-17,Open
ACC0000567,CUST000365,PRD02,Savings Account,2022-03-13,Open
ACC0000568,CUST000366,PRD09,Term Deposit,2024-04-25,Open
ACC0000569,CUST000366,PRD01,Checking Account,2022-03-13,Open
ACC0000570,CUST000366,PRD02,Savings Account,2023-08-11,Open
ACC0000571,CUST000367,PRD01,Checking Account,2022-06-20,Open
ACC0000572,CUST000367,PRD02,Savings Account,2022-11-19,Open
ACC0000573,CUST000368,PRD01,Checking Account,2023-08-05,Open
ACC0000574,CUST000368,PRD02,Savings Account,2022-01-22,Open
ACC0000575,CUST000369,PRD01,Checking Account,2023-02-26,Open
ACC0000576,CUST000370,PRD01,Checking Account,2022-09-19,Closed
ACC0000577,CUST000370,PRD02,Savings Account,2023-02-03,Closed
ACC0000578,CUST000371,PRD01,Checking Account,2024-10-05,Open
ACC0000579,CUST000372,PRD01,Checking Account,2023-09-21,Open
ACC0000580,CUST000373,PRD01,Checking Account,2021-08-04,Closed
ACC0000581,CUST000373,PRD02,Savings Account,2021-02-05,Closed
ACC0000582,CUST000374,PRD01,Checking Account,2024-12-09,Open
ACC0000583,CUST000375,PRD01,Checking Account,2022-10-16,Open
ACC0000584,CUST000375,PRD02,Savings Account,2021-10-20,Open
ACC0000585,CUST000376,PRD01,Checking Account,2021-09-07,Open
ACC0000586,CUST000377,PRD09,Term Deposit,2024-08-24,Closed
ACC0000587,CUST000377,PRD01,Checking Account,2023-01-29,Closed
ACC0000588,CUST000377,PRD02,Savings Account,2024-03-09,Closed
ACC0000589,CUST000378,PRD01,Checking Account,2023-05-19,Closed
ACC0000590,CUST000378,PRD02,Savings Account,2024-10-28,Closed
ACC0000591,CUST000379,PRD01,Checking Account,2020-05-14,Open
ACC0000592,CUST000380,PRD01,Checking Account,2024-06-01,Open
ACC0000593,CUST000381,PRD01,Checking Account,2024-11-27,Open
ACC0000594,CUST000382,PRD01,Checking Account,2016-09-21,Closed
ACC0000595,CUST000383,PRD01,Checking Account,2021-07-29,Open
ACC0000596,CUST000383,PRD09,Term Deposit,2022-06-29,Open
ACC0000597,CUST000384,PRD01,Checking Account,2024-12-17,Open
ACC0000598,CUST000385,PRD01,Checking Account,2021-07-23,Open
ACC0000599,CUST000386,PRD01,Checking Account,2017-04-27,Open
ACC0000600,CUST000387,PRD01,Checking Account,2024-07-10,Open
ACC0000601,CUST000388,PRD01,Checking Account,2023-03-27,Open
ACC0000602,CUST000389,PRD09,Term Deposit,2021-02-21,Open
ACC0000603,CUST000389,PRD01,Checking Account,2023-07-10,Open
ACC0000604,CUST000389,PRD02,Savings Account,2021-12-19,Open
ACC0000605,CUST000390,PRD01,Checking Account,2023-11-25,Open
ACC0000606,CUST000390,PRD02,Savings Account,2024-07-20,Open
ACC0000607,CUST000391,PRD01,Checking Account,2023-05-21,Open
ACC0000608,CUST000392,PRD01,Checking Account,2024-05-19,Open
ACC0000609,CUST000393,PRD01,Checking Account,2023-05-24,Open
ACC0000610,CUST000393,PRD02,Savings Account,2024-10-25,Open
ACC0000611,CUST000394,PRD01,Checking Account,2023-02-11,Open
ACC0000612,CUST000395,PRD01,Checking Account,2021-06-22,Open
ACC0000613,CUST000395,PRD09,Term Deposit,2021-02-27,Open
ACC0000614,CUST000395,PRD02,Savings Account,2021-03-19,Open
ACC0000615,CUST000396,PRD01,Checking Account,2024-12-23,Open
ACC0000616,CUST000397,PRD01,Checking Account,2024-08-09,Open
ACC0000617,CUST000397,PRD02,Savings Account,2024-12-06,Open
ACC0000618,CUST000398,PRD01,Checking Account,2024-04-21,Closed
ACC0000619,CUST000398,PRD02,Savings Account,2024-06-21,Closed
ACC0000620,CUST000399,PRD01,Checking Account,2022-06-05,Open
ACC0000621,CUST000400,PRD01,Checking Account,2024-05-11,Closed
ACC0000622,CUST000401,PRD01,Checking Account,2017-03-14,Open
ACC0000623,CUST000402,PRD01,Checking Account,2023-07-29,Open
ACC0000624,CUST000402,PRD09,Term Deposit,2021-10-02,Open
ACC0000625,CUST000403,PRD01,Checking Account,2021-05-07,Open
ACC0000626,CUST000403,PRD09,Term Deposit,2019-02-05,Open
ACC0000627,CUST000403,PRD02,Savings Account,2020-07-24,Open
ACC0000628,CUST000404,PRD01,Checking Account,2021-09-16,Open
ACC0000629,CUST000405,PRD01,Checking Account,2022-09-17,Open
ACC0000630,CUST000405,PRD02,Savings Account,2023-12-24,Open
ACC0000631,CUST000406,PRD01,Checking Account,2019-08-28,Open
ACC0000632,CUST000407,PRD01,Checking Account,2023-11-03,Closed
ACC0000633,CUST000408,PRD01,Checking Account,2024-06-26,Open
ACC0000634,CUST000408,PRD02,Savings Account,2024-01-02,Open
ACC0000635,CUST000409,PRD01,Checking Account,2023-05-05,Open
ACC0000636,CUST000409,PRD02,Savings Account,2022-12-02,Open
ACC0000637,CUST000410,PRD01,Checking Account,2023-08-12,Closed
ACC0000638,CUST000410,PRD02,Savings Account,2023-02-12,Closed
ACC0000639,CUST000411,PRD01,Checking Account,2024-07-05,Closed
ACC0000640,CUST000411,PRD02,Savings Account,2023-12-19,Closed
ACC0000641,CUST000412,PRD09,Term Deposit,2024-10-25,Open
ACC0000642,CUST000412,PRD01,Checking Account,2024-11-14,Open
ACC0000643,CUST000412,PRD02,Savings Account,2024-09-24,Open
ACC0000644,CUST000413,PRD01,Checking Account,2017-03-23,Open
ACC0000645,CUST000414,PRD01,Checking Account,2020-06-04,Open
ACC0000646,CUST000415,PRD01,Checking Account,2021-10-27,Closed
ACC0000647,CUST000416,PRD01,Checking Account,2020-01-02,Closed
ACC0000648,CUST000416,PRD09,Term Deposit,2023-12-18,Closed
ACC0000649,CUST000417,PRD01,Checking Account,2023-10-01,Open
ACC0000650,CUST000418,PRD01,Checking Account,2024-02-22,Open
ACC0000651,CUST000419,PRD01,Checking Account,2024-02-06,Open
ACC0000652,CUST000420,PRD09,Term Deposit,2021-02-11,Closed
ACC0000653,CUST000420,PRD01,Checking Account,2023-08-08,Closed
ACC0000654,CUST000420,PRD02,Savings Account,2024-02-25,Closed
ACC0000655,CUST000421,PRD01,Checking Account,2022-06-13,Open
ACC0000656,CUST000421,PRD02,Savings Account,2022-06-19,Open
ACC0000657,CUST000422,PRD01,Checking Account,2024-09-01,Open
ACC0000658,CUST000423,PRD01,Checking Account,2024-08-17,Closed
ACC0000659,CUST000423,PRD02,Savings Account,2024-09-26,Closed
ACC0000660,CUST000424,PRD01,Checking Account,2024-09-07,Open
ACC0000661,CUST000425,PRD01,Checking Account,2024-01-22,Open
ACC0000662,CUST000426,PRD01,Checking Account,2024-06-05,Open
ACC0000663,CUST000426,PRD02,Savings Account,2023-10-11,Open
ACC0000664,CUST000427,PRD01,Checking Account,2024-09-16,Open
ACC0000665,CUST000428,PRD01,Checking Account,2024-11-29,Open
ACC0000666,CUST000429,PRD01,Checking Account,2024-10-12,Open
ACC0000667,CUST000430,PRD01,Checking Account,2024-10-07,Closed
ACC0000668,CUST000430,PRD02,Savings Account,2023-10-10,Closed
ACC0000669,CUST000431,PRD01,Checking Account,2023-05-09,Open
ACC0000670,CUST000432,PRD01,Checking Account,2022-10-25,Open
ACC0000671,CUST000432,PRD09,Term Deposit,2021-09-21,Open
ACC0000672,CUST000432,PRD02,Savings Account,2022-04-07,Open
ACC0000673,CUST000433,PRD01,Checking Account,2024-03-14,Open
ACC0000674,CUST000434,PRD01,Checking Account,2020-05-12,Closed
ACC0000675,CUST000435,PRD09,Term Deposit,2018-08-27,Open
ACC0000676,CUST000435,PRD01,Checking Account,2018-09-18,Open
ACC0000677,CUST000435,PRD02,Savings Account,2018-06-09,Open
ACC0000678,CUST000436,PRD01,Checking Account,2024-06-12,Open
ACC0000679,CUST000437,PRD01,Checking Account,2020-06-07,Open
ACC0000680,CUST000438,PRD01,Checking Account,2024-10-17,Open
ACC0000681,CUST000439,PRD01,Checking Account,2023-06-09,Open
ACC0000682,CUST000440,PRD01,Checking Account,2020-08-17,Open
ACC0000683,CUST000441,PRD01,Checking Account,2024-09-12,Open
ACC0000684,CUST000442,PRD01,Checking Account,2022-05-12,Open
ACC0000685,CUST000443,PRD01,Checking Account,2021-09-27,Open
ACC0000686,CUST000444,PRD01,Checking Account,2021-02-02,Open
ACC0000687,CUST000444,PRD02,Savings Account,2022-06-17,Open
ACC0000688,CUST000445,PRD01,Checking Account,2022-11-06,Open
ACC0000689,CUST000446,PRD01,Checking Account,2024-07-05,Open
ACC0000690,CUST000447,PRD01,Checking Account,2022-04-28,Open
ACC0000691,CUST000447,PRD02,Savings Account,2023-07-26,Open
ACC0000692,CUST000448,PRD01,Checking Account,2020-07-25,Open
ACC0000693,CUST000448,PRD02,Savings Account,2021-12-14,Open
ACC0000694,CUST000449,PRD01,Checking Account,2018-12-09,Open
ACC0000695,CUST000449,PRD02,Savings Account,2022-03-13,Open
ACC0000696,CUST000450,PRD01,Checking Account,2024-10-06,Open
ACC0000697,CUST000451,PRD01,Checking Account,2024-12-07,Open
ACC0000698,CUST000452,PRD01,Checking Account,2024-02-02,Open
ACC0000699,CUST000453,PRD01,Checking Account,2024-04-23,Open
ACC0000700,CUST000454,PRD01,Checking Account,2024-11-10,Open
ACC0000701,CUST000455,PRD01,Checking Account,2023-07-18,Closed
ACC0000702,CUST000455,PRD02,Savings Account,2021-12-18,Closed
ACC0000703,CUST000456,PRD01,Checking Account,2024-06-30,Open
ACC0000704,CUST000457,PRD01,Checking Account,2019-10-24,Open
ACC0000705,CUST000458,PRD01,Checking Account,2016-09-20,Open
ACC0000706,CUST000459,PRD01,Checking Account,2022-11-18,Open
ACC0000707,CUST000460,PRD01,Checking Account,2024-09-07,Closed
ACC0000708,CUST000460,PRD09,Term Deposit,2024-08-17,Closed
ACC0000709,CUST000461,PRD01,Checking Account,2018-11-21,Open
ACC0000710,CUST000461,PRD02,Savings Account,2020-03-30,Open
ACC0000711,CUST000462,PRD01,Checking Account,2023-05-07,Open
ACC0000712,CUST000462,PRD02,Savings Account,2023-12-10,Open
ACC0000713,CUST000463,PRD01,Checking Account,2023-07-08,Open
ACC0000714,CUST000464,PRD01,Checking Account,2016-03-02,Open
ACC0000715,CUST000465,PRD01,Checking Account,2022-10-28,Open
ACC0000716,CUST000465,PRD02,Savings Account,2022-08-03,Open
ACC0000717,CUST000466,PRD01,Checking Account,2024-12-21,Open
ACC0000718,CUST000467,PRD01,Checking Account,2024-04-02,Open
ACC0000719,CUST000468,PRD01,Checking Account,2023-07-08,Closed
ACC0000720,CUST000468,PRD02,Savings Account,2024-03-30,Closed
ACC0000721,CUST000469,PRD01,Checking Account,2022-01-02,Open
ACC0000722,CUST000469,PRD09,Term Deposit,2023-02-06,Open
ACC0000723,CUST000469,PRD02,Savings Account,2022-03-30,Open
ACC0000724,CUST000470,PRD01,Checking Account,2020-08-24,Open
ACC0000725,CUST000471,PRD01,Checking Account,2024-10-09,Open
ACC0000726,CUST000472,PRD01,Checking Account,2024-05-22,Open
ACC0000727,CUST000472,PRD02,Savings Account,2022-07-25,Open
ACC0000728,CUST000473,PRD09,Term Deposit,2023-11-23,Open
ACC0000729,CUST000473,PRD01,Checking Account,2023-11-16,Open
ACC0000730,CUST000473,PRD02,Savings Account,2024-09-17,Open
ACC0000731,CUST000474,PRD01,Checking Account,2019-12-16,Open
ACC0000732,CUST000474,PRD02,Savings Account,2024-01-05,Open
ACC0000733,CUST000475,PRD01,Checking Account,2024-09-11,Open
ACC0000734,CUST000475,PRD02,Savings Account,2024-09-08,Open
ACC0000735,CUST000476,PRD01,Checking Account,2022-03-19,Open
ACC0000736,CUST000477,PRD01,Checking Account,2023-01-24,Open
ACC0000737,CUST000478,PRD01,Checking Account,2023-06-03,Closed
ACC0000738,CUST000478,PRD09,Term Deposit,2022-11-09,Closed
ACC0000739,CUST000479,PRD01,Checking Account,2021-12-03,Open
ACC0000740,CUST000480,PRD01,Checking Account,2024-06-16,Open
