deposit_id,customer_id,open_date,principal_amount,term_months,interest_rate,auto_renew,status
DEP000379,CUST002473,2023-01-16,17597.28,6,0.0511,False,Active
DEP000380,CUST002478,2018-08-09,3200.15,12,0.0597,False,Active
DEP000381,CUST002482,2022-11-19,27195.87,12,0.0386,False,Active
DEP000382,CUST002490,2023-07-21,9614.91,6,0.0717,False,Active
DEP000383,CUST002491,2024-01-28,46659.52,12,0.0485,False,Active
DEP000384,CUST002492,2023-04-04,10535.21,12,0.0491,False,Active
DEP000385,CUST002495,2024-04-05,1557.9,3,0.0722,False,Matured
DEP000386,CUST002513,2022-06-01,20505.33,3,0.0633,True,Matured
DEP000387,CUST002520,2022-12-20,8734.44,3,0.048,True,Matured
DEP000388,CUST002524,2024-04-23,48228.81,6,0.0579,False,Active
DEP000389,CUST002535,2023-06-16,32084.57,24,0.0321,True,Active
DEP000390,CUST002548,2022-11-04,23118.75,36,0.0707,True,Active
DEP000391,CUST002565,2024-12-05,947.01,12,0.0775,True,Active
DEP000392,CUST002567,2023-05-06,26948.4,6,0.0711,False,Matured
DEP000393,CUST002572,2024-09-08,28072.65,12,0.0379,True,Active
DEP000394,CUST002584,2017-07-11,26342.25,6,0.0434,False,Withdrawn Early
DEP000395,CUST002585,2024-08-07,46509.18,36,0.0326,False,Withdrawn Early
DEP000396,CUST002595,2020-08-15,5818.77,6,0.0594,True,Active
DEP000397,CUST002596,2023-10-08,16175.3,12,0.0341,True,Matured
DEP000398,CUST002610,2024-12-22,13766.11,12,0.0731,True,Active
DEP000399,CUST002617,2018-01-12,21571.7,36,0.0713,False,Matured
DEP000400,CUST002629,2024-07-06,16101.81,12,0.0544,False,Active
DEP000401,CUST002634,2023-08-14,9907.33,6,0.0493,False,Matured
DEP000402,CUST002636,2020-07-20,43674.23,6,0.0538,False,Active
DEP000403,CUST002637,2021-02-21,39653.64,12,0.0419,True,Active
DEP000404,CUST002645,2024-04-14,37795.89,12,0.0304,False,Active
DEP000405,CUST002652,2024-07-21,5736.59,12,0.0751,False,Matured
DEP000406,CUST002655,2023-09-28,43792.03,12,0.0375,False,Active
DEP000407,CUST002656,2019-11-28,17619.56,24,0.054,True,Matured
DEP000408,CUST002657,2023-06-19,7027.42,3,0.0397,True,Active
DEP000409,CUST002673,2024-03-17,46853.87,6,0.0675,False,Active
DEP000410,CUST002675,2020-08-23,8058.81,6,0.0414,True,Matured
DEP000411,CUST002680,2021-01-28,25772.98,24,0.0649,False,Matured
DEP000412,CUST002714,2023-08-12,16850.51,36,0.0737,True,Matured
DEP000413,CUST002718,2023-07-15,13471.25,6,0.0611,False,Matured
DEP000414,CUST002723,2023-09-19,45392.24,24,0.0527,True,Active
DEP000415,CUST002736,2021-12-28,18292.32,6,0.0322,False,Matured
DEP000416,CUST002739,2022-02-12,38985.42,3,0.0356,False,Matured
DEP000417,CUST002742,2023-12-27,37556.75,12,0.0545,False,Active
DEP000418,CUST002756,2024-10-23,10745.55,12,0.0776,True,Matured
DEP000419,CUST002760,2023-04-16,30216.91,12,0.0428,False,Active
DEP000420,CUST002769,2021-05-06,41164.53,12,0.0533,False,Withdrawn Early
DEP000421,CUST002777,2024-01-04,49793.11,12,0.0514,True,Active
DEP000422,CUST002778,2022-12-23,46678.05,24,0.0613,False,Matured
DEP000423,CUST002793,2024-12-28,47676.47,12,0.0483,False,Active
DEP000424,CUST002794,2022-05-21,23622.16,24,0.0682,False,Active
DEP000425,CUST002798,2024-05-23,36395.2,12,0.0316,False,Active
DEP000426,CUST002801,2022-12-15,11676.1,12,0.0536,False,Active
DEP000427,CUST002813,2020-04-16,13880.7,6,0.0755,True,Matured
DEP000428,CUST002815,2019-01-27,20162.13,12,0.034,False,Active
DEP000429,CUST002817,2023-11-04,25621.94,12,0.0527,False,Active
DEP000430,CUST002824,2019-01-31,14118.89,36,0.0442,True,Active
DEP000431,CUST002830,2022-05-17,3271.16,12,0.0715,False,Active
DEP000432,CUST002840,2023-03-27,26231.75,12,0.0458,False,Active
DEP000433,CUST002843,2024-11-13,45098.45,6,0.044,True,Active
DEP000434,CUST002848,2024-11-10,35628.33,3,0.0692,True,Active
DEP000435,CUST002850,2022-06-27,42168.77,6,0.0353,True,Withdrawn Early
DEP000436,CUST002855,2024-08-16,2083.73,12,0.0494,False,Active
DEP000437,CUST002856,2024-11-11,35708.41,12,0.0782,True,Active
DEP000438,CUST002863,2024-11-28,2562.9,24,0.0388,True,Matured
DEP000439,CUST002864,2023-10-24,27060.09,12,0.0566,True,Matured
DEP000440,CUST002866,2023-12-31,26955.42,6,0.0547,False,Matured
DEP000441,CUST002879,2019-07-08,44106.59,12,0.036,False,Matured
DEP000442,CUST002895,2024-10-31,48912.05,12,0.0769,False,Active
DEP000443,CUST002898,2024-02-09,41798.77,12,0.048,False,Active
DEP000444,CUST002899,2023-05-22,30090.16,24,0.0366,False,Withdrawn Early
DEP000445,CUST002916,2024-02-24,28470.99,12,0.0312,True,Matured
DEP000446,CUST002949,2024-08-03,20788.89,12,0.0557,True,Matured
DEP000447,CUST002950,2024-10-14,1004.44,6,0.0576,False,Active
DEP000448,CUST002951,2024-03-29,33343.91,24,0.0771,False,Active
DEP000449,CUST002953,2024-10-30,39043.84,3,0.0784,True,Active
DEP000450,CUST002964,2021-11-30,1419.2,3,0.0306,False,Active
DEP000451,CUST002970,2021-09-12,34665.91,3,0.0435,False,Matured
DEP000452,CUST002985,2016-12-27,13154.93,12,0.0464,False,Withdrawn Early
DEP000453,CUST002998,2022-12-25,34266.68,36,0.0745,True,Matured
DEP000454,CUST002999,2020-09-15,13271.84,6,0.0666,False,Active
DEP000455,CUST003008,2024-09-29,46640.63,36,0.0724,False,Active
DEP000456,CUST003025,2022-07-20,47827.14,12,0.0361,False,Matured
DEP000457,CUST003033,2023-10-23,27492.67,12,0.0519,False,Active
DEP000458,CUST003035,2020-06-04,41888.35,12,0.0718,False,Active
DEP000459,CUST003038,2019-05-08,39700.85,6,0.04,True,Active
DEP000460,CUST003050,2023-02-21,42878.38,6,0.059,False,Active
DEP000461,CUST003053,2021-10-14,4531.51,24,0.0301,True,Matured
DEP000462,CUST003063,2017-09-28,23347.66,3,0.0554,True,Matured
DEP000463,CUST003066,2018-02-01,29881.34,12,0.0688,True,Matured
DEP000464,CUST003081,2024-07-19,40576.35,12,0.0548,False,Matured
DEP000465,CUST003084,2022-07-15,25538.33,12,0.044,False,Active
DEP000466,CUST003093,2021-10-17,3145.38,36,0.061,True,Matured
DEP000467,CUST003101,2017-05-30,12786.52,24,0.0427,False,Active
DEP000468,CUST003103,2024-05-19,18536.01,6,0.0523,False,Matured
DEP000469,CUST003104,2023-06-08,35260.36,12,0.062,False,Matured
DEP000470,CUST003109,2023-12-28,37450.29,3,0.0738,False,Active
DEP000471,CUST003118,2022-05-15,38903.41,3,0.0654,True,Active
DEP000472,CUST003119,2024-07-09,26103.7,12,0.0647,False,Active
DEP000473,CUST003141,2023-09-15,29744.5,3,0.0751,False,Matured
DEP000474,CUST003146,2023-12-24,19733.96,6,0.0546,True,Matured
DEP000475,CUST003148,2023-07-11,37445.51,24,0.0493,False,Active
DEP000476,CUST003149,2021-09-23,4694.47,12,0.0702,False,Matured
DEP000477,CUST003153,2024-06-04,27446.4,12,0.0727,False,Active
DEP000478,CUST003174,2024-05-14,25614.88,6,0.0699,False,Withdrawn Early
DEP000479,CUST003179,2024-12-06,17786.86,12,0.05,False,Matured
DEP000480,CUST003187,2021-01-11,17851.12,3,0.0553,False,Active
DEP000481,CUST003194,2024-12-05,32718.34,24,0.059,False,Withdrawn Early
DEP000482,CUST003201,2019-11-27,39071.02,36,0.044,True,Matured
DEP000483,CUST003202,2020-08-13,5424.72,6,0.059,False,Active
DEP000484,CUST003207,2024-06-15,24248.03,6,0.052,True,Matured
DEP000485,CUST003209,2021-12-29,5397.38,6,0.0783,False,Active
DEP000486,CUST003210,2024-12-03,47552.18,12,0.0567,False,Active
DEP000487,CUST003219,2023-11-17,43288.37,6,0.0769,True,Active
DEP000488,CUST003220,2024-06-06,11559.55,6,0.0541,False,Active
DEP000489,CUST003221,2024-06-14,49170.56,12,0.0532,False,Active
DEP000490,CUST003229,2024-07-24,36257.61,24,0.0778,False,Matured
DEP000491,CUST003231,2021-01-15,31569.25,12,0.0603,False,Active
DEP000492,CUST003242,2024-11-24,28824.09,6,0.0714,False,Withdrawn Early
DEP000493,CUST003248,2024-10-04,47431.4,6,0.0652,False,Matured
DEP000494,CUST003256,2022-01-08,30074.99,3,0.056,True,Active
DEP000495,CUST003261,2020-07-01,23330.62,3,0.0497,True,Matured
DEP000496,CUST003262,2022-10-03,7139.9,24,0.0359,True,Active
DEP000497,CUST003265,2023-10-12,14306.96,6,0.0616,False,Active
DEP000498,CUST003271,2022-12-27,37842.55,12,0.0564,False,Withdrawn Early
DEP000499,CUST003275,2023-11-09,47811.17,12,0.0543,False,Active
DEP000500,CUST003280,2023-03-22,18099.55,12,0.065,True,Active
DEP000501,CUST003282,2018-10-10,27038.73,3,0.0309,True,Active
DEP000502,CUST003286,2024-03-07,48619.14,24,0.04,True,Matured
DEP000503,CUST003290,2023-04-23,20791.52,12,0.0634,True,Active
DEP000504,CUST003291,2020-04-21,30758.97,6,0.0475,False,Matured
DEP000505,CUST003298,2024-10-17,48712.71,3,0.047,False,Matured
DEP000506,CUST003306,2023-10-18,40861.29,36,0.0575,False,Matured
DEP000507,CUST003312,2022-10-17,40904.3,12,0.055,False,Active
DEP000508,CUST003316,2024-06-03,32157.41,3,0.0697,False,Matured
DEP000509,CUST003319,2023-10-19,47085.15,24,0.0495,True,Withdrawn Early
DEP000510,CUST003330,2019-11-25,19181.75,24,0.0305,False,Withdrawn Early
DEP000511,CUST003332,2024-12-20,20578.95,36,0.073,False,Active
DEP000512,CUST003334,2024-10-06,19470.43,3,0.0399,False,Withdrawn Early
DEP000513,CUST003339,2023-03-11,23873.04,24,0.0699,False,Active
DEP000514,CUST003340,2020-09-14,3816.62,6,0.0724,True,Matured
DEP000515,CUST003351,2021-07-21,22828.23,6,0.0492,False,Active
DEP000516,CUST003352,2024-06-06,30838.72,24,0.0477,True,Active
DEP000517,CUST003360,2020-06-09,16644.89,6,0.0794,False,Matured
DEP000518,CUST003367,2019-09-23,20053.56,3,0.0665,False,Active
DEP000519,CUST003370,2019-11-05,39931.13,3,0.0392,True,Matured
DEP000520,CUST003371,2024-07-20,20394.13,12,0.0523,True,Active
DEP000521,CUST003373,2023-09-26,1601.17,12,0.055,True,Matured
DEP000522,CUST003374,2022-08-26,14118.26,12,0.0717,True,Active
DEP000523,CUST003380,2024-10-06,42919.16,3,0.075,False,Active
DEP000524,CUST003382,2024-12-01,35120.44,3,0.0736,True,Active
DEP000525,CUST003387,2023-06-01,31976.83,6,0.0648,True,Active
DEP000526,CUST003389,2021-02-18,3253.49,6,0.0423,False,Active
DEP000527,CUST003396,2024-09-05,16466.29,36,0.0352,True,Active
DEP000528,CUST003402,2023-09-20,6057.87,6,0.0461,False,Active
DEP000529,CUST003417,2024-10-27,24630.19,6,0.0716,False,Matured
DEP000530,CUST003428,2024-12-07,28074.13,6,0.063,True,Active
DEP000531,CUST003433,2023-03-14,38467.41,6,0.0403,False,Matured
DEP000532,CUST003437,2024-11-04,20024.99,3,0.0693,False,Active
DEP000533,CUST003438,2024-12-14,34924.54,6,0.0753,True,Active
DEP000534,CUST003440,2021-01-13,8040.55,12,0.0678,True,Active
DEP000535,CUST003443,2019-09-19,21226.63,3,0.0421,True,Withdrawn Early
DEP000536,CUST003446,2019-09-07,32933.25,6,0.0558,True,Active
DEP000537,CUST003449,2020-01-03,25462.12,6,0.0473,True,Matured
DEP000538,CUST003452,2021-07-06,11277.84,3,0.0309,True,Active
DEP000539,CUST003455,2024-11-10,40282.13,6,0.0555,True,Matured
DEP000540,CUST003456,2024-01-11,4842.8,6,0.0648,False,Active
DEP000541,CUST003459,2022-11-16,2020.41,12,0.0387,False,Active
DEP000542,CUST003465,2024-04-02,32960.27,12,0.0309,False,Matured
DEP000543,CUST003481,2024-02-29,28001.9,12,0.0473,False,Active
DEP000544,CUST003485,2024-06-29,7353.23,6,0.0487,False,Active
DEP000545,CUST003487,2024-11-20,41396.69,12,0.0782,False,Withdrawn Early
DEP000546,CUST003521,2024-05-14,26821.43,12,0.034,True,Active
DEP000547,CUST003522,2019-05-03,30845.05,6,0.0515,False,Active
DEP000548,CUST003532,2019-11-30,36828.59,3,0.061,False,Active
DEP000549,CUST003537,2022-02-25,28260.24,6,0.0723,False,Active
DEP000550,CUST003542,2024-10-30,26013.49,6,0.0323,True,Matured
DEP000551,CUST003544,2019-12-13,35190.09,6,0.0587,True,Matured
DEP000552,CUST003550,2024-11-03,40545.32,12,0.0454,False,Active
DEP000553,CUST003552,2023-10-14,29517.56,6,0.0536,True,Active
DEP000554,CUST003561,2023-08-05,48638.17,12,0.0695,False,Active
DEP000555,CUST003563,2023-09-24,26759.85,12,0.0496,False,Withdrawn Early
DEP000556,CUST003564,2024-06-07,8105.61,12,0.0493,False,Matured
DEP000557,CUST003573,2024-01-07,45888.48,6,0.055,False,Active
DEP000558,CUST003576,2023-03-25,23251.54,12,0.0726,False,Active
DEP000559,CUST003582,2024-04-21,6738.28,6,0.0575,True,Withdrawn Early
DEP000560,CUST003583,2022-07-14,38137.5,6,0.0627,False,Matured
DEP000561,CUST003591,2024-06-24,14125.87,3,0.0668,True,Active
DEP000562,CUST003595,2024-09-22,20666.93,6,0.0467,False,Active
DEP000563,CUST003599,2020-10-12,32274.62,36,0.0355,False,Matured
DEP000564,CUST003611,2023-05-12,44078.96,6,0.0465,False,Withdrawn Early
DEP000565,CUST003618,2024-09-05,1282.31,36,0.0555,True,Matured
DEP000566,CUST003620,2022-09-10,41104.12,12,0.0468,True,Withdrawn Early
DEP000567,CUST003621,2023-11-28,40944.06,3,0.0539,True,Withdrawn Early
DEP000568,CUST003628,2022-10-03,37457.65,6,0.0591,True,Active
DEP000569,CUST003635,2023-10-17,44284.37,12,0.0559,True,Matured
DEP000570,CUST003638,2016-06-07,28669.21,12,0.0345,False,Matured
DEP000571,CUST003639,2018-06-07,19638.9,6,0.049,True,Active
DEP000572,CUST003641,2019-10-23,18091.94,12,0.0497,True,Matured
DEP000573,CUST003654,2020-04-05,23180.74,24,0.0585,False,Active
DEP000574,CUST003660,2024-09-08,13593.25,6,0.0634,True,Active
DEP000575,CUST003663,2024-03-17,25967.21,24,0.0527,True,Active
DEP000576,CUST003665,2022-10-06,29624.0,6,0.0559,False,Matured
DEP000577,CUST003667,2024-09-16,13987.91,12,0.0639,True,Withdrawn Early
DEP000578,CUST003669,2023-06-03,17913.7,6,0.0508,False,Matured
DEP000579,CUST003673,2024-08-12,48944.05,24,0.0431,False,Withdrawn Early
DEP000580,CUST003675,2021-03-05,32016.22,12,0.0339,False,Withdrawn Early
DEP000581,CUST003676,2024-12-20,14245.14,12,0.0757,True,Matured
DEP000582,CUST003679,2024-12-25,5071.97,12,0.0393,False,Matured
DEP000583,CUST003684,2023-09-11,45403.94,24,0.0327,True,Active
DEP000584,CUST003686,2020-04-13,11508.27,24,0.062,False,Matured
DEP000585,CUST003690,2022-11-11,31340.57,12,0.0686,False,Active
DEP000586,CUST003704,2024-05-06,32953.7,36,0.065,True,Active
DEP000587,CUST003714,2024-05-05,3197.31,24,0.0443,True,Active
DEP000588,CUST003731,2020-08-24,45504.28,36,0.0353,False,Matured
DEP000589,CUST003736,2024-12-17,19452.38,6,0.0318,False,Withdrawn Early
DEP000590,CUST003741,2024-04-17,43394.01,12,0.0765,False,Active
DEP000591,CUST003749,2024-02-03,40628.07,12,0.0646,True,Active
DEP000592,CUST003761,2020-11-25,21715.05,3,0.0415,True,Matured
DEP000593,CUST003772,2021-04-23,22413.71,12,0.0355,True,Active
DEP000594,CUST003774,2023-07-06,27475.69,12,0.0729,True,Active
DEP000595,CUST003775,2023-06-16,15211.81,36,0.0598,True,Active
DEP000596,CUST003783,2020-08-03,12467.02,6,0.0423,True,Active
DEP000597,CUST003803,2022-11-27,41309.6,12,0.0702,False,Active
DEP000598,CUST003805,2024-08-20,1311.33,6,0.0476,False,Active
DEP000599,CUST003837,2021-04-03,18065.97,3,0.0653,True,Matured
DEP000600,CUST003844,2024-12-14,29933.95,12,0.0308,True,Matured
DEP000601,CUST003847,2024-10-21,45596.47,3,0.0665,True,Matured
DEP000602,CUST003857,2024-11-02,3675.18,6,0.0478,False,Matured
DEP000603,CUST003861,2021-12-05,19973.42,24,0.0491,True,Active
DEP000604,CUST003872,2021-11-18,2521.29,6,0.0378,False,Active
DEP000605,CUST003873,2023-11-28,41678.29,6,0.0591,True,Active
DEP000606,CUST003876,2022-11-07,32695.67,12,0.0349,False,Matured
DEP000607,CUST003888,2023-11-04,21525.32,12,0.0791,False,Matured
DEP000608,CUST003896,2023-11-17,44035.76,12,0.0724,False,Matured
DEP000609,CUST003903,2023-03-18,6034.47,6,0.0473,False,Matured
DEP000610,CUST003914,2021-03-20,13082.89,12,0.0729,True,Matured
DEP000611,CUST003917,2022-10-14,37235.74,12,0.0798,False,Withdrawn Early
DEP000612,CUST003923,2024-05-12,30110.34,6,0.0452,False,Matured
DEP000613,CUST003938,2024-10-28,43765.63,36,0.0407,False,Matured
DEP000614,CUST003941,2024-09-18,41329.69,3,0.0735,False,Active
DEP000615,CUST003942,2024-05-14,35953.29,36,0.034,False,Matured
DEP000616,CUST003943,2017-10-27,28231.77,6,0.0603,True,Active
DEP000617,CUST003951,2022-01-21,36812.95,12,0.0354,True,Withdrawn Early
DEP000618,CUST003957,2024-05-20,43260.2,6,0.0354,True,Active
DEP000619,CUST003981,2024-12-20,21555.97,24,0.0314,False,Active
DEP000620,CUST003989,2024-11-27,10474.36,6,0.0739,False,Matured
DEP000621,CUST004009,2024-12-14,28997.11,3,0.0455,False,Matured
DEP000622,CUST004015,2022-08-24,33978.33,3,0.0779,True,Active
DEP000623,CUST004017,2017-07-29,32091.24,12,0.0728,True,Active
DEP000624,CUST004023,2018-06-30,44752.17,6,0.0749,False,Active
DEP000625,CUST004024,2024-12-01,30460.07,3,0.0762,False,Active
DEP000626,CUST004027,2024-11-07,10503.53,12,0.069,False,Withdrawn Early
DEP000627,CUST004031,2024-08-15,34830.73,36,0.0672,True,Active
DEP000628,CUST004041,2024-04-17,29249.01,12,0.0345,False,Active
DEP000629,CUST004043,2022-10-10,38305.12,6,0.0332,False,Active
DEP000630,CUST004049,2020-11-12,5246.93,24,0.0689,False,Matured
DEP000631,CUST004061,2018-03-09,3047.98,6,0.0719,False,Active
DEP000632,CUST004072,2023-07-12,11411.65,12,0.0313,False,Matured
DEP000633,CUST004078,2024-11-10,3550.76,3,0.0397,False,Active
DEP000634,CUST004081,2024-11-14,39496.01,3,0.0342,True,Active
DEP000635,CUST004085,2022-04-19,23280.85,12,0.0798,False,Active
DEP000636,CUST004101,2024-04-26,20368.33,24,0.0684,False,Active
DEP000637,CUST004109,2024-12-07,35103.88,3,0.0723,False,Matured
DEP000638,CUST004119,2018-07-13,49899.99,6,0.066,False,Active
DEP000639,CUST004126,2023-11-27,49939.67,12,0.0633,False,Active
DEP000640,CUST004127,2019-02-15,27378.8,6,0.0737,False,Matured
DEP000641,CUST004132,2023-02-13,22273.32,24,0.0389,True,Active
DEP000642,CUST004134,2024-06-11,43820.38,36,0.0772,False,Active
DEP000643,CUST004143,2019-09-19,19764.3,36,0.0784,False,Active
DEP000644,CUST004146,2023-09-08,9050.43,6,0.0421,True,Active
DEP000645,CUST004147,2020-05-03,22029.84,12,0.0608,False,Matured
DEP000646,CUST004156,2022-11-18,14211.96,6,0.0374,True,Active
DEP000647,CUST004173,2024-04-06,27569.31,36,0.0329,True,Active
DEP000648,CUST004175,2022-02-09,21913.63,6,0.038,False,Active
DEP000649,CUST004193,2023-10-20,32647.63,12,0.0541,True,Matured
DEP000650,CUST004195,2021-07-20,12851.89,3,0.0511,True,Active
DEP000651,CUST004199,2018-02-17,38434.65,12,0.0628,False,Active
DEP000652,CUST004206,2021-12-04,38749.69,3,0.047,False,Withdrawn Early
DEP000653,CUST004215,2023-01-23,35578.7,6,0.049,True,Active
DEP000654,CUST004224,2023-02-02,33703.91,3,0.0733,False,Active
DEP000655,CUST004228,2024-09-26,27878.89,12,0.0613,False,Matured
DEP000656,CUST004238,2024-11-15,45949.82,12,0.076,True,Matured
DEP000657,CUST004239,2020-08-13,3793.95,6,0.0644,False,Matured
DEP000658,CUST004249,2023-08-24,32714.15,3,0.0522,True,Active
DEP000659,CUST004251,2021-11-28,39841.7,6,0.0753,True,Active
DEP000660,CUST004252,2024-02-18,44769.84,3,0.0321,False,Withdrawn Early
DEP000661,CUST004258,2021-06-15,25015.74,12,0.0302,False,Active
DEP000662,CUST004262,2024-03-02,1039.71,3,0.0697,True,Active
DEP000663,CUST004265,2022-02-19,33955.05,12,0.072,False,Matured
DEP000664,CUST004271,2022-09-05,37507.69,36,0.0692,False,Active
DEP000665,CUST004274,2020-04-18,47230.87,3,0.0524,False,Matured
DEP000666,CUST004277,2023-02-13,20383.53,12,0.0532,True,Matured
DEP000667,CUST004278,2024-12-30,772.55,12,0.0353,False,Active
DEP000668,CUST004284,2023-07-01,23420.75,36,0.0566,False,Active
DEP000669,CUST004307,2024-12-08,10975.33,6,0.0312,False,Matured
DEP000670,CUST004318,2024-01-30,40292.61,12,0.0618,True,Matured
DEP000671,CUST004322,2024-02-05,41137.89,36,0.0527,True,Active
DEP000672,CUST004324,2023-02-08,12858.32,12,0.0387,False,Active
DEP000673,CUST004333,2020-05-06,20053.95,12,0.0309,False,Matured
DEP000674,CUST004335,2023-09-28,29223.7,36,0.0584,True,Active
DEP000675,CUST004338,2023-05-18,25947.12,12,0.0547,False,Withdrawn Early
DEP000676,CUST004339,2024-06-04,43506.21,12,0.0599,True,Matured
DEP000677,CUST004346,2023-02-10,19721.31,36,0.0504,False,Active
DEP000678,CUST004347,2023-06-20,43208.22,6,0.0699,True,Active
DEP000679,CUST004360,2021-02-27,49805.58,12,0.0372,True,Matured
DEP000680,CUST004368,2023-11-24,3411.14,3,0.0305,True,Active
DEP000681,CUST004376,2023-04-13,15533.34,36,0.0456,True,Active
DEP000682,CUST004393,2024-09-01,13426.89,3,0.0726,True,Matured
DEP000683,CUST004401,2023-04-18,15929.68,36,0.0711,True,Matured
DEP000684,CUST004407,2024-08-23,13876.74,6,0.0461,False,Active
DEP000685,CUST004409,2023-03-08,22606.76,36,0.0793,False,Active
DEP000686,CUST004419,2022-10-05,16149.21,36,0.0405,False,Active
DEP000687,CUST004423,2024-11-27,32111.17,24,0.0799,True,Active
DEP000688,CUST004425,2024-11-13,46147.56,6,0.0588,False,Active
DEP000689,CUST004440,2016-06-18,17390.5,12,0.0603,True,Active
DEP000690,CUST004442,2024-04-10,25802.78,3,0.0658,True,Active
DEP000691,CUST004459,2020-04-15,48642.53,24,0.0733,False,Active
DEP000692,CUST004460,2023-09-06,13886.09,12,0.0688,True,Matured
DEP000693,CUST004466,2024-12-23,28186.22,12,0.0348,True,Withdrawn Early
DEP000694,CUST004470,2022-12-31,21129.94,12,0.0339,True,Matured
DEP000695,CUST004473,2024-07-30,15633.59,24,0.0648,False,Active
DEP000696,CUST004476,2020-03-15,25330.77,12,0.0567,True,Matured
DEP000697,CUST004478,2022-07-14,23207.24,36,0.0667,True,Active
DEP000698,CUST004505,2022-09-16,47610.86,24,0.0405,True,Matured
DEP000699,CUST004521,2022-05-30,32117.57,12,0.0668,False,Active
DEP000700,CUST004523,2022-03-11,24263.79,24,0.0513,False,Active
DEP000701,CUST004525,2022-03-23,13359.27,6,0.0752,False,Matured
DEP000702,CUST004533,2022-04-20,42519.64,6,0.0516,False,Matured
DEP000703,CUST004542,2024-11-20,26777.22,12,0.0639,False,Active
