customer_id,signup_date,birth_year,age,age_band,gender,region,city,branch_id,employment_status,occupation_group,income_band,annual_income,education_level,marital_status,customer_type,acquisition_channel,acquisition_campaign_flag,relationship_start_date,tenure_years,digital_adoption,mobile_banking_user,internet_banking_user,premium_customer_flag,salary_customer_flag,customer_status,churn_flag,risk_segment,recency_months,frequency_avg_monthly_txns,monetary_avg_balance,r_score,f_score,m_score,rfm_score,rfm_segment,customer_value_score,value_segment,lifecycle_segment,behavioral_segment,digital_segment,customer_lifetime_value,products_owned_count,multi_product_flag
CUST000081,2016-12-05,1962,64,56-65,Female,Region-05,Region-05-City-1,BR007,Unemployed,Public Sector,<15K,1400.0,Bachelor,Single,Individual,CH10,True,2016-12-05,8.07,Medium,False,True,False,False,Active,False,High,0,1.25,500.24,3,4,2,342,Potential Loyalist,60.0,Affluent,Loyal,Low Engagement,Medium,-48.92,4,True
CUST000082,2022-05-26,1950,76,66+,Female,Region-02,Region-02-City-1,BR013,Employed,Other,<15K,7800.0,High School,Married,Individual,CH12,False,2022-05-26,2.6,Medium,False,True,False,False,Active,False,Low,0,1.21,1200.51,3,4,4,344,Potential Loyalist,73.3,High Value,Loyal,Low Engagement,Medium,136.52,5,True
CUST000083,2020-09-06,1990,36,36-45,Male,Region-11,Region-11-City-1,BR018,Employed,Other,<15K,1600.0,Bachelor,Married,Individual,CH10,False,2020-09-06,4.32,High,True,True,False,True,Dormant,False,Elevated,0,0.25,569.79,3,1,3,313,Potential Loyalist,46.7,Affluent,Established,Digital First,High,-1.27,1,False
CUST000084,2018-07-12,1999,27,26-35,Female,Region-07,Region-07-City-2,BR024,Employed,Manager,<15K,5100.0,High School,Single,Individual,CH01,True,2018-07-12,6.47,High,True,True,False,True,Active,False,Moderate,0,0.12,553.87,3,1,3,313,Potential Loyalist,46.7,Affluent,Established,Digital First,High,56.98,4,True
CUST000085,2024-05-19,1955,71,66+,Male,Region-02,Region-02-City-3,BR017,Unemployed,Clerical,<15K,2700.0,High School,Single,Individual,CH01,True,2024-05-19,0.62,High,True,True,False,False,Active,False,High,0,1.96,334.07,3,5,2,352,Potential Loyalist,66.7,High Value,Growing,Digital First,High,-37.24,2,True
CUST000086,2017-10-12,1987,39,36-45,Male,Region-03,Region-03-City-2,BR011,Employed,Other,<15K,5700.0,High School,Divorced,Individual,CH11,False,2017-10-12,7.22,High,True,True,False,True,Active,False,Moderate,0,2.29,1455.64,3,5,4,354,Potential Loyalist,80.0,High Value,Loyal,Digital First,High,152.22,4,True
CUST000087,2017-08-04,1951,75,66+,Male,Region-09,Region-09-City-1,BR003,Employed,Manual Labor,<15K,13700.0,Diploma,Single,Individual,CH11,True,2017-08-04,7.41,High,True,True,False,False,Active,False,Moderate,0,0.71,2856.42,3,2,5,325,Potential Loyalist,66.7,High Value,Established,Digital First,High,282.13,2,True
CUST000088,2018-07-04,1992,34,26-35,Male,Region-06,Region-06-City-1,BR012,Retired,Professional,<15K,2400.0,Diploma,Married,Individual,CH04,False,2018-07-04,6.49,High,True,True,False,False,Active,False,High,0,0.58,344.46,3,2,2,322,Potential Loyalist,46.7,Affluent,Established,Digital First,High,-54.25,3,True
CUST000089,2019-02-22,1951,75,66+,Male,Region-12,Region-12-City-2,BR017,Retired,Public Sector,<15K,3800.0,High School,Married,Individual,CH06,True,2019-02-22,5.86,Low,False,False,False,False,Active,False,Low,0,0.88,734.95,3,3,3,333,Potential Loyalist,60.0,Affluent,Established,Branch Dependent,Low,73.86,3,True
CUST000090,2018-04-04,2003,23,18-25,Male,Region-01,Region-01-City-2,BR001,Unemployed,Clerical,<15K,1200.0,Bachelor,Single,Individual,CH12,True,2018-04-04,6.74,High,True,True,False,False,Active,False,High,0,1.29,229.07,3,4,1,341,Potential Loyalist,53.3,Affluent,Loyal,Digital First,High,-52.12,5,True
CUST000091,2017-12-14,1959,67,66+,Male,Region-01,Region-01-City-1,BR016,Employed,Public Sector,<15K,4800.0,High School,Married,Individual,CH02,True,2017-12-14,7.05,Medium,False,True,False,True,Active,False,Low,0,0.58,1790.6,3,2,5,325,Potential Loyalist,66.7,High Value,Established,Deposit Heavy,Medium,155.72,7,True
CUST000092,2016-11-13,1972,54,46-55,Female,Region-09,Region-09-City-2,BR001,Self-Employed,Business Owner,<15K,9800.0,Diploma,Single,Individual,CH03,False,2016-11-13,8.13,Low,False,False,False,False,Dormant,False,Elevated,0,0.12,868.71,3,1,3,313,Potential Loyalist,46.7,Affluent,Established,Branch Dependent,Low,52.61,2,True
CUST000093,2021-02-07,1988,38,36-45,Male,Region-04,Region-04-City-1,BR021,Employed,Clerical,<15K,13500.0,High School,Single,Small Business,CH11,False,2021-02-07,3.9,Medium,True,False,False,True,Active,False,Low,0,1.71,916.67,3,5,3,353,Potential Loyalist,73.3,High Value,Loyal,Transaction Heavy,Medium,155.92,7,True
CUST000094,2020-11-08,1996,30,26-35,Male,Region-11,Region-11-City-1,BR025,Student,Clerical,<15K,1200.0,Diploma,Single,Individual,CH05,False,2020-11-08,4.15,Medium,True,False,False,False,Active,False,Low,0,0.5,70.31,3,2,1,321,Potential Loyalist,40.0,Mass Affluent,Established,Low Engagement,Medium,4.18,4,True
CUST000095,2019-03-27,1969,57,56-65,Male,Region-10,Region-10-City-3,BR003,Employed,Clerical,<15K,7000.0,High School,Married,Individual,CH07,True,2019-03-27,5.77,Medium,False,True,False,True,Churned,True,Low,5,0.71,1360.93,1,2,4,124,At Risk,46.7,Affluent,Churned,Low Engagement,Medium,139.46,4,True
CUST000096,2023-03-14,2003,23,18-25,Male,Region-01,Region-01-City-1,BR024,Retired,Clerical,<15K,1200.0,Bachelor,Single,Individual,CH05,False,2023-03-14,1.8,Medium,True,False,False,False,Active,False,Moderate,0,1.33,400.33,3,4,2,342,Potential Loyalist,60.0,Affluent,Growing,Low Engagement,Medium,36.96,5,True
CUST000097,2017-04-15,1950,76,66+,Male,Region-12,Region-12-City-3,BR007,Employed,Clerical,<15K,11300.0,Master,Married,Individual,CH02,True,2017-04-15,7.71,High,True,True,False,False,Active,False,Low,0,0.62,2704.53,3,2,5,325,Potential Loyalist,66.7,High Value,Established,Digital First,High,269.78,6,True
CUST000098,2018-01-19,1975,51,46-55,Female,Region-12,Region-12-City-1,BR002,Retired,Manual Labor,<15K,3500.0,High School,Single,Individual,CH02,True,2018-01-19,6.95,High,True,True,False,False,Active,False,Elevated,0,2.54,532.69,3,5,2,352,Potential Loyalist,66.7,High Value,Loyal,Digital First,High,30.88,4,True
CUST000099,2019-04-18,2004,22,18-25,Female,Region-03,Region-03-City-1,BR021,Employed,Professional,<15K,2600.0,Diploma,Divorced,Small Business,CH06,False,2019-04-18,5.71,High,True,True,False,True,Active,False,Moderate,0,0.75,703.56,3,2,3,323,Potential Loyalist,53.3,Affluent,Established,Digital First,High,59.96,1,False
CUST000100,2022-03-26,1965,61,56-65,Male,Region-08,Region-08-City-3,BR008,Employed,Business Owner,55K-90K,57700.0,High School,Married,Individual,CH09,False,2022-03-26,2.77,Medium,True,False,False,False,Active,False,Low,0,1.25,5510.19,3,4,5,345,Potential Loyalist,80.0,High Value,Loyal,Deposit Heavy,Medium,745.37,5,True
CUST000101,2021-10-27,1979,47,46-55,Female,Region-08,Region-08-City-1,BR011,Retired,Business Owner,<15K,2600.0,Diploma,Married,Individual,CH01,False,2021-10-27,3.18,Medium,True,False,False,False,Active,False,Moderate,0,2.5,503.34,3,5,2,352,Potential Loyalist,66.7,High Value,Loyal,Transaction Heavy,Medium,65.57,3,True
CUST000102,2021-01-16,1974,52,46-55,Male,Region-01,Region-01-City-1,BR025,Employed,Professional,30K-55K,41500.0,Bachelor,Married,Individual,CH07,False,2021-01-16,3.96,Low,False,False,False,False,Active,False,Moderate,0,0.83,9786.26,3,3,5,335,Potential Loyalist,73.3,High Value,Established,Branch Dependent,Low,953.51,4,True
CUST000103,2019-01-06,1971,55,46-55,Female,Region-09,Region-09-City-2,BR023,Employed,Professional,<15K,9600.0,Bachelor,Single,Individual,CH12,False,2019-01-06,5.98,Medium,True,False,False,True,Active,False,Moderate,0,1.04,522.96,3,3,2,332,Potential Loyalist,53.3,Affluent,Loyal,Low Engagement,Medium,88.82,4,True
CUST000104,2017-12-26,1992,34,26-35,Female,Region-12,Region-12-City-1,BR014,Employed,Public Sector,<15K,3600.0,Diploma,Married,Individual,CH09,False,2017-12-26,7.01,High,True,True,False,True,Dormant,False,Low,0,0.96,729.28,3,3,3,333,Potential Loyalist,60.0,Affluent,Established,Digital First,High,75.62,2,True
CUST000105,2018-12-07,1978,48,46-55,Male,Region-05,Region-05-City-2,BR018,Employed,Other,<15K,10100.0,High School,Divorced,Individual,CH08,False,2018-12-07,6.07,Low,False,False,False,True,Dormant,False,Elevated,0,0.5,1426.11,3,2,4,324,Potential Loyalist,60.0,Affluent,Established,Branch Dependent,Low,83.38,2,True
CUST000106,2016-08-19,1989,37,36-45,Male,Region-12,Region-12-City-2,BR007,Self-Employed,Professional,<15K,5000.0,Diploma,Married,Individual,CH06,True,2016-08-19,8.37,High,True,True,False,False,Active,False,Low,0,2.67,1316.68,3,5,4,354,Potential Loyalist,80.0,High Value,Loyal,Digital First,High,145.23,5,True
CUST000107,2016-05-11,1978,48,46-55,Female,Region-09,Region-09-City-2,BR002,Retired,Business Owner,<15K,1700.0,High School,Married,Individual,CH11,False,2016-05-11,8.64,High,True,True,False,False,Active,False,Low,0,0.75,237.1,3,2,1,321,Potential Loyalist,40.0,Mass Affluent,Established,Digital First,High,22.32,4,True
CUST000108,2018-08-21,2004,22,18-25,Male,Region-09,Region-09-City-1,BR018,Unemployed,Other,<15K,1200.0,Bachelor,Married,Individual,CH04,False,2018-08-21,6.36,High,True,True,False,False,Active,False,High,0,0.79,272.94,3,3,1,331,Potential Loyalist,46.7,Affluent,Established,Digital First,High,-57.56,2,True
CUST000109,2021-08-12,1975,51,46-55,Male,Region-07,Region-07-City-1,BR012,Self-Employed,Public Sector,<15K,3600.0,Master,Married,Individual,CH11,True,2021-08-12,3.39,Medium,True,False,False,False,Active,False,Moderate,0,0.12,795.86,3,1,3,313,Potential Loyalist,46.7,Affluent,Established,Low Engagement,Medium,66.31,3,True
CUST000110,2019-08-01,1993,33,26-35,Female,Region-09,Region-09-City-1,BR024,Employed,Manual Labor,<15K,1200.0,Bachelor,Single,Individual,CH09,False,2019-08-01,5.42,High,True,True,False,False,Active,False,Low,0,0.58,153.21,3,2,1,321,Potential Loyalist,40.0,Mass Affluent,Established,Digital First,High,11.46,8,True
CUST000111,2021-02-17,1983,43,36-45,Female,Region-12,Region-12-City-3,BR008,Employed,Other,<15K,6900.0,Bachelor,Married,Individual,CH03,False,2021-02-17,3.87,High,True,True,False,False,Churned,True,Low,15,0.54,491.71,1,2,2,122,Lost,33.3,Mass Affluent,Churned,Digital First,High,67.03,1,False
CUST000112,2019-04-25,1994,32,26-35,Male,Region-08,Region-08-City-1,BR006,Employed,Professional,<15K,2500.0,Diploma,Divorced,Individual,CH04,False,2019-04-25,5.69,High,True,True,False,True,Active,False,Low,0,2.5,677.98,3,5,3,353,Potential Loyalist,73.3,High Value,Loyal,Digital First,High,80.08,3,True
CUST000113,2017-09-06,1998,28,26-35,Female,Region-07,Region-07-City-3,BR020,Unemployed,Business Owner,<15K,1200.0,Master,Single,Individual,CH06,True,2017-09-06,7.32,Medium,True,False,False,False,Active,False,Elevated,0,0.17,199.49,3,1,1,311,Potential Loyalist,33.3,Mass Affluent,Established,Low Engagement,Medium,-21.54,3,True
CUST000114,2021-08-17,1962,64,56-65,Male,Region-03,Region-03-City-3,BR014,Employed,Manual Labor,<15K,9900.0,High School,Married,Individual,CH07,False,2021-08-17,3.37,High,True,True,False,False,Churned,True,Low,12,0.42,984.36,1,2,4,124,At Risk,46.7,Affluent,Churned,Digital First,High,123.83,3,True
CUST000115,2020-05-30,1966,60,56-65,Male,Region-07,Region-07-City-2,BR004,Employed,Clerical,<15K,12900.0,Bachelor,Single,Individual,CH06,False,2020-05-30,4.59,Low,False,False,False,False,Active,False,Low,0,0.83,2312.02,3,3,5,335,Potential Loyalist,73.3,High Value,Established,Branch Dependent,Low,239.46,1,False
CUST000116,2024-07-06,1966,60,56-65,Female,Region-11,Region-11-City-3,BR017,Retired,Business Owner,<15K,9900.0,Bachelor,Married,Individual,CH12,False,2024-07-06,0.49,Low,False,False,False,False,Active,False,High,0,0.75,864.83,3,2,3,323,Potential Loyalist,53.3,Affluent,New,Branch Dependent,Low,-10.85,4,True
CUST000117,2018-05-10,1976,50,46-55,Female,Region-09,Region-09-City-3,BR023,Retired,Public Sector,<15K,5700.0,High School,Married,Individual,CH02,True,2018-05-10,6.64,Medium,False,True,False,False,Active,False,Low,0,0.92,631.93,3,3,3,333,Potential Loyalist,60.0,Affluent,Established,Low Engagement,Medium,76.12,1,False
CUST000118,2020-07-21,1977,49,46-55,Female,Region-09,Region-09-City-3,BR016,Self-Employed,Public Sector,<15K,12100.0,High School,Single,Individual,CH07,False,2020-07-21,4.45,High,True,True,False,False,Active,False,Elevated,0,1.67,719.0,3,4,3,343,Potential Loyalist,66.7,High Value,Loyal,Digital First,High,75.26,5,True
CUST000119,2020-10-27,1950,76,66+,Female,Region-02,Region-02-City-1,BR019,Self-Employed,Manager,<15K,6100.0,Bachelor,Married,Individual,CH10,True,2020-10-27,4.18,Medium,False,True,False,False,Dormant,False,Low,0,0.58,1197.5,3,2,4,324,Potential Loyalist,60.0,Affluent,Established,Low Engagement,Medium,117.43,4,True
CUST000120,2020-03-04,1999,27,26-35,Female,Region-11,Region-11-City-3,BR005,Employed,Manual Labor,<15K,4000.0,Bachelor,Single,Individual,CH02,False,2020-03-04,4.83,High,True,True,False,True,Churned,True,Low,17,0.17,246.32,1,1,1,111,Lost,20.0,Mass,Churned,Digital First,High,28.66,5,True
CUST000121,2022-12-31,1997,29,26-35,Female,Region-07,Region-07-City-1,BR015,Unemployed,Clerical,<15K,1200.0,High School,Married,Individual,CH05,True,2022-12-31,2.0,Medium,True,False,False,False,Active,False,Moderate,0,1.08,293.34,3,3,2,332,Potential Loyalist,53.3,Affluent,Loyal,Low Engagement,Medium,26.55,2,True
CUST000122,2019-08-04,1983,43,36-45,Female,Region-06,Region-06-City-1,BR018,Unemployed,Manual Labor,<15K,1200.0,High School,Divorced,Individual,CH08,False,2019-08-04,5.41,Medium,True,False,False,False,Active,False,High,0,1.33,105.19,3,4,1,341,Potential Loyalist,53.3,Affluent,Loyal,Low Engagement,Medium,-52.5,3,True
CUST000123,2018-04-12,1966,60,56-65,Male,Region-01,Region-01-City-1,BR015,Employed,Public Sector,15K-30K,15300.0,High School,Single,Small Business,CH05,False,2018-04-12,6.72,Low,False,False,False,True,Churned,True,Elevated,9,0.96,1421.5,1,3,4,134,At Risk,53.3,Affluent,Churned,Branch Dependent,Low,114.79,1,False
CUST000124,2021-10-20,1995,31,26-35,Female,Region-11,Region-11-City-3,BR024,Employed,Manual Labor,<15K,5100.0,Diploma,Widowed,Individual,CH08,False,2021-10-20,3.2,Medium,False,True,False,False,Active,False,Low,0,0.75,1247.19,3,2,4,324,Potential Loyalist,60.0,Affluent,Established,Low Engagement,Medium,120.5,4,True
CUST000125,2023-10-02,1964,62,56-65,Male,Region-08,Region-08-City-1,BR024,Employed,Business Owner,15K-30K,17500.0,Diploma,Married,Individual,CH04,True,2023-10-02,1.25,High,True,True,False,False,Active,False,Moderate,0,1.71,1504.71,3,5,4,354,Potential Loyalist,80.0,High Value,Growing,Digital First,High,209.24,5,True
CUST000126,2021-06-21,1966,60,56-65,Female,Region-04,Region-04-City-2,BR014,Employed,Professional,<15K,4700.0,Diploma,Single,Individual,CH09,False,2021-06-21,3.53,Medium,False,True,False,False,Active,False,Moderate,0,0.92,1297.18,3,3,4,334,Potential Loyalist,66.7,High Value,Established,Low Engagement,Medium,119.4,2,True
CUST000127,2023-02-24,2004,22,18-25,Male,Region-07,Region-07-City-1,BR022,Employed,Manual Labor,<15K,4600.0,Master,Married,Individual,CH09,True,2023-02-24,1.85,High,True,True,False,True,Dormant,False,Low,0,0.12,815.51,3,1,3,313,Potential Loyalist,46.7,Affluent,Growing,Digital First,High,74.18,4,True
CUST000128,2021-08-02,2000,26,26-35,Male,Region-11,Region-11-City-2,BR002,Self-Employed,Manual Labor,<15K,1700.0,Bachelor,Married,Individual,CH01,True,2021-08-02,3.41,High,True,True,False,False,Churned,True,Low,4,0.75,425.11,1,2,2,122,Lost,33.3,Mass Affluent,Churned,Digital First,High,36.95,3,True
CUST000129,2019-05-02,1982,44,36-45,Female,Region-11,Region-11-City-3,BR024,Employed,Public Sector,<15K,6800.0,High School,Single,Individual,CH06,True,2019-05-02,5.67,Medium,False,True,False,False,Active,False,Low,0,1.62,429.17,3,4,2,342,Potential Loyalist,60.0,Affluent,Loyal,Transaction Heavy,Medium,75.25,8,True
CUST000130,2023-11-28,1959,67,66+,Female,Region-04,Region-04-City-3,BR004,Self-Employed,Clerical,<15K,12600.0,Bachelor,Married,Individual,CH07,False,2023-11-28,1.09,Medium,True,False,False,False,Dormant,False,Low,0,1.12,1543.84,3,3,4,334,Potential Loyalist,66.7,High Value,Growing,Deposit Heavy,Medium,195.51,2,True
CUST000131,2018-04-05,1956,70,66+,Male,Region-10,Region-10-City-3,BR021,Retired,Manager,<15K,1500.0,Diploma,Married,Individual,CH10,False,2018-04-05,6.74,Low,False,False,False,False,Active,False,High,0,0.17,237.35,3,1,1,311,Potential Loyalist,33.3,Mass Affluent,Established,Branch Dependent,Low,-62.8,2,True
CUST000132,2022-12-01,2003,23,18-25,Male,Region-01,Region-01-City-3,BR012,Self-Employed,Manager,<15K,1800.0,Bachelor,Single,Individual,CH05,False,2022-12-01,2.08,High,True,True,False,False,Churned,True,Moderate,10,0.38,175.34,1,2,1,121,Lost,26.7,Mass Affluent,Churned,Digital First,High,13.41,1,False
CUST000133,2016-12-11,1964,62,56-65,Female,Region-06,Region-06-City-2,BR009,Employed,Manager,<15K,9600.0,Diploma,Single,Individual,CH06,True,2016-12-11,8.05,Low,False,False,False,False,Active,False,Moderate,0,0.96,2604.02,3,3,5,335,Potential Loyalist,73.3,High Value,Established,Branch Dependent,Low,244.35,2,True
CUST000134,2018-05-23,1987,39,36-45,Female,Region-07,Region-07-City-1,BR022,Student,Clerical,<15K,4800.0,Master,Married,Individual,CH02,False,2018-05-23,6.61,Medium,True,False,False,False,Active,False,Low,0,0.33,372.61,3,1,2,312,Potential Loyalist,40.0,Mass Affluent,Established,Low Engagement,Medium,46.9,3,True
CUST000135,2022-06-28,1969,57,56-65,Male,Region-08,Region-08-City-2,BR005,Self-Employed,Manual Labor,<15K,14000.0,High School,Married,Individual,CH03,False,2022-06-28,2.51,Medium,False,True,False,False,Active,False,Moderate,0,1.29,3398.13,3,4,5,345,Potential Loyalist,80.0,High Value,Loyal,Deposit Heavy,Medium,329.9,6,True
CUST000136,2019-11-25,1977,49,46-55,Male,Region-01,Region-01-City-2,BR015,Unemployed,Clerical,<15K,1200.0,High School,Widowed,Individual,CH02,False,2019-11-25,5.1,High,True,True,False,False,Active,False,High,0,2.0,325.58,3,5,2,352,Potential Loyalist,66.7,High Value,Loyal,Digital First,High,-45.35,2,True
CUST000137,2023-12-07,2004,22,18-25,Male,Region-04,Region-04-City-1,BR008,Employed,Manager,<15K,4200.0,Bachelor,Married,Individual,CH08,False,2023-12-07,1.07,High,True,True,False,False,Active,False,Elevated,0,2.29,368.98,3,5,2,352,Potential Loyalist,66.7,High Value,Growing,Digital First,High,25.04,3,True
CUST000138,2024-01-12,1982,44,36-45,Male,Region-04,Region-04-City-3,BR007,Employed,Professional,15K-30K,19100.0,Bachelor,Married,Individual,CH08,False,2024-01-12,0.97,High,True,True,False,True,Active,False,Elevated,0,1.71,2759.13,3,5,5,355,Potential Loyalist,86.7,Premium,Growing,Digital First,High,206.92,2,True
CUST000139,2016-05-26,1973,53,46-55,Male,Region-05,Region-05-City-1,BR025,Retired,Public Sector,<15K,3700.0,Bachelor,Single,Individual,CH06,False,2016-05-26,8.6,Medium,True,False,False,False,Active,False,Low,0,2.04,487.84,3,5,2,352,Potential Loyalist,66.7,High Value,Loyal,Transaction Heavy,Medium,66.61,3,True
CUST000140,2017-10-08,1972,54,46-55,Female,Region-09,Region-09-City-1,BR005,Retired,Professional,<15K,4500.0,Diploma,Single,Individual,CH12,False,2017-10-08,7.23,High,True,True,False,False,Dormant,False,Elevated,0,1.67,865.28,3,4,3,343,Potential Loyalist,66.7,High Value,Loyal,Digital First,High,42.12,2,True
CUST000141,2023-07-18,1962,64,56-65,Female,Region-01,Region-01-City-2,BR025,Employed,Manager,<15K,11600.0,Master,Married,Individual,CH12,False,2023-07-18,1.46,Low,False,False,False,True,Active,False,Elevated,0,1.0,1200.98,3,3,4,334,Potential Loyalist,66.7,High Value,Growing,Branch Dependent,Low,86.54,2,True
CUST000142,2022-05-26,1980,46,46-55,Male,Region-09,Region-09-City-1,BR001,Student,Professional,<15K,1600.0,Master,Married,Individual,CH04,False,2022-05-26,2.6,Low,False,False,False,False,Dormant,False,Elevated,0,0.83,110.67,3,3,1,331,Potential Loyalist,46.7,Affluent,Established,Branch Dependent,Low,-15.83,2,True
CUST000143,2023-02-27,1981,45,36-45,Male,Region-02,Region-02-City-3,BR006,Self-Employed,Professional,<15K,8700.0,Master,Married,Individual,CH10,True,2023-02-27,1.84,High,True,True,False,False,Active,False,Moderate,0,0.33,1335.65,3,1,4,314,Potential Loyalist,53.3,Affluent,Growing,Digital First,High,136.42,3,True
CUST000144,2021-05-25,1955,71,66+,Male,Region-07,Region-07-City-3,BR010,Employed,Business Owner,<15K,8200.0,Bachelor,Single,Individual,CH01,False,2021-05-25,3.6,Medium,True,False,False,True,Active,False,Low,0,1.33,2345.05,3,4,5,345,Potential Loyalist,80.0,High Value,Loyal,Deposit Heavy,Medium,231.41,6,True
