loan_id,customer_id,payment_number,payment_amount,payment_status
LN007829,CUST009966,13,24.96,On-Time
LN009747,CUST012431,1,131.41,On-Time
LN009747,CUST012431,2,131.41,On-Time
LN009747,CUST012431,3,131.41,On-Time
LN009747,CUST012431,4,131.41,On-Time
LN009747,CUST012431,5,131.41,On-Time
LN009747,CUST012431,6,131.41,On-Time
LN009747,CUST012431,7,131.41,On-Time
LN009747,CUST012431,8,131.41,On-Time
LN009747,CUST012431,9,131.41,On-Time
LN009747,CUST012431,10,131.41,On-Time
LN009747,CUST012431,11,131.41,On-Time
LN009747,CUST012431,12,131.41,On-Time
LN009747,CUST012431,13,131.41,On-Time
LN009747,CUST012431,14,131.41,On-Time
LN009747,CUST012431,15,131.41,On-Time
LN009747,CUST012431,16,131.41,On-Time
LN009747,CUST012431,17,131.41,On-Time
LN009747,CUST012431,18,131.41,On-Time
LN009747,CUST012431,19,131.41,On-Time
LN009747,CUST012431,20,131.41,On-Time
LN009747,CUST012431,21,131.41,On-Time
LN009747,CUST012431,22,131.41,On-Time
LN009747,CUST012431,23,131.41,On-Time
LN009747,CUST012431,24,131.41,On-Time
LN007815,CUST009946,1,32.62,On-Time
LN007815,CUST009946,2,32.62,On-Time
LN007815,CUST009946,3,32.62,On-Time
LN007815,CUST009946,4,32.62,On-Time
LN007815,CUST009946,5,32.62,On-Time
LN006346,CUST008084,1,306.25,On-Time
LN006346,CUST008084,2,306.25,On-Time
LN006346,CUST008084,3,306.25,On-Time
LN006346,CUST008084,4,306.25,On-Time
LN006346,CUST008084,5,306.25,On-Time
LN006346,CUST008084,6,306.25,On-Time
LN006346,CUST008084,7,306.25,On-Time
LN006346,CUST008084,8,306.25,On-Time
LN006346,CUST008084,9,306.25,On-Time
LN006346,CUST008084,10,306.25,On-Time
LN006346,CUST008084,11,306.25,On-Time
LN006346,CUST008084,12,306.25,On-Time
LN006346,CUST008084,13,306.25,On-Time
LN006346,CUST008084,14,306.25,On-Time
LN006346,CUST008084,15,306.25,On-Time
LN006346,CUST008084,16,306.25,On-Time
LN006346,CUST008084,17,306.25,On-Time
LN006346,CUST008084,18,306.25,On-Time
LN006346,CUST008084,19,306.25,On-Time
LN006346,CUST008084,20,306.25,On-Time
LN006346,CUST008084,21,306.25,On-Time
LN006346,CUST008084,22,306.25,On-Time
LN006346,CUST008084,23,306.25,On-Time
LN006346,CUST008084,24,306.25,On-Time
LN010325,CUST013139,1,106.68,On-Time
LN010325,CUST013139,2,106.68,On-Time
LN010325,CUST013139,3,106.68,On-Time
LN010325,CUST013139,4,106.68,On-Time
LN010325,CUST013139,5,106.68,On-Time
LN010325,CUST013139,6,106.68,On-Time
LN010325,CUST013139,7,106.68,On-Time
LN006689,CUST008513,1,327.7,On-Time
LN006689,CUST008513,2,327.7,On-Time
LN006689,CUST008513,3,327.7,On-Time
LN006689,CUST008513,4,327.7,On-Time
LN006689,CUST008513,5,327.7,On-Time
LN006689,CUST008513,6,327.7,On-Time
LN006689,CUST008513,7,327.7,On-Time
LN006689,CUST008513,8,327.7,On-Time
LN006689,CUST008513,9,327.7,On-Time
LN006689,CUST008513,10,327.7,On-Time
LN006689,CUST008513,11,327.7,On-Time
LN006689,CUST008513,12,327.7,On-Time
LN003814,CUST004817,1,47.64,On-Time
LN003814,CUST004817,2,47.64,On-Time
LN003814,CUST004817,3,47.64,On-Time
LN003814,CUST004817,4,47.64,On-Time
LN003814,CUST004817,5,47.64,On-Time
LN003814,CUST004817,6,47.64,On-Time
LN003814,CUST004817,7,47.64,On-Time
LN003814,CUST004817,8,47.64,On-Time
LN003814,CUST004817,9,47.64,On-Time
LN003814,CUST004817,10,47.64,On-Time
LN003814,CUST004817,11,47.64,On-Time
LN003814,CUST004817,12,47.64,On-Time
LN003814,CUST004817,13,47.64,On-Time
LN003814,CUST004817,14,47.64,On-Time
LN003814,CUST004817,15,47.64,On-Time
LN003814,CUST004817,16,47.64,On-Time
LN003814,CUST004817,17,47.64,On-Time
LN003814,CUST004817,18,47.64,On-Time
LN003814,CUST004817,19,47.64,On-Time
LN003814,CUST004817,20,47.64,On-Time
LN003814,CUST004817,21,47.64,On-Time
LN003814,CUST004817,22,47.64,On-Time
LN003814,CUST004817,23,47.64,On-Time
LN003814,CUST004817,24,47.64,On-Time
LN014896,CUST018932,1,48.98,On-Time
LN014896,CUST018932,2,48.98,On-Time
LN014896,CUST018932,3,48.98,Late
LN014896,CUST018932,4,48.98,On-Time
LN014896,CUST018932,5,48.98,On-Time
LN014896,CUST018932,6,48.98,On-Time
LN015199,CUST019293,1,488.92,On-Time
LN015199,CUST019293,2,488.92,On-Time
LN015199,CUST019293,3,488.92,On-Time
LN015199,CUST019293,4,488.92,On-Time
LN007776,CUST009889,1,116.15,On-Time
LN007776,CUST009889,2,116.15,On-Time
LN007776,CUST009889,3,116.15,On-Time
LN007776,CUST009889,4,116.15,On-Time
LN007776,CUST009889,5,116.15,On-Time
LN007776,CUST009889,6,116.15,On-Time
LN007776,CUST009889,7,116.15,On-Time
LN007776,CUST009889,8,116.15,On-Time
LN007776,CUST009889,9,116.15,On-Time
LN007776,CUST009889,10,116.15,On-Time
LN007776,CUST009889,11,116.15,On-Time
LN007776,CUST009889,12,116.15,On-Time
LN007776,CUST009889,13,116.15,On-Time
LN007776,CUST009889,14,116.15,On-Time
LN007776,CUST009889,15,116.15,On-Time
LN007776,CUST009889,16,116.15,On-Time
LN007776,CUST009889,17,116.15,On-Time
LN007776,CUST009889,18,116.15,On-Time
LN007776,CUST009889,19,116.15,On-Time
LN007776,CUST009889,20,116.15,On-Time
LN007776,CUST009889,21,116.15,On-Time
LN007776,CUST009889,22,116.15,On-Time
LN007776,CUST009889,23,116.15,On-Time
LN007776,CUST009889,24,116.15,On-Time
LN015475,CUST019600,1,21.92,On-Time
LN015475,CUST019600,2,21.92,On-Time
LN015475,CUST019600,3,21.92,On-Time
LN015475,CUST019600,4,21.92,On-Time
LN015475,CUST019600,5,21.92,On-Time
LN015475,CUST019600,6,21.92,On-Time
LN015475,CUST019600,7,21.92,On-Time
LN015475,CUST019600,8,21.92,On-Time
LN013308,CUST016974,1,48.9,On-Time
LN013308,CUST016974,2,48.9,On-Time
LN013308,CUST016974,3,48.9,On-Time
LN013308,CUST016974,4,48.9,On-Time
LN013308,CUST016974,5,48.9,On-Time
LN008926,CUST011407,1,89.65,On-Time
LN008926,CUST011407,2,89.65,On-Time
LN008926,CUST011407,3,89.65,On-Time
LN008926,CUST011407,4,89.65,On-Time
LN008926,CUST011407,5,89.65,On-Time
LN008926,CUST011407,6,89.65,On-Time
LN008926,CUST011407,7,89.65,On-Time
LN008926,CUST011407,8,89.65,On-Time
LN008926,CUST011407,9,89.65,On-Time
LN008926,CUST011407,10,89.65,On-Time
LN008926,CUST011407,11,89.65,On-Time
LN008926,CUST011407,12,89.65,On-Time
LN009672,CUST012351,1,542.79,On-Time
LN009672,CUST012351,2,542.79,On-Time
LN009672,CUST012351,3,542.79,On-Time
LN009672,CUST012351,4,542.79,On-Time
LN009672,CUST012351,5,542.79,On-Time
LN009672,CUST012351,6,542.79,On-Time
LN009672,CUST012351,7,542.79,On-Time
LN009672,CUST012351,8,542.79,On-Time
LN009672,CUST012351,9,542.79,On-Time
LN009672,CUST012351,10,542.79,On-Time
LN009672,CUST012351,11,542.79,On-Time
LN010736,CUST013658,1,338.41,On-Time
LN010736,CUST013658,2,338.41,On-Time
LN010736,CUST013658,3,338.41,On-Time
LN010736,CUST013658,4,338.41,On-Time
LN010736,CUST013658,5,338.41,On-Time
LN010736,CUST013658,6,338.41,On-Time
LN010736,CUST013658,7,338.41,On-Time
LN010736,CUST013658,8,338.41,On-Time
LN010736,CUST013658,9,338.41,On-Time
LN010736,CUST013658,10,338.41,On-Time
LN010736,CUST013658,11,338.41,On-Time
LN010736,CUST013658,12,338.41,On-Time
LN010736,CUST013658,13,338.41,On-Time
LN010736,CUST013658,14,338.41,On-Time
LN010736,CUST013658,15,338.41,On-Time
LN010736,CUST013658,16,338.41,On-Time
LN010736,CUST013658,17,338.41,On-Time
LN010736,CUST013658,18,338.41,On-Time
LN010736,CUST013658,19,338.41,On-Time
LN010736,CUST013658,20,338.41,On-Time
LN010736,CUST013658,21,338.41,On-Time
LN010736,CUST013658,22,338.41,On-Time
LN010736,CUST013658,23,338.41,On-Time
LN010736,CUST013658,24,338.41,On-Time
LN002453,CUST003161,1,859.84,On-Time
LN002453,CUST003161,2,859.84,On-Time
LN002453,CUST003161,3,859.84,On-Time
LN002453,CUST003161,4,859.84,On-Time
LN002453,CUST003161,5,859.84,On-Time
LN002453,CUST003161,6,859.84,On-Time
LN002453,CUST003161,7,859.84,On-Time
LN002453,CUST003161,8,859.84,On-Time
LN002453,CUST003161,9,859.84,On-Time
LN002453,CUST003161,10,859.84,On-Time
LN002453,CUST003161,11,859.84,On-Time
LN002453,CUST003161,12,859.84,On-Time
LN004792,CUST006062,1,124.71,Late
LN004792,CUST006062,2,124.71,On-Time
LN004792,CUST006062,3,124.71,On-Time
LN004792,CUST006062,4,124.71,On-Time
LN004792,CUST006062,5,124.71,On-Time
LN004792,CUST006062,6,124.71,On-Time
LN004792,CUST006062,7,124.71,On-Time
LN004792,CUST006062,8,124.71,On-Time
LN004792,CUST006062,9,124.71,On-Time
LN004792,CUST006062,10,124.71,On-Time
LN004792,CUST006062,11,124.71,On-Time
LN004792,CUST006062,12,124.71,On-Time
LN004792,CUST006062,13,124.71,On-Time
LN004792,CUST006062,14,124.71,On-Time
LN004792,CUST006062,15,124.71,On-Time
LN004792,CUST006062,16,124.71,On-Time
LN004792,CUST006062,17,124.71,On-Time
LN004792,CUST006062,18,124.71,On-Time
LN004792,CUST006062,19,124.71,On-Time
LN004792,CUST006062,20,124.71,On-Time
LN004792,CUST006062,21,124.71,On-Time
LN004792,CUST006062,22,124.71,On-Time
LN004792,CUST006062,23,124.71,On-Time
LN004792,CUST006062,24,124.71,On-Time
LN000736,CUST000946,1,56.96,On-Time
LN000736,CUST000946,2,56.96,On-Time
LN000736,CUST000946,3,56.96,On-Time
LN000736,CUST000946,4,56.96,On-Time
LN000736,CUST000946,5,56.96,On-Time
LN000736,CUST000946,6,56.96,On-Time
LN000736,CUST000946,7,56.96,On-Time
LN000736,CUST000946,8,56.96,On-Time
LN000736,CUST000946,9,56.96,On-Time
LN000736,CUST000946,10,56.96,On-Time
LN000736,CUST000946,11,56.96,On-Time
LN000736,CUST000946,12,56.96,On-Time
LN000736,CUST000946,13,56.96,On-Time
LN000736,CUST000946,14,56.96,On-Time
LN000736,CUST000946,15,56.96,On-Time
LN000736,CUST000946,16,56.96,On-Time
LN000736,CUST000946,17,56.96,On-Time
LN000736,CUST000946,18,56.96,On-Time
LN000736,CUST000946,19,56.96,On-Time
LN000736,CUST000946,20,56.96,On-Time
LN000736,CUST000946,21,56.96,On-Time
LN000736,CUST000946,22,56.96,On-Time
LN000736,CUST000946,23,56.96,On-Time
LN000736,CUST000946,24,56.96,On-Time
LN013915,CUST017737,1,225.6,On-Time
LN013915,CUST017737,2,225.6,On-Time
LN013915,CUST017737,3,225.6,On-Time
LN013915,CUST017737,4,225.6,On-Time
LN013915,CUST017737,5,225.6,On-Time
LN013915,CUST017737,6,225.6,On-Time
LN013915,CUST017737,7,225.6,On-Time
LN013915,CUST017737,8,225.6,On-Time
LN013915,CUST017737,9,225.6,On-Time
LN013915,CUST017737,10,225.6,On-Time
LN013915,CUST017737,11,225.6,On-Time
LN013915,CUST017737,12,225.6,On-Time
LN013915,CUST017737,13,225.6,On-Time
LN013915,CUST017737,14,225.6,On-Time
LN013915,CUST017737,15,225.6,On-Time
LN013915,CUST017737,16,225.6,On-Time
LN013915,CUST017737,17,225.6,On-Time
LN013915,CUST017737,18,225.6,On-Time
LN013915,CUST017737,19,225.6,On-Time
LN013915,CUST017737,20,225.6,On-Time
LN013915,CUST017737,21,225.6,On-Time
LN013915,CUST017737,22,225.6,On-Time
LN013915,CUST017737,23,225.6,On-Time
LN013915,CUST017737,24,225.6,On-Time
LN009884,CUST012591,1,78.05,On-Time
LN009884,CUST012591,2,78.05,On-Time
LN009884,CUST012591,3,78.05,On-Time
LN009884,CUST012591,4,78.05,On-Time
LN009884,CUST012591,5,78.05,On-Time
LN009884,CUST012591,6,78.05,On-Time
LN009884,CUST012591,7,78.05,On-Time
LN009884,CUST012591,8,78.05,On-Time
LN009884,CUST012591,9,78.05,On-Time
LN009884,CUST012591,10,78.05,On-Time
LN009884,CUST012591,11,78.05,On-Time
LN009884,CUST012591,12,78.05,On-Time
LN014755,CUST018761,1,267.94,On-Time
LN014755,CUST018761,2,267.94,On-Time
LN014755,CUST018761,3,267.94,On-Time
LN014755,CUST018761,4,267.94,On-Time
LN014755,CUST018761,5,267.94,On-Time
LN014755,CUST018761,6,267.94,On-Time
LN014755,CUST018761,7,267.94,On-Time
LN014755,CUST018761,8,267.94,On-Time
LN014755,CUST018761,9,267.94,On-Time
LN014755,CUST018761,10,267.94,On-Time
LN014755,CUST018761,11,267.94,On-Time
LN014755,CUST018761,12,267.94,On-Time
LN014755,CUST018761,13,267.94,On-Time
LN014755,CUST018761,14,267.94,On-Time
LN014755,CUST018761,15,267.94,On-Time
LN014755,CUST018761,16,267.94,On-Time
LN014755,CUST018761,17,267.94,On-Time
LN014755,CUST018761,18,267.94,On-Time
LN014755,CUST018761,19,267.94,On-Time
LN014755,CUST018761,20,267.94,On-Time
LN014755,CUST018761,21,267.94,On-Time
LN014755,CUST018761,22,267.94,On-Time
LN014755,CUST018761,23,267.94,On-Time
LN014755,CUST018761,24,267.94,On-Time
LN015601,CUST019767,1,2036.9,On-Time
LN015601,CUST019767,2,2036.9,On-Time
LN015601,CUST019767,3,2036.9,On-Time
LN015601,CUST019767,4,2036.9,On-Time
LN015601,CUST019767,5,2036.9,On-Time
LN015601,CUST019767,6,2036.9,On-Time
LN015601,CUST019767,7,2036.9,On-Time
LN015601,CUST019767,8,2036.9,On-Time
LN015601,CUST019767,9,2036.9,On-Time
LN015601,CUST019767,10,2036.9,Late
LN015601,CUST019767,11,2036.9,On-Time
LN015601,CUST019767,12,2036.9,On-Time
LN008625,CUST011037,1,548.56,On-Time
LN008625,CUST011037,2,548.56,On-Time
LN008625,CUST011037,3,548.56,On-Time
LN008625,CUST011037,4,548.56,On-Time
LN008625,CUST011037,5,548.56,On-Time
LN008625,CUST011037,6,548.56,On-Time
LN008625,CUST011037,7,548.56,On-Time
LN008625,CUST011037,8,548.56,On-Time
LN008625,CUST011037,9,548.56,On-Time
LN008625,CUST011037,10,548.56,On-Time
LN008625,CUST011037,11,548.56,On-Time
LN008625,CUST011037,12,548.56,On-Time
LN008625,CUST011037,13,548.56,On-Time
LN008625,CUST011037,14,548.56,On-Time
LN008625,CUST011037,15,548.56,On-Time
LN008625,CUST011037,16,548.56,On-Time
LN008625,CUST011037,17,548.56,On-Time
LN008625,CUST011037,18,548.56,On-Time
LN008625,CUST011037,19,548.56,On-Time
LN008625,CUST011037,20,548.56,On-Time
LN008625,CUST011037,21,548.56,On-Time
LN008625,CUST011037,22,548.56,On-Time
LN008625,CUST011037,23,548.56,On-Time
LN008625,CUST011037,24,548.56,On-Time
LN005197,CUST006578,1,100.42,On-Time
LN005197,CUST006578,2,100.42,On-Time
LN005197,CUST006578,3,100.42,On-Time
LN005197,CUST006578,4,100.42,On-Time
LN005197,CUST006578,5,100.42,On-Time
LN011881,CUST015162,1,165.51,On-Time
LN011881,CUST015162,2,165.51,On-Time
LN011881,CUST015162,3,165.51,On-Time
LN011881,CUST015162,4,165.51,On-Time
LN011881,CUST015162,5,165.51,On-Time
LN011881,CUST015162,6,165.51,On-Time
LN011881,CUST015162,7,165.51,On-Time
LN011881,CUST015162,8,165.51,On-Time
LN011881,CUST015162,9,165.51,On-Time
LN011881,CUST015162,10,165.51,On-Time
LN011881,CUST015162,11,165.51,On-Time
LN011881,CUST015162,12,165.51,On-Time
LN011881,CUST015162,13,165.51,On-Time
LN011881,CUST015162,14,165.51,On-Time
LN011881,CUST015162,15,165.51,On-Time
LN011881,CUST015162,16,165.51,On-Time
LN011881,CUST015162,17,165.51,On-Time
LN011881,CUST015162,18,165.51,On-Time
LN011881,CUST015162,19,165.51,On-Time
LN011881,CUST015162,20,165.51,On-Time
LN011881,CUST015162,21,165.51,On-Time
LN011881,CUST015162,22,165.51,Late
LN011881,CUST015162,23,165.51,On-Time
LN011881,CUST015162,24,165.51,On-Time
LN004951,CUST006268,1,21.48,On-Time
LN004951,CUST006268,2,21.48,On-Time
LN004951,CUST006268,3,21.48,On-Time
LN004951,CUST006268,4,21.48,On-Time
LN004951,CUST006268,5,21.48,On-Time
LN004951,CUST006268,6,21.48,On-Time
LN004951,CUST006268,7,21.48,On-Time
LN004951,CUST006268,8,21.48,On-Time
LN004951,CUST006268,9,21.48,On-Time
LN004951,CUST006268,10,21.48,On-Time
LN004951,CUST006268,11,21.48,On-Time
LN004951,CUST006268,12,21.48,On-Time
LN004951,CUST006268,13,21.48,On-Time
LN004951,CUST006268,14,21.48,On-Time
LN004951,CUST006268,15,21.48,On-Time
LN004951,CUST006268,16,21.48,On-Time
LN004951,CUST006268,17,21.48,On-Time
LN004951,CUST006268,18,21.48,On-Time
LN004951,CUST006268,19,21.48,On-Time
LN004951,CUST006268,20,21.48,On-Time
LN004951,CUST006268,21,21.48,On-Time
LN004951,CUST006268,22,21.48,On-Time
LN004951,CUST006268,23,21.48,On-Time
LN004951,CUST006268,24,21.48,On-Time
LN014280,CUST018190,1,71.34,On-Time
LN014280,CUST018190,2,71.34,On-Time
LN014280,CUST018190,3,71.34,On-Time
LN014280,CUST018190,4,71.34,On-Time
LN014280,CUST018190,5,71.34,On-Time
LN014280,CUST018190,6,71.34,On-Time
LN014280,CUST018190,7,71.34,On-Time
LN014280,CUST018190,8,71.34,On-Time
LN014280,CUST018190,9,71.34,On-Time
LN014280,CUST018190,10,71.34,On-Time
LN014280,CUST018190,11,71.34,On-Time
LN014280,CUST018190,12,71.34,On-Time
LN014280,CUST018190,13,71.34,On-Time
LN014280,CUST018190,14,71.34,On-Time
LN011875,CUST015154,1,314.44,On-Time
LN011875,CUST015154,2,314.44,On-Time
LN011875,CUST015154,3,314.44,On-Time
LN011875,CUST015154,4,314.44,On-Time
LN011875,CUST015154,5,314.44,On-Time
LN011875,CUST015154,6,314.44,On-Time
LN011875,CUST015154,7,314.44,On-Time
LN011875,CUST015154,8,314.44,Late
LN011875,CUST015154,9,314.44,On-Time
LN013065,CUST016673,1,298.08,On-Time
LN013065,CUST016673,2,298.08,On-Time
LN013065,CUST016673,3,298.08,On-Time
LN013065,CUST016673,4,298.08,On-Time
LN013065,CUST016673,5,298.08,On-Time
LN013065,CUST016673,6,298.08,On-Time
LN013065,CUST016673,7,298.08,On-Time
LN013065,CUST016673,8,298.08,On-Time
LN013065,CUST016673,9,298.08,On-Time
LN013065,CUST016673,10,298.08,On-Time
LN013065,CUST016673,11,298.08,On-Time
LN013065,CUST016673,12,298.08,On-Time
LN013065,CUST016673,13,298.08,On-Time
LN013065,CUST016673,14,298.08,On-Time
LN013065,CUST016673,15,298.08,On-Time
LN013065,CUST016673,16,298.08,On-Time
LN013065,CUST016673,17,298.08,On-Time
LN013065,CUST016673,18,298.08,On-Time
LN013065,CUST016673,19,298.08,On-Time
LN013065,CUST016673,20,298.08,On-Time
LN013065,CUST016673,21,298.08,On-Time
LN013065,CUST016673,22,298.08,On-Time
LN013065,CUST016673,23,298.08,On-Time
LN013065,CUST016673,24,298.08,On-Time
LN014834,CUST018858,1,71.81,On-Time
LN014834,CUST018858,2,71.81,On-Time
LN014834,CUST018858,3,71.81,On-Time
LN014834,CUST018858,4,71.81,On-Time
LN014834,CUST018858,5,71.81,On-Time
LN014834,CUST018858,6,71.81,On-Time
LN014834,CUST018858,7,71.81,On-Time
LN014834,CUST018858,8,71.81,On-Time
LN014834,CUST018858,9,71.81,On-Time
LN014834,CUST018858,10,71.81,On-Time
LN014834,CUST018858,11,71.81,On-Time
LN014834,CUST018858,12,71.81,On-Time
LN014834,CUST018858,13,71.81,On-Time
LN014834,CUST018858,14,71.81,On-Time
LN014834,CUST018858,15,71.81,On-Time
LN014834,CUST018858,16,71.81,On-Time
LN014834,CUST018858,17,71.81,On-Time
LN014834,CUST018858,18,71.81,On-Time
LN014834,CUST018858,19,71.81,On-Time
LN014834,CUST018858,20,71.81,On-Time
LN014834,CUST018858,21,71.81,On-Time
LN014834,CUST018858,22,71.81,On-Time
LN014834,CUST018858,23,71.81,On-Time
LN014834,CUST018858,24,71.81,On-Time
LN007256,CUST009216,1,39.81,On-Time
LN007256,CUST009216,2,39.81,On-Time
LN007256,CUST009216,3,39.81,On-Time
LN007256,CUST009216,4,39.81,On-Time
LN007256,CUST009216,5,39.81,On-Time
LN007256,CUST009216,6,39.81,On-Time
LN007256,CUST009216,7,39.81,On-Time
LN007256,CUST009216,8,39.81,On-Time
LN007256,CUST009216,9,39.81,On-Time
LN007256,CUST009216,10,39.81,On-Time
LN007256,CUST009216,11,39.81,On-Time
LN007256,CUST009216,12,39.81,On-Time
LN004439,CUST005596,1,116.15,On-Time
LN004439,CUST005596,2,116.15,On-Time
LN004439,CUST005596,3,116.15,On-Time
LN004439,CUST005596,4,116.15,On-Time
LN004439,CUST005596,5,116.15,On-Time
LN004439,CUST005596,6,116.15,On-Time
LN004439,CUST005596,7,116.15,On-Time
LN004439,CUST005596,8,116.15,On-Time
LN004439,CUST005596,9,116.15,On-Time
LN004439,CUST005596,10,116.15,On-Time
LN004439,CUST005596,11,116.15,On-Time
LN004439,CUST005596,12,116.15,On-Time
LN004439,CUST005596,13,116.15,On-Time
LN004439,CUST005596,14,116.15,On-Time
LN004439,CUST005596,15,116.15,On-Time
LN004439,CUST005596,16,116.15,On-Time
LN004439,CUST005596,17,116.15,On-Time
LN004439,CUST005596,18,116.15,On-Time
LN004439,CUST005596,19,116.15,On-Time
LN004439,CUST005596,20,116.15,On-Time
LN004439,CUST005596,21,116.15,On-Time
LN004439,CUST005596,22,116.15,On-Time
LN004439,CUST005596,23,116.15,On-Time
LN004439,CUST005596,24,116.15,On-Time
LN013994,CUST017839,1,10.87,On-Time
LN013994,CUST017839,2,10.87,On-Time
LN013994,CUST017839,3,10.87,On-Time
LN013994,CUST017839,4,10.87,On-Time
LN013994,CUST017839,5,10.87,On-Time
LN013994,CUST017839,6,10.87,On-Time
LN013994,CUST017839,7,10.87,On-Time
LN013994,CUST017839,8,10.87,On-Time
LN013994,CUST017839,9,10.87,On-Time
LN013994,CUST017839,10,10.87,On-Time
LN013994,CUST017839,11,10.87,On-Time
LN013994,CUST017839,12,10.87,On-Time
LN013994,CUST017839,13,10.87,On-Time
LN013994,CUST017839,14,10.87,On-Time
LN013994,CUST017839,15,10.87,On-Time
LN013994,CUST017839,16,10.87,On-Time
LN013994,CUST017839,17,10.87,On-Time
LN013994,CUST017839,18,10.87,On-Time
LN013994,CUST017839,19,10.87,On-Time
LN013994,CUST017839,20,10.87,On-Time
LN013994,CUST017839,21,10.87,On-Time
LN013994,CUST017839,22,10.87,On-Time
LN013994,CUST017839,23,10.87,On-Time
LN013994,CUST017839,24,10.87,On-Time
LN010888,CUST013862,1,328.94,On-Time
LN010888,CUST013862,2,328.94,On-Time
LN010888,CUST013862,3,328.94,On-Time
LN010888,CUST013862,4,328.94,On-Time
LN010888,CUST013862,5,328.94,On-Time
LN010888,CUST013862,6,328.94,On-Time
LN010888,CUST013862,7,328.94,On-Time
LN010888,CUST013862,8,328.94,On-Time
LN010888,CUST013862,9,328.94,On-Time
LN010888,CUST013862,10,328.94,On-Time
LN010888,CUST013862,11,328.94,On-Time
LN010888,CUST013862,12,328.94,On-Time
LN010888,CUST013862,13,328.94,On-Time
LN010888,CUST013862,14,328.94,On-Time
LN010888,CUST013862,15,328.94,On-Time
LN010888,CUST013862,16,328.94,On-Time
LN010888,CUST013862,17,328.94,On-Time
LN010888,CUST013862,18,328.94,On-Time
LN010888,CUST013862,19,328.94,On-Time
LN010888,CUST013862,20,328.94,On-Time
LN010888,CUST013862,21,328.94,On-Time
LN000170,CUST000187,1,200.69,On-Time
LN000170,CUST000187,2,200.69,On-Time
LN000170,CUST000187,3,200.69,On-Time
LN000170,CUST000187,4,200.69,On-Time
LN000170,CUST000187,5,200.69,On-Time
LN000170,CUST000187,6,200.69,On-Time
LN000170,CUST000187,7,200.69,On-Time
LN000170,CUST000187,8,200.69,On-Time
LN000170,CUST000187,9,200.69,On-Time
LN000170,CUST000187,10,200.69,On-Time
LN000170,CUST000187,11,200.69,On-Time
LN000170,CUST000187,12,200.69,On-Time
LN000170,CUST000187,13,200.69,On-Time
LN000170,CUST000187,14,200.69,On-Time
LN000170,CUST000187,15,200.69,On-Time
LN000170,CUST000187,16,200.69,On-Time
LN000170,CUST000187,17,200.69,On-Time
LN000170,CUST000187,18,200.69,On-Time
LN000170,CUST000187,19,200.69,On-Time
LN000170,CUST000187,20,200.69,On-Time
LN000170,CUST000187,21,200.69,On-Time
LN000170,CUST000187,22,200.69,On-Time
LN000170,CUST000187,23,200.69,On-Time
LN000170,CUST000187,24,200.69,On-Time
LN008604,CUST011001,1,633.72,On-Time
LN008604,CUST011001,2,633.72,On-Time
LN008604,CUST011001,3,633.72,On-Time
LN008604,CUST011001,4,633.72,On-Time
LN008604,CUST011001,5,633.72,On-Time
