response_id,campaign_id,customer_id,response_date,responded_flag,converted_flag,revenue_generated
RESP000436,CMP008,CUST004089,2023-11-10,True,False,0.0
RESP000437,CMP006,CUST017419,2023-05-28,True,False,0.0
RESP000438,CMP016,CUST002438,2023-03-10,True,False,0.0
RESP000439,CMP009,CUST001428,2023-03-24,True,False,0.0
RESP000440,CMP008,CUST007813,2024-04-01,True,False,0.0
RESP000441,CMP023,CUST016579,2024-05-11,True,False,0.0
RESP000442,CMP011,CUST007093,2024-09-26,True,False,0.0
RESP000443,CMP017,CUST013968,2023-11-07,True,False,0.0
RESP000444,CMP007,CUST012317,2024-06-16,True,False,0.0
RESP000445,CMP020,CUST010570,2024-07-16,True,False,0.0
RESP000446,CMP006,CUST004773,2023-10-12,True,False,0.0
RESP000447,CMP019,CUST002216,2024-11-14,True,False,0.0
RESP000448,CMP004,CUST005497,2024-08-28,True,False,0.0
RESP000449,CMP022,CUST010426,2023-09-02,True,False,0.0
RESP000450,CMP007,CUST016876,2024-04-24,True,False,0.0
RESP000451,CMP008,CUST006875,2024-07-20,True,False,0.0
RESP000452,CMP023,CUST017187,2023-12-19,True,False,0.0
RESP000453,CMP013,CUST017275,2024-10-28,True,False,0.0
RESP000454,CMP013,CUST008776,2024-11-14,True,False,0.0
RESP000455,CMP017,CUST019720,2023-05-10,True,False,0.0
RESP000456,CMP001,CUST011990,2023-03-08,True,False,0.0
RESP000457,CMP013,CUST014913,2024-03-24,True,False,0.0
RESP000458,CMP015,CUST013500,2023-09-03,True,False,0.0
RESP000459,CMP014,CUST005468,2023-01-09,True,False,0.0
RESP000460,CMP004,CUST008217,2023-10-12,True,False,0.0
RESP000461,CMP012,CUST000868,2024-02-18,True,False,0.0
RESP000462,CMP015,CUST017052,2024-11-03,True,False,0.0
RESP000463,CMP017,CUST007225,2024-03-21,True,False,0.0
RESP000464,CMP024,CUST012563,2024-02-27,True,False,0.0
RESP000465,CMP012,CUST002213,2024-07-09,True,False,0.0
RESP000466,CMP003,CUST018237,2023-10-02,True,False,0.0
RESP000467,CMP019,CUST018465,2023-10-11,True,False,0.0
RESP000468,CMP022,CUST019287,2024-02-07,True,False,0.0
RESP000469,CMP015,CUST011127,2023-04-10,True,True,79.35
RESP000470,CMP017,CUST010832,2023-03-06,True,False,0.0
RESP000471,CMP022,CUST002518,2023-12-01,True,False,0.0
RESP000472,CMP019,CUST007402,2023-08-08,True,False,0.0
RESP000473,CMP005,CUST016762,2023-02-25,True,False,0.0
RESP000474,CMP022,CUST000231,2024-06-16,True,False,0.0
RESP000475,CMP011,CUST017216,2023-03-03,True,False,0.0
RESP000476,CMP007,CUST017043,2023-02-08,True,False,0.0
RESP000477,CMP017,CUST011332,2024-05-02,True,False,0.0
RESP000478,CMP001,CUST010418,2023-09-11,True,False,0.0
RESP000479,CMP012,CUST006784,2024-12-04,True,False,0.0
RESP000480,CMP017,CUST010841,2024-03-11,True,False,0.0
RESP000481,CMP001,CUST005336,2024-05-26,True,False,0.0
RESP000482,CMP023,CUST018251,2023-12-04,True,False,0.0
RESP000483,CMP018,CUST014687,2024-03-27,True,False,0.0
RESP000484,CMP012,CUST014792,2023-12-23,True,False,0.0
RESP000485,CMP016,CUST005033,2023-04-20,True,False,0.0
RESP000486,CMP001,CUST006964,2023-06-27,True,False,0.0
RESP000487,CMP020,CUST008411,2023-11-25,True,False,0.0
RESP000488,CMP014,CUST001610,2024-08-23,True,False,0.0
RESP000489,CMP023,CUST016005,2024-09-29,True,False,0.0
RESP000490,CMP008,CUST015340,2023-08-30,True,False,0.0
RESP000491,CMP011,CUST019504,2024-05-14,True,True,209.29
RESP000492,CMP013,CUST008630,2024-09-16,True,True,85.56
RESP000493,CMP004,CUST011106,2024-04-12,True,True,73.86
RESP000494,CMP004,CUST005831,2023-08-25,True,False,0.0
RESP000495,CMP012,CUST008088,2023-04-20,True,False,0.0
RESP000496,CMP013,CUST012617,2023-09-09,True,True,24.63
RESP000497,CMP019,CUST003065,2024-01-31,True,False,0.0
RESP000498,CMP021,CUST011194,2023-08-13,True,False,0.0
RESP000499,CMP008,CUST007633,2024-01-20,True,False,0.0
RESP000500,CMP015,CUST008879,2024-10-20,True,False,0.0
RESP000501,CMP023,CUST019320,2024-06-22,True,False,0.0
RESP000502,CMP015,CUST002355,2023-02-11,True,False,0.0
RESP000503,CMP024,CUST012143,2024-04-13,True,False,0.0
RESP000504,CMP003,CUST007645,2023-04-11,True,True,297.51
RESP000505,CMP020,CUST010867,2023-11-25,True,False,0.0
RESP000506,CMP013,CUST007208,2024-03-10,True,False,0.0
RESP000507,CMP022,CUST008824,2023-08-06,True,False,0.0
RESP000508,CMP004,CUST001658,2023-04-11,True,False,0.0
RESP000509,CMP004,CUST013709,2023-08-08,True,False,0.0
RESP000510,CMP024,CUST015004,2024-03-23,True,False,0.0
RESP000511,CMP004,CUST002518,2023-05-21,True,False,0.0
RESP000512,CMP007,CUST019678,2024-01-07,True,False,0.0
RESP000513,CMP003,CUST005985,2023-10-31,True,False,0.0
RESP000514,CMP012,CUST001681,2023-04-16,True,False,0.0
RESP000515,CMP013,CUST001323,2023-10-24,True,False,0.0
RESP000516,CMP012,CUST002158,2023-06-30,True,False,0.0
RESP000517,CMP024,CUST008426,2023-01-14,True,True,295.16
RESP000518,CMP001,CUST012738,2023-11-27,True,False,0.0
RESP000519,CMP006,CUST019372,2024-01-21,True,False,0.0
RESP000520,CMP002,CUST007127,2023-09-06,True,False,0.0
RESP000521,CMP009,CUST003875,2024-10-17,True,False,0.0
RESP000522,CMP010,CUST008664,2024-10-17,True,True,101.64
RESP000523,CMP014,CUST012427,2023-09-24,True,False,0.0
RESP000524,CMP005,CUST008534,2024-02-12,True,False,0.0
RESP000525,CMP004,CUST005925,2023-06-15,True,False,0.0
RESP000526,CMP006,CUST017372,2024-01-22,True,False,0.0
RESP000527,CMP016,CUST001864,2023-05-14,True,False,0.0
RESP000528,CMP024,CUST018249,2023-09-29,True,False,0.0
RESP000529,CMP002,CUST019723,2023-05-20,True,True,105.77
RESP000530,CMP020,CUST009015,2024-10-07,True,False,0.0
RESP000531,CMP021,CUST017037,2023-03-31,True,True,204.63
RESP000532,CMP024,CUST003921,2024-07-01,True,False,0.0
RESP000533,CMP021,CUST009997,2023-12-04,True,True,47.97
RESP000534,CMP005,CUST012106,2023-10-06,True,False,0.0
RESP000535,CMP019,CUST007160,2024-01-16,True,False,0.0
RESP000536,CMP021,CUST005151,2023-03-30,True,False,0.0
RESP000537,CMP019,CUST002997,2023-02-10,True,False,0.0
RESP000538,CMP010,CUST009013,2023-07-29,True,False,0.0
RESP000539,CMP021,CUST010808,2023-07-26,True,False,0.0
RESP000540,CMP002,CUST011748,2024-02-03,True,True,83.17
RESP000541,CMP021,CUST012906,2024-01-23,True,False,0.0
RESP000542,CMP013,CUST017163,2023-04-16,True,True,108.34
RESP000543,CMP018,CUST017123,2023-11-21,True,False,0.0
RESP000544,CMP007,CUST011280,2024-12-04,True,False,0.0
RESP000545,CMP008,CUST017732,2024-02-04,True,False,0.0
RESP000546,CMP010,CUST008624,2023-02-06,True,False,0.0
RESP000547,CMP017,CUST018345,2023-09-27,True,False,0.0
RESP000548,CMP011,CUST010893,2023-04-19,True,False,0.0
RESP000549,CMP023,CUST015989,2023-02-20,True,False,0.0
RESP000550,CMP019,CUST009801,2024-04-22,True,False,0.0
RESP000551,CMP011,CUST019401,2023-12-19,True,False,0.0
RESP000552,CMP023,CUST001120,2024-09-28,True,False,0.0
RESP000553,CMP001,CUST010335,2023-06-09,True,False,0.0
RESP000554,CMP021,CUST018983,2024-11-07,True,False,0.0
RESP000555,CMP015,CUST007256,2023-02-28,True,False,0.0
RESP000556,CMP005,CUST018136,2024-07-03,True,True,69.25
RESP000557,CMP007,CUST016692,2023-08-08,True,False,0.0
RESP000558,CMP013,CUST005630,2023-01-05,True,False,0.0
RESP000559,CMP013,CUST008046,2023-02-16,True,False,0.0
RESP000560,CMP018,CUST019700,2023-11-11,True,False,0.0
RESP000561,CMP011,CUST004923,2024-03-10,True,True,152.59
RESP000562,CMP006,CUST006235,2023-02-20,True,False,0.0
RESP000563,CMP024,CUST006777,2024-10-28,True,False,0.0
RESP000564,CMP006,CUST012742,2023-10-09,True,True,51.95
RESP000565,CMP015,CUST014113,2024-10-13,True,False,0.0
RESP000566,CMP014,CUST001896,2023-07-01,True,True,102.88
RESP000567,CMP020,CUST007707,2023-12-10,True,False,0.0
RESP000568,CMP007,CUST012518,2023-01-12,True,False,0.0
RESP000569,CMP019,CUST014657,2024-10-17,True,False,0.0
RESP000570,CMP024,CUST010987,2024-08-15,True,False,0.0
RESP000571,CMP014,CUST007116,2024-11-28,True,True,19.23
RESP000572,CMP021,CUST007011,2024-10-05,True,False,0.0
RESP000573,CMP007,CUST015873,2024-06-15,True,False,0.0
RESP000574,CMP006,CUST014950,2024-04-26,True,False,0.0
RESP000575,CMP009,CUST000249,2024-04-30,True,False,0.0
RESP000576,CMP002,CUST014148,2023-08-17,True,True,134.72
RESP000577,CMP018,CUST017404,2024-07-05,True,False,0.0
RESP000578,CMP003,CUST003575,2024-04-29,True,True,80.87
RESP000579,CMP001,CUST012410,2023-02-07,True,False,0.0
RESP000580,CMP018,CUST004492,2024-07-29,True,False,0.0
RESP000581,CMP021,CUST003466,2023-08-05,True,False,0.0
RESP000582,CMP011,CUST012666,2023-11-17,True,False,0.0
RESP000583,CMP016,CUST014086,2024-02-02,True,False,0.0
RESP000584,CMP002,CUST017793,2023-03-24,True,False,0.0
RESP000585,CMP021,CUST007193,2023-05-04,True,False,0.0
RESP000586,CMP001,CUST018744,2023-09-25,True,False,0.0
RESP000587,CMP019,CUST014756,2024-01-18,True,False,0.0
RESP000588,CMP002,CUST010882,2024-10-22,True,False,0.0
RESP000589,CMP003,CUST012427,2023-02-19,True,False,0.0
RESP000590,CMP010,CUST003091,2024-06-23,True,False,0.0
RESP000591,CMP018,CUST005826,2024-02-09,True,False,0.0
RESP000592,CMP013,CUST019502,2023-05-15,True,False,0.0
RESP000593,CMP021,CUST015758,2023-05-25,True,True,224.84
RESP000594,CMP009,CUST002819,2024-02-05,True,False,0.0
RESP000595,CMP021,CUST005666,2023-01-27,True,False,0.0
RESP000596,CMP015,CUST007302,2024-03-27,True,False,0.0
RESP000597,CMP015,CUST008183,2023-08-15,True,False,0.0
RESP000598,CMP016,CUST007947,2023-05-28,True,True,145.54
RESP000599,CMP011,CUST012632,2024-08-12,True,False,0.0
RESP000600,CMP022,CUST012339,2024-02-07,True,False,0.0
RESP000601,CMP015,CUST002824,2023-09-06,True,False,0.0
RESP000602,CMP017,CUST002388,2023-05-14,True,False,0.0
RESP000603,CMP011,CUST001180,2024-03-15,True,False,0.0
RESP000604,CMP017,CUST016657,2024-01-30,True,False,0.0
RESP000605,CMP008,CUST014698,2023-06-12,True,True,114.65
RESP000606,CMP013,CUST010655,2023-01-08,True,False,0.0
RESP000607,CMP006,CUST015720,2024-10-19,True,False,0.0
RESP000608,CMP021,CUST011670,2023-05-21,True,False,0.0
RESP000609,CMP016,CUST002000,2023-10-17,True,False,0.0
RESP000610,CMP021,CUST007620,2023-09-12,True,False,0.0
RESP000611,CMP018,CUST006339,2024-09-20,True,False,0.0
RESP000612,CMP024,CUST014101,2024-07-26,True,False,0.0
RESP000613,CMP008,CUST008759,2024-01-19,True,False,0.0
RESP000614,CMP021,CUST018761,2023-04-07,True,False,0.0
RESP000615,CMP013,CUST003972,2024-02-08,True,False,0.0
RESP000616,CMP013,CUST002511,2023-05-14,True,False,0.0
RESP000617,CMP005,CUST014725,2023-07-09,True,False,0.0
RESP000618,CMP018,CUST000397,2024-11-23,True,False,0.0
RESP000619,CMP003,CUST004645,2023-01-28,True,False,0.0
RESP000620,CMP003,CUST002693,2023-10-17,True,False,0.0
RESP000621,CMP012,CUST001194,2024-11-07,True,False,0.0
RESP000622,CMP011,CUST014359,2024-12-02,True,False,0.0
RESP000623,CMP019,CUST018449,2024-08-22,True,False,0.0
RESP000624,CMP020,CUST010365,2024-11-27,True,False,0.0
RESP000625,CMP012,CUST007169,2023-01-28,True,False,0.0
RESP000626,CMP023,CUST003582,2023-10-19,True,False,0.0
RESP000627,CMP023,CUST012981,2024-04-08,True,False,0.0
RESP000628,CMP023,CUST014072,2024-11-25,True,False,0.0
RESP000629,CMP013,CUST006420,2023-12-26,True,False,0.0
RESP000630,CMP014,CUST013390,2023-06-18,True,False,0.0
RESP000631,CMP013,CUST005130,2024-06-11,True,False,0.0
RESP000632,CMP023,CUST002446,2023-06-23,True,False,0.0
RESP000633,CMP020,CUST004295,2023-03-10,True,False,0.0
RESP000634,CMP017,CUST018332,2024-05-08,True,False,0.0
RESP000635,CMP009,CUST005443,2024-08-25,True,False,0.0
RESP000636,CMP007,CUST006162,2024-09-10,True,False,0.0
RESP000637,CMP010,CUST001309,2024-05-26,True,False,0.0
RESP000638,CMP006,CUST012112,2023-09-20,True,False,0.0
RESP000639,CMP023,CUST005091,2024-01-27,True,False,0.0
RESP000640,CMP006,CUST009896,2023-07-24,True,False,0.0
RESP000641,CMP004,CUST003656,2023-03-02,True,False,0.0
RESP000642,CMP009,CUST004224,2024-03-25,True,False,0.0
RESP000643,CMP007,CUST009471,2023-05-13,True,False,0.0
RESP000644,CMP001,CUST003898,2024-10-01,True,True,50.29
RESP000645,CMP011,CUST004437,2024-01-29,True,False,0.0
RESP000646,CMP006,CUST004675,2023-08-21,True,False,0.0
RESP000647,CMP016,CUST007431,2023-03-07,True,False,0.0
RESP000648,CMP003,CUST014139,2023-03-29,True,False,0.0
RESP000649,CMP006,CUST017973,2023-08-24,True,False,0.0
RESP000650,CMP003,CUST002734,2024-09-24,True,False,0.0
RESP000651,CMP002,CUST001433,2024-04-10,True,False,0.0
RESP000652,CMP012,CUST002833,2023-08-14,True,False,0.0
RESP000653,CMP019,CUST007317,2023-10-24,True,False,0.0
RESP000654,CMP008,CUST002455,2023-07-24,True,False,0.0
RESP000655,CMP020,CUST019155,2023-11-06,True,False,0.0
RESP000656,CMP021,CUST012955,2023-06-26,True,False,0.0
RESP000657,CMP009,CUST002289,2024-03-20,True,False,0.0
RESP000658,CMP001,CUST014377,2024-03-09,True,True,141.7
RESP000659,CMP020,CUST007723,2024-03-25,True,False,0.0
RESP000660,CMP019,CUST009081,2023-09-21,True,False,0.0
RESP000661,CMP017,CUST015798,2023-01-29,True,False,0.0
RESP000662,CMP003,CUST012644,2023-04-17,True,True,129.47
RESP000663,CMP014,CUST007255,2024-04-24,True,False,0.0
RESP000664,CMP012,CUST013808,2024-03-01,True,False,0.0
RESP000665,CMP005,CUST003389,2023-04-19,True,False,0.0
RESP000666,CMP018,CUST006328,2024-12-19,True,False,0.0
RESP000667,CMP011,CUST001837,2024-08-09,True,False,0.0
RESP000668,CMP013,CUST009983,2024-01-15,True,True,17.86
RESP000669,CMP005,CUST016118,2024-01-13,True,True,129.83
RESP000670,CMP014,CUST009641,2023-07-04,True,False,0.0
RESP000671,CMP004,CUST007972,2024-03-16,True,False,0.0
RESP000672,CMP005,CUST008442,2024-05-24,True,False,0.0
RESP000673,CMP005,CUST006567,2024-02-15,True,False,0.0
RESP000674,CMP013,CUST014210,2024-02-18,True,False,0.0
RESP000675,CMP010,CUST007069,2023-09-10,True,False,0.0
RESP000676,CMP014,CUST004081,2024-03-20,True,False,0.0
RESP000677,CMP021,CUST007619,2024-12-22,True,False,0.0
RESP000678,CMP020,CUST019358,2023-03-28,True,False,0.0
RESP000679,CMP010,CUST017565,2023-07-19,True,False,0.0
RESP000680,CMP009,CUST015110,2024-07-01,True,False,0.0
RESP000681,CMP001,CUST019323,2023-07-18,True,False,0.0
RESP000682,CMP005,CUST006669,2024-03-12,True,False,0.0
RESP000683,CMP005,CUST014275,2023-12-30,True,False,0.0
RESP000684,CMP009,CUST000274,2024-09-13,True,False,0.0
RESP000685,CMP017,CUST019616,2024-12-11,True,False,0.0
RESP000686,CMP018,CUST011434,2024-11-05,True,False,0.0
RESP000687,CMP023,CUST010430,2024-11-30,True,False,0.0
RESP000688,CMP001,CUST005153,2023-05-16,True,False,0.0
RESP000689,CMP014,CUST000443,2024-08-27,True,False,0.0
RESP000690,CMP009,CUST010032,2024-06-29,True,False,0.0
RESP000691,CMP014,CUST001438,2023-03-19,True,False,0.0
RESP000692,CMP014,CUST004691,2023-07-10,True,False,0.0
RESP000693,CMP002,CUST002533,2024-02-29,True,False,0.0
RESP000694,CMP017,CUST006723,2024-01-06,True,False,0.0
RESP000695,CMP003,CUST002706,2024-01-27,True,False,0.0
RESP000696,CMP005,CUST014330,2024-09-21,True,False,0.0
RESP000697,CMP011,CUST019116,2023-03-30,True,False,0.0
RESP000698,CMP021,CUST003281,2024-06-08,True,False,0.0
RESP000699,CMP002,CUST003608,2023-04-25,True,False,0.0
RESP000700,CMP012,CUST002823,2023-02-25,True,False,0.0
RESP000701,CMP021,CUST002044,2023-06-07,True,False,0.0
RESP000702,CMP009,CUST012054,2023-11-19,True,False,0.0
RESP000703,CMP018,CUST004993,2024-09-29,True,True,273.65
RESP000704,CMP001,CUST016869,2023-08-26,True,True,169.34
RESP000705,CMP019,CUST010023,2024-02-09,True,False,0.0
RESP000706,CMP022,CUST003434,2024-06-29,True,False,0.0
RESP000707,CMP014,CUST011084,2023-10-12,True,False,0.0
RESP000708,CMP015,CUST001222,2024-09-21,True,False,0.0
RESP000709,CMP018,CUST014623,2023-06-24,True,False,0.0
RESP000710,CMP010,CUST004942,2023-04-18,True,False,0.0
RESP000711,CMP016,CUST019789,2024-09-20,True,False,0.0
RESP000712,CMP015,CUST007697,2023-06-02,True,False,0.0
RESP000713,CMP006,CUST017552,2023-11-01,True,False,0.0
RESP000714,CMP002,CUST002778,2024-10-12,True,True,27.64
RESP000715,CMP020,CUST018286,2024-09-04,True,False,0.0
RESP000716,CMP015,CUST009030,2024-07-01,True,False,0.0
RESP000717,CMP003,CUST009123,2023-10-17,True,False,0.0
RESP000718,CMP009,CUST014265,2023-07-03,True,False,0.0
RESP000719,CMP001,CUST008962,2024-01-23,True,False,0.0
RESP000720,CMP007,CUST000772,2024-03-05,True,False,0.0
RESP000721,CMP006,CUST007466,2023-10-12,True,False,0.0
RESP000722,CMP022,CUST004952,2023-09-28,True,False,0.0
RESP000723,CMP014,CUST009705,2024-04-20,True,False,0.0
RESP000724,CMP018,CUST006061,2023-08-29,True,False,0.0
RESP000725,CMP019,CUST011957,2023-01-30,True,False,0.0
RESP000726,CMP016,CUST010890,2023-04-01,True,False,0.0
RESP000727,CMP017,CUST000620,2024-04-18,True,False,0.0
RESP000728,CMP001,CUST018811,2023-03-09,True,False,0.0
RESP000729,CMP007,CUST012246,2023-12-27,True,True,95.22
RESP000730,CMP014,CUST008223,2023-09-08,True,False,0.0
RESP000731,CMP009,CUST010537,2024-06-01,True,False,0.0
RESP000732,CMP023,CUST018792,2024-09-23,True,False,0.0
RESP000733,CMP022,CUST019003,2024-06-03,True,False,0.0
RESP000734,CMP002,CUST015470,2024-11-07,True,False,0.0
RESP000735,CMP013,CUST010869,2023-07-27,True,False,0.0
RESP000736,CMP021,CUST018500,2023-03-14,True,False,0.0
RESP000737,CMP001,CUST004527,2024-07-01,True,False,0.0
RESP000738,CMP008,CUST000821,2023-02-27,True,False,0.0
RESP000739,CMP015,CUST015719,2023-11-15,True,False,0.0
RESP000740,CMP012,CUST013155,2024-08-11,True,False,0.0
RESP000741,CMP015,CUST013132,2023-01-13,True,True,54.12
RESP000742,CMP013,CUST011204,2024-07-21,True,False,0.0
RESP000743,CMP006,CUST000569,2024-12-07,True,False,0.0
RESP000744,CMP014,CUST003048,2023-06-10,True,False,0.0
RESP000745,CMP014,CUST017318,2024-06-09,True,False,0.0
RESP000746,CMP004,CUST002128,2023-07-19,True,False,0.0
RESP000747,CMP007,CUST007190,2023-04-04,True,False,0.0
RESP000748,CMP023,CUST008549,2024-06-13,True,False,0.0
RESP000749,CMP020,CUST017726,2023-09-30,True,False,0.0
RESP000750,CMP015,CUST019575,2023-05-03,True,False,0.0
RESP000751,CMP018,CUST016083,2024-09-08,True,False,0.0
RESP000752,CMP007,CUST005017,2024-06-29,True,False,0.0
RESP000753,CMP006,CUST005865,2023-06-02,True,False,0.0
RESP000754,CMP017,CUST007902,2024-04-28,True,False,0.0
RESP000755,CMP002,CUST003293,2023-03-31,True,True,132.61
RESP000756,CMP007,CUST010316,2024-10-12,True,False,0.0
RESP000757,CMP015,CUST019860,2024-09-12,True,True,17.37
RESP000758,CMP003,CUST013864,2023-11-07,True,False,0.0
RESP000759,CMP010,CUST019601,2024-01-09,True,False,0.0
RESP000760,CMP013,CUST001412,2024-03-01,True,True,95.47
RESP000761,CMP004,CUST018111,2024-09-23,True,False,0.0
RESP000762,CMP010,CUST017248,2023-12-13,True,False,0.0
RESP000763,CMP014,CUST008205,2023-08-18,True,False,0.0
RESP000764,CMP021,CUST017063,2023-02-02,True,False,0.0
RESP000765,CMP006,CUST014744,2023-05-29,True,False,0.0
RESP000766,CMP023,CUST003915,2024-12-18,True,False,0.0
RESP000767,CMP015,CUST006282,2023-07-01,True,False,0.0
RESP000768,CMP017,CUST010967,2024-08-25,True,False,0.0
RESP000769,CMP020,CUST007400,2024-10-19,True,False,0.0
RESP000770,CMP020,CUST010360,2023-05-30,True,False,0.0
RESP000771,CMP013,CUST009142,2024-11-23,True,False,0.0
RESP000772,CMP024,CUST005165,2024-09-26,True,False,0.0
RESP000773,CMP019,CUST007815,2024-05-27,True,False,0.0
RESP000774,CMP021,CUST002110,2023-12-22,True,True,316.72
RESP000775,CMP005,CUST012281,2024-03-21,True,False,0.0
RESP000776,CMP001,CUST008108,2024-12-06,True,False,0.0
RESP000777,CMP012,CUST015260,2023-09-10,True,False,0.0
RESP000778,CMP005,CUST018192,2024-06-09,True,False,0.0
RESP000779,CMP005,CUST010425,2023-01-17,True,False,0.0
RESP000780,CMP021,CUST012688,2024-08-21,True,False,0.0
RESP000781,CMP003,CUST019062,2024-01-18,True,False,0.0
RESP000782,CMP021,CUST013280,2024-09-14,True,False,0.0
RESP000783,CMP017,CUST011631,2024-10-29,True,False,0.0
RESP000784,CMP014,CUST009218,2024-09-28,True,False,0.0
RESP000785,CMP004,CUST017462,2024-03-04,True,False,0.0
RESP000786,CMP022,CUST017837,2024-04-20,True,True,107.06
RESP000787,CMP004,CUST007832,2023-12-13,True,False,0.0
RESP000788,CMP012,CUST008167,2023-08-08,True,True,66.85
RESP000789,CMP014,CUST001554,2023-05-10,True,False,0.0
RESP000790,CMP002,CUST007025,2024-09-19,True,False,0.0
RESP000791,CMP014,CUST011208,2023-07-21,True,False,0.0
RESP000792,CMP022,CUST006109,2023-04-05,True,False,0.0
RESP000793,CMP006,CUST008383,2024-12-13,True,False,0.0
RESP000794,CMP001,CUST019461,2024-09-22,True,False,0.0
RESP000795,CMP020,CUST009404,2024-03-04,True,False,0.0
RESP000796,CMP001,CUST001995,2023-05-14,True,True,87.42
RESP000797,CMP008,CUST002744,2024-12-16,True,True,30.41
RESP000798,CMP015,CUST016671,2024-05-02,True,False,0.0
RESP000799,CMP001,CUST020000,2023-01-09,True,True,242.44
RESP000800,CMP001,CUST004728,2024-04-30,True,False,0.0
RESP000801,CMP017,CUST001996,2023-02-15,True,False,0.0
RESP000802,CMP004,CUST001535,2024-02-23,True,True,97.96
RESP000803,CMP005,CUST004496,2024-10-12,True,False,0.0
RESP000804,CMP007,CUST015757,2023-10-27,True,False,0.0
RESP000805,CMP002,CUST000146,2023-08-01,True,False,0.0
RESP000806,CMP009,CUST002506,2023-07-30,True,False,0.0
RESP000807,CMP014,CUST002737,2023-08-30,True,False,0.0
RESP000808,CMP021,CUST004735,2024-12-13,True,True,159.12
RESP000809,CMP023,CUST003125,2024-04-29,True,False,0.0
RESP000810,CMP004,CUST009838,2023-05-12,True,False,0.0
RESP000811,CMP008,CUST006570,2023-07-10,True,False,0.0
RESP000812,CMP011,CUST019729,2023-01-19,True,False,0.0
RESP000813,CMP021,CUST005498,2023-08-13,True,False,0.0
RESP000814,CMP022,CUST008440,2024-12-19,True,False,0.0
