card_id,customer_id,product_id,card_type,issue_date,credit_limit,credit_utilization,monthly_spend,avg_transaction_value,is_active,digital_wallet_enabled,late_payment_flag
CARD000271,CUST000473,PRD04,Debit Card,2024-10-29,0.0,,118.05,42.96,True,True,False
CARD000272,CUST000474,PRD04,Debit Card,2017-10-13,0.0,,154.66,81.39,True,False,False
CARD000273,CUST000475,PRD03,Credit Card,2022-11-07,620.0,0.285,78.0,10.29,True,False,False
CARD000274,CUST000475,PRD04,Debit Card,2024-12-27,0.0,,244.16,10.84,True,True,False
CARD000275,CUST000476,PRD04,Debit Card,2022-07-10,0.0,,356.49,58.67,True,True,False
CARD000276,CUST000480,PRD04,Debit Card,2024-11-19,0.0,,35.7,59.17,True,True,False
CARD000277,CUST000481,PRD04,Debit Card,2022-02-10,0.0,,550.65,69.63,True,False,False
CARD000278,CUST000481,PRD03,Credit Card,2021-08-27,14740.0,0.244,395.33,48.77,True,True,False
CARD000279,CUST000486,PRD04,Debit Card,2020-03-15,0.0,,274.02,58.06,True,False,False
CARD000280,CUST000489,PRD04,Debit Card,2023-05-20,0.0,,40.3,81.08,True,True,False
CARD000281,CUST000490,PRD03,Credit Card,2018-09-15,6200.0,0.316,237.18,81.95,True,False,True
CARD000282,CUST000491,PRD04,Debit Card,2022-04-29,0.0,,96.82,58.5,True,True,False
CARD000283,CUST000494,PRD03,Credit Card,2023-11-11,13850.0,0.375,179.75,18.61,True,False,False
CARD000284,CUST000495,PRD03,Credit Card,2021-05-29,1990.0,0.496,224.58,75.47,True,True,False
CARD000285,CUST000495,PRD04,Debit Card,2024-02-24,0.0,,308.48,30.93,True,False,False
CARD000286,CUST000496,PRD04,Debit Card,2023-08-20,0.0,,147.95,50.27,True,False,False
CARD000287,CUST000497,PRD03,Credit Card,2024-05-25,9720.0,0.177,152.79,53.17,True,False,False
CARD000288,CUST000498,PRD04,Debit Card,2022-03-20,0.0,,63.65,20.32,True,False,False
CARD000289,CUST000500,PRD04,Debit Card,2024-08-26,0.0,,334.13,41.73,True,False,False
CARD000290,CUST000503,PRD04,Debit Card,2020-10-13,0.0,,170.07,32.05,True,False,False
CARD000291,CUST000505,PRD03,Credit Card,2018-01-17,3890.0,0.356,257.02,89.0,True,False,False
CARD000292,CUST000505,PRD04,Debit Card,2017-11-16,0.0,,393.6,47.34,True,True,False
CARD000293,CUST000508,PRD03,Credit Card,2022-03-20,8930.0,0.211,99.08,14.43,True,True,True
CARD000294,CUST000509,PRD04,Debit Card,2022-01-13,0.0,,33.52,49.95,True,False,False
CARD000295,CUST000511,PRD03,Credit Card,2024-10-07,2380.0,0.248,407.79,89.09,True,True,False
CARD000296,CUST000513,PRD04,Debit Card,2023-09-27,0.0,,171.76,71.74,True,True,False
CARD000297,CUST000514,PRD04,Debit Card,2024-09-18,0.0,,238.15,10.24,True,True,False
CARD000298,CUST000515,PRD03,Credit Card,2018-10-19,7520.0,0.438,229.75,15.49,True,True,False
CARD000299,CUST000517,PRD03,Credit Card,2024-08-09,10770.0,0.041,77.49,86.74,True,True,False
CARD000300,CUST000517,PRD04,Debit Card,2024-05-08,0.0,,525.5,65.1,True,True,False
CARD000301,CUST000520,PRD03,Credit Card,2024-02-24,14480.0,0.654,203.34,35.32,True,False,False
CARD000302,CUST000521,PRD03,Credit Card,2020-01-02,12640.0,0.193,331.52,12.99,True,True,True
CARD000303,CUST000521,PRD04,Debit Card,2018-03-27,0.0,,266.18,51.68,True,True,False
CARD000304,CUST000523,PRD04,Debit Card,2024-12-03,0.0,,372.64,74.04,True,True,False
CARD000305,CUST000524,PRD04,Debit Card,2021-08-27,0.0,,82.33,57.67,True,True,False
CARD000306,CUST000525,PRD03,Credit Card,2018-10-09,12850.0,0.581,114.61,21.13,True,False,False
CARD000307,CUST000527,PRD04,Debit Card,2024-03-24,0.0,,132.81,38.22,True,True,False
CARD000308,CUST000528,PRD03,Credit Card,2023-11-25,4140.0,0.511,95.14,87.22,True,False,False
CARD000309,CUST000530,PRD03,Credit Card,2023-07-26,5320.0,0.33,46.08,38.48,True,False,False
CARD000310,CUST000531,PRD04,Debit Card,2022-04-18,0.0,,249.24,64.63,True,True,False
CARD000311,CUST000532,PRD03,Credit Card,2020-11-12,1400.0,0.433,89.59,74.65,False,False,False
CARD000312,CUST000534,PRD04,Debit Card,2023-04-08,0.0,,59.64,50.89,True,False,False
CARD000313,CUST000538,PRD04,Debit Card,2023-08-25,0.0,,79.2,45.37,False,False,False
CARD000314,CUST000540,PRD03,Credit Card,2024-04-12,2360.0,0.591,135.64,35.13,True,True,False
CARD000315,CUST000541,PRD04,Debit Card,2020-03-31,0.0,,233.65,15.84,True,False,False
CARD000316,CUST000541,PRD03,Credit Card,2019-07-26,9570.0,0.357,133.47,14.38,True,False,False
CARD000317,CUST000544,PRD03,Credit Card,2021-12-23,6120.0,0.313,249.39,49.18,True,False,False
CARD000318,CUST000545,PRD03,Credit Card,2024-12-01,4480.0,0.178,162.36,23.75,True,True,False
CARD000319,CUST000546,PRD03,Credit Card,2022-11-26,9440.0,0.607,160.69,60.06,True,True,False
CARD000320,CUST000549,PRD04,Debit Card,2020-04-21,0.0,,174.68,67.04,True,False,False
CARD000321,CUST000549,PRD03,Credit Card,2023-07-06,2440.0,0.443,67.91,12.17,True,True,False
CARD000322,CUST000554,PRD04,Debit Card,2021-06-02,0.0,,137.1,26.81,True,False,False
CARD000323,CUST000555,PRD03,Credit Card,2024-11-19,7680.0,0.288,758.61,68.96,True,False,False
CARD000324,CUST000557,PRD03,Credit Card,2022-06-24,2370.0,0.254,237.56,25.22,True,True,False
CARD000325,CUST000559,PRD03,Credit Card,2019-08-20,11000.0,0.315,187.53,46.43,True,True,False
CARD000326,CUST000560,PRD03,Credit Card,2021-05-06,12900.0,0.032,119.88,35.0,True,True,False
CARD000327,CUST000561,PRD04,Debit Card,2024-10-06,0.0,,176.27,37.4,True,False,False
CARD000328,CUST000563,PRD04,Debit Card,2023-02-06,0.0,,19.97,33.05,True,False,False
CARD000329,CUST000564,PRD04,Debit Card,2024-09-28,0.0,,298.78,53.96,False,False,False
CARD000330,CUST000566,PRD03,Credit Card,2020-12-13,14320.0,0.703,376.38,76.65,True,True,False
CARD000331,CUST000568,PRD04,Debit Card,2024-09-15,0.0,,181.45,33.93,True,True,False
CARD000332,CUST000569,PRD03,Credit Card,2024-07-08,9720.0,0.405,192.86,28.95,True,True,False
CARD000333,CUST000570,PRD03,Credit Card,2022-09-07,9140.0,0.029,186.98,48.44,True,True,False
CARD000334,CUST000571,PRD04,Debit Card,2022-08-30,0.0,,417.99,11.21,True,True,False
CARD000335,CUST000576,PRD04,Debit Card,2024-11-17,0.0,,302.82,87.41,True,True,False
CARD000336,CUST000577,PRD04,Debit Card,2020-02-10,0.0,,422.45,45.51,True,True,False
CARD000337,CUST000578,PRD04,Debit Card,2024-10-07,0.0,,108.99,33.32,True,True,False
CARD000338,CUST000583,PRD04,Debit Card,2024-07-17,0.0,,235.93,44.83,True,True,False
CARD000339,CUST000585,PRD04,Debit Card,2022-11-08,0.0,,105.94,53.71,True,True,False
CARD000340,CUST000587,PRD03,Credit Card,2023-05-03,1530.0,0.646,76.99,87.91,False,False,False
CARD000341,CUST000589,PRD03,Credit Card,2024-11-04,14740.0,0.354,231.29,33.64,True,True,False
CARD000342,CUST000592,PRD04,Debit Card,2022-06-11,0.0,,85.58,59.24,True,False,False
CARD000343,CUST000599,PRD03,Credit Card,2023-02-09,5470.0,0.753,264.76,42.62,True,False,False
CARD000344,CUST000603,PRD04,Debit Card,2024-12-13,0.0,,149.12,81.58,True,True,False
CARD000345,CUST000609,PRD03,Credit Card,2022-10-15,14120.0,0.196,108.9,51.51,True,True,False
CARD000346,CUST000611,PRD03,Credit Card,2022-06-23,11220.0,0.543,19.96,84.48,True,True,False
CARD000347,CUST000612,PRD04,Debit Card,2024-09-25,0.0,,178.98,43.01,True,False,False
CARD000348,CUST000614,PRD04,Debit Card,2018-12-04,0.0,,246.25,12.83,True,True,False
CARD000349,CUST000615,PRD04,Debit Card,2024-02-25,0.0,,191.54,82.86,True,True,False
CARD000350,CUST000616,PRD04,Debit Card,2024-10-16,0.0,,230.93,24.2,True,True,False
CARD000351,CUST000618,PRD03,Credit Card,2024-03-04,2130.0,0.351,148.59,21.93,True,True,False
CARD000352,CUST000618,PRD04,Debit Card,2023-09-02,0.0,,346.72,39.45,True,True,False
CARD000353,CUST000622,PRD03,Credit Card,2018-12-22,14370.0,0.455,433.1,35.37,True,False,False
CARD000354,CUST000623,PRD04,Debit Card,2019-01-16,0.0,,94.34,53.34,True,False,False
CARD000355,CUST000623,PRD03,Credit Card,2021-09-23,6640.0,0.369,23.75,8.08,True,True,False
CARD000356,CUST000624,PRD03,Credit Card,2021-02-17,7700.0,0.668,147.54,53.66,False,False,False
CARD000357,CUST000630,PRD03,Credit Card,2024-12-27,5800.0,0.334,105.7,65.29,True,True,False
CARD000358,CUST000630,PRD04,Debit Card,2024-08-04,0.0,,167.55,39.11,True,False,False
CARD000359,CUST000631,PRD03,Credit Card,2024-05-12,6590.0,0.809,399.26,43.69,True,False,False
CARD000360,CUST000632,PRD03,Credit Card,2023-09-29,1550.0,0.054,46.42,31.36,True,False,False
CARD000361,CUST000635,PRD04,Debit Card,2024-07-09,0.0,,340.78,13.23,False,True,False
CARD000362,CUST000636,PRD03,Credit Card,2024-08-21,12830.0,0.109,297.75,54.16,True,True,False
CARD000363,CUST000637,PRD04,Debit Card,2016-12-01,0.0,,76.22,59.48,True,False,False
CARD000364,CUST000640,PRD03,Credit Card,2024-09-09,6810.0,0.227,43.17,72.68,True,True,False
CARD000365,CUST000641,PRD04,Debit Card,2024-03-04,0.0,,183.08,58.11,True,False,False
CARD000366,CUST000642,PRD03,Credit Card,2021-09-05,5430.0,0.035,97.95,58.06,True,True,False
CARD000367,CUST000643,PRD04,Debit Card,2018-11-17,0.0,,233.0,9.74,True,False,False
CARD000368,CUST000645,PRD03,Credit Card,2021-12-23,6530.0,0.117,194.97,54.64,True,True,False
CARD000369,CUST000645,PRD04,Debit Card,2024-09-10,0.0,,59.96,56.1,True,False,False
CARD000370,CUST000646,PRD03,Credit Card,2024-10-05,4630.0,0.345,335.02,67.78,True,False,False
CARD000371,CUST000647,PRD03,Credit Card,2021-05-13,12010.0,0.335,258.4,44.94,True,False,False
CARD000372,CUST000647,PRD04,Debit Card,2022-06-26,0.0,,452.93,66.02,True,True,False
CARD000373,CUST000648,PRD04,Debit Card,2024-10-25,0.0,,127.15,61.3,True,True,False
CARD000374,CUST000650,PRD04,Debit Card,2024-05-04,0.0,,91.33,28.64,True,False,False
CARD000375,CUST000652,PRD04,Debit Card,2022-03-26,0.0,,30.79,51.76,True,True,False
CARD000376,CUST000655,PRD04,Debit Card,2021-09-18,0.0,,217.69,29.02,True,True,False
CARD000377,CUST000657,PRD04,Debit Card,2020-03-31,0.0,,328.73,22.5,True,False,False
CARD000378,CUST000658,PRD04,Debit Card,2023-03-15,0.0,,123.98,22.37,True,True,False
CARD000379,CUST000659,PRD04,Debit Card,2021-08-10,0.0,,65.83,30.38,True,False,False
CARD000380,CUST000662,PRD04,Debit Card,2023-06-13,0.0,,549.29,78.9,True,True,False
CARD000381,CUST000663,PRD04,Debit Card,2021-12-09,0.0,,78.69,88.93,True,False,False
CARD000382,CUST000664,PRD04,Debit Card,2024-08-04,0.0,,375.08,85.2,True,False,False
CARD000383,CUST000665,PRD04,Debit Card,2024-06-21,0.0,,55.82,51.12,True,False,False
CARD000384,CUST000666,PRD04,Debit Card,2024-10-04,0.0,,258.08,44.43,True,True,False
CARD000385,CUST000667,PRD03,Credit Card,2023-03-10,14700.0,0.489,122.54,65.14,True,False,False
CARD000386,CUST000668,PRD03,Credit Card,2018-01-14,13050.0,0.14,66.09,34.84,True,False,True
CARD000387,CUST000669,PRD03,Credit Card,2024-05-05,9080.0,0.438,177.02,57.59,True,True,False
CARD000388,CUST000669,PRD04,Debit Card,2023-05-15,0.0,,243.73,84.4,True,False,False
CARD000389,CUST000672,PRD04,Debit Card,2020-05-28,0.0,,182.25,15.05,True,False,False
CARD000390,CUST000675,PRD03,Credit Card,2021-08-05,8360.0,0.524,250.5,77.21,True,True,False
CARD000391,CUST000676,PRD04,Debit Card,2020-11-03,0.0,,45.87,27.47,True,False,False
CARD000392,CUST000678,PRD04,Debit Card,2016-09-12,0.0,,134.18,44.01,True,True,False
CARD000393,CUST000679,PRD03,Credit Card,2024-09-02,6810.0,0.38,385.04,81.59,True,False,False
CARD000394,CUST000679,PRD04,Debit Card,2022-10-07,0.0,,520.83,62.35,True,True,False
CARD000395,CUST000681,PRD03,Credit Card,2020-07-10,3250.0,0.744,192.08,9.57,True,False,False
CARD000396,CUST000684,PRD03,Credit Card,2023-04-06,12240.0,0.558,453.25,10.41,True,False,False
CARD000397,CUST000685,PRD03,Credit Card,2020-11-05,8160.0,0.504,140.91,34.68,True,True,True
CARD000398,CUST000686,PRD03,Credit Card,2024-06-05,11620.0,0.426,246.97,27.98,True,True,False
CARD000399,CUST000687,PRD03,Credit Card,2023-03-22,12670.0,0.085,341.37,49.92,True,False,False
CARD000400,CUST000691,PRD03,Credit Card,2024-09-25,7310.0,0.208,460.87,33.9,True,False,False
CARD000401,CUST000691,PRD04,Debit Card,2019-04-02,0.0,,108.55,90.0,True,False,False
CARD000402,CUST000692,PRD04,Debit Card,2023-02-07,0.0,,114.46,88.8,True,True,False
CARD000403,CUST000696,PRD04,Debit Card,2020-01-11,0.0,,308.2,12.74,True,True,False
CARD000404,CUST000697,PRD03,Credit Card,2024-07-05,10650.0,0.748,58.77,80.21,True,False,False
CARD000405,CUST000700,PRD04,Debit Card,2022-08-28,0.0,,111.39,40.16,True,True,False
CARD000406,CUST000701,PRD04,Debit Card,2024-09-24,0.0,,95.09,14.63,True,False,False
CARD000407,CUST000702,PRD04,Debit Card,2024-05-20,0.0,,64.57,50.47,True,False,False
CARD000408,CUST000702,PRD03,Credit Card,2022-06-16,9820.0,0.107,250.42,52.81,True,True,False
CARD000409,CUST000705,PRD03,Credit Card,2022-07-19,14860.0,0.038,34.06,88.08,True,False,False
CARD000410,CUST000706,PRD04,Debit Card,2024-03-07,0.0,,484.7,13.3,True,True,False
CARD000411,CUST000707,PRD04,Debit Card,2020-05-02,0.0,,87.07,16.84,True,True,False
CARD000412,CUST000708,PRD04,Debit Card,2018-10-27,0.0,,114.77,52.82,True,False,False
CARD000413,CUST000712,PRD04,Debit Card,2021-03-28,0.0,,94.38,67.21,True,False,False
CARD000414,CUST000713,PRD03,Credit Card,2020-12-15,510.0,0.141,299.22,15.94,True,True,False
CARD000415,CUST000714,PRD03,Credit Card,2023-08-27,13830.0,0.486,148.01,16.16,False,False,True
CARD000416,CUST000716,PRD04,Debit Card,2020-07-13,0.0,,136.54,32.18,True,True,False
CARD000417,CUST000718,PRD04,Debit Card,2020-04-17,0.0,,204.06,8.66,True,False,False
CARD000418,CUST000719,PRD03,Credit Card,2024-07-19,8510.0,0.197,364.3,48.24,True,True,False
CARD000419,CUST000719,PRD04,Debit Card,2022-06-17,0.0,,132.42,15.85,True,False,False
CARD000420,CUST000720,PRD03,Credit Card,2024-10-24,6470.0,0.094,75.35,26.15,False,True,False
CARD000421,CUST000721,PRD04,Debit Card,2024-01-02,0.0,,83.02,83.89,True,True,False
CARD000422,CUST000730,PRD04,Debit Card,2022-05-07,0.0,,238.17,23.13,True,True,False
CARD000423,CUST000732,PRD03,Credit Card,2020-07-24,800.0,0.234,75.01,87.79,True,False,False
CARD000424,CUST000733,PRD03,Credit Card,2022-03-24,9400.0,0.572,174.2,51.3,True,True,False
CARD000425,CUST000736,PRD03,Credit Card,2024-12-23,3870.0,0.248,84.94,31.3,True,True,False
CARD000426,CUST000736,PRD04,Debit Card,2024-09-12,0.0,,296.58,58.42,True,True,False
CARD000427,CUST000742,PRD03,Credit Card,2024-07-16,570.0,0.726,414.87,69.78,True,True,False
CARD000428,CUST000742,PRD04,Debit Card,2024-06-28,0.0,,153.93,59.26,True,True,False
CARD000429,CUST000743,PRD04,Debit Card,2021-08-17,0.0,,588.62,9.9,True,False,False
CARD000430,CUST000744,PRD04,Debit Card,2022-04-09,0.0,,91.92,66.73,True,False,False
CARD000431,CUST000746,PRD04,Debit Card,2023-09-22,0.0,,138.33,89.15,True,False,False
CARD000432,CUST000748,PRD04,Debit Card,2022-11-18,0.0,,300.19,64.41,True,True,False
CARD000433,CUST000751,PRD03,Credit Card,2024-10-05,9660.0,0.303,346.05,12.48,False,True,False
CARD000434,CUST000752,PRD03,Credit Card,2023-02-12,1410.0,0.13,318.32,73.69,True,False,False
CARD000435,CUST000753,PRD04,Debit Card,2023-08-27,0.0,,30.18,68.55,True,False,False
CARD000436,CUST000760,PRD03,Credit Card,2024-03-22,6750.0,0.305,308.26,47.86,True,False,False
CARD000437,CUST000761,PRD04,Debit Card,2021-06-03,0.0,,32.37,54.61,True,True,False
CARD000438,CUST000764,PRD03,Credit Card,2021-08-25,5910.0,0.131,175.17,44.4,True,False,False
CARD000439,CUST000765,PRD04,Debit Card,2023-06-07,0.0,,117.04,40.64,True,True,False
CARD000440,CUST000766,PRD03,Credit Card,2020-09-19,9700.0,0.061,202.91,70.03,True,True,False
CARD000441,CUST000768,PRD04,Debit Card,2022-02-24,0.0,,516.84,10.98,True,True,False
CARD000442,CUST000768,PRD03,Credit Card,2024-05-02,11880.0,0.317,284.82,62.62,True,True,False
CARD000443,CUST000773,PRD03,Credit Card,2024-01-05,10850.0,0.326,524.69,73.83,True,True,False
CARD000444,CUST000775,PRD03,Credit Card,2024-11-17,13510.0,0.311,67.47,34.24,False,True,False
CARD000445,CUST000775,PRD04,Debit Card,2024-10-20,0.0,,65.95,20.42,True,False,False
CARD000446,CUST000778,PRD03,Credit Card,2020-03-03,7740.0,0.171,513.54,9.11,True,True,False
CARD000447,CUST000778,PRD04,Debit Card,2022-10-17,0.0,,218.92,85.92,True,False,False
CARD000448,CUST000780,PRD03,Credit Card,2021-12-06,13410.0,0.233,84.42,41.39,False,False,False
CARD000449,CUST000782,PRD04,Debit Card,2022-12-26,0.0,,372.16,29.89,True,True,False
CARD000450,CUST000783,PRD03,Credit Card,2020-03-20,10200.0,0.159,409.8,53.87,True,True,False
CARD000451,CUST000783,PRD04,Debit Card,2018-09-13,0.0,,235.62,67.8,True,True,False
CARD000452,CUST000788,PRD03,Credit Card,2017-07-27,12040.0,0.564,45.78,52.02,True,False,False
CARD000453,CUST000788,PRD04,Debit Card,2020-07-20,0.0,,264.65,55.78,True,True,False
CARD000454,CUST000790,PRD03,Credit Card,2024-06-11,1470.0,0.427,83.34,82.66,True,True,False
CARD000455,CUST000791,PRD04,Debit Card,2020-05-09,0.0,,51.98,19.21,True,True,False
CARD000456,CUST000793,PRD04,Debit Card,2024-10-20,0.0,,116.55,40.17,True,False,False
CARD000457,CUST000796,PRD03,Credit Card,2024-09-26,1320.0,0.43,654.94,69.85,True,True,False
CARD000458,CUST000801,PRD03,Credit Card,2023-06-12,9660.0,0.223,149.85,39.32,True,True,False
CARD000459,CUST000803,PRD04,Debit Card,2020-01-26,0.0,,151.26,27.47,True,True,False
CARD000460,CUST000806,PRD03,Credit Card,2023-02-05,8750.0,0.424,336.17,22.85,True,False,False
CARD000461,CUST000810,PRD03,Credit Card,2023-10-26,4080.0,0.298,93.98,77.5,True,False,False
CARD000462,CUST000810,PRD04,Debit Card,2023-11-27,0.0,,203.79,80.73,True,True,False
CARD000463,CUST000811,PRD03,Credit Card,2024-05-31,8140.0,0.204,164.3,43.68,True,True,False
CARD000464,CUST000814,PRD03,Credit Card,2024-04-09,9250.0,0.137,208.8,9.75,True,True,False
CARD000465,CUST000815,PRD03,Credit Card,2022-11-20,1140.0,0.79,153.67,40.93,True,True,False
CARD000466,CUST000816,PRD03,Credit Card,2021-06-30,8540.0,0.469,321.26,50.56,True,False,False
CARD000467,CUST000817,PRD04,Debit Card,2024-09-26,0.0,,92.3,74.99,True,False,False
CARD000468,CUST000818,PRD04,Debit Card,2023-07-11,0.0,,357.72,19.66,True,False,False
CARD000469,CUST000821,PRD04,Debit Card,2023-05-25,0.0,,367.54,73.43,True,False,False
CARD000470,CUST000825,PRD03,Credit Card,2024-12-29,2820.0,0.434,150.27,43.49,True,True,False
CARD000471,CUST000826,PRD03,Credit Card,2019-01-04,14760.0,0.125,101.43,87.53,True,True,False
CARD000472,CUST000827,PRD03,Credit Card,2019-12-20,2620.0,0.222,396.48,34.64,True,False,False
CARD000473,CUST000831,PRD03,Credit Card,2023-10-12,1920.0,0.262,220.26,28.44,True,True,False
CARD000474,CUST000833,PRD03,Credit Card,2019-05-04,13990.0,0.319,252.47,54.58,True,False,False
CARD000475,CUST000833,PRD04,Debit Card,2020-05-05,0.0,,310.0,17.13,True,True,False
CARD000476,CUST000835,PRD04,Debit Card,2018-03-22,0.0,,142.73,70.26,True,True,False
CARD000477,CUST000836,PRD04,Debit Card,2024-07-04,0.0,,340.3,29.16,True,False,False
CARD000478,CUST000836,PRD03,Credit Card,2022-04-15,7070.0,0.121,282.35,52.28,True,True,False
CARD000479,CUST000841,PRD04,Debit Card,2023-09-30,0.0,,157.86,82.23,True,True,False
CARD000480,CUST000842,PRD03,Credit Card,2023-12-30,8960.0,0.674,551.52,19.14,True,False,False
CARD000481,CUST000843,PRD03,Credit Card,2018-12-12,610.0,0.479,439.79,87.01,True,False,False
CARD000482,CUST000844,PRD04,Debit Card,2023-10-17,0.0,,167.16,42.18,True,False,False
CARD000483,CUST000844,PRD03,Credit Card,2023-08-28,10350.0,0.199,117.59,55.83,True,True,True
CARD000484,CUST000846,PRD03,Credit Card,2019-04-10,4250.0,0.543,173.23,40.78,True,True,True
CARD000485,CUST000847,PRD04,Debit Card,2024-02-20,0.0,,220.77,17.48,True,False,False
CARD000486,CUST000849,PRD04,Debit Card,2023-09-05,0.0,,47.0,66.73,True,False,False
CARD000487,CUST000850,PRD04,Debit Card,2021-03-15,0.0,,147.11,40.17,True,False,False
CARD000488,CUST000852,PRD04,Debit Card,2018-01-13,0.0,,69.85,75.8,True,True,False
CARD000489,CUST000855,PRD04,Debit Card,2023-07-28,0.0,,145.25,20.47,True,True,False
CARD000490,CUST000860,PRD03,Credit Card,2024-02-16,9250.0,0.208,177.81,80.98,True,False,False
CARD000491,CUST000864,PRD03,Credit Card,2024-02-22,7230.0,0.133,179.67,17.26,True,False,False
CARD000492,CUST000866,PRD03,Credit Card,2021-06-09,9170.0,0.318,540.46,10.37,True,True,True
CARD000493,CUST000867,PRD03,Credit Card,2020-07-09,14270.0,0.188,58.65,78.02,True,True,False
CARD000494,CUST000869,PRD03,Credit Card,2021-08-31,9780.0,0.304,41.27,35.85,True,False,False
CARD000495,CUST000869,PRD04,Debit Card,2023-07-27,0.0,,78.89,10.69,True,False,False
CARD000496,CUST000870,PRD03,Credit Card,2023-01-01,3700.0,0.509,127.39,38.24,True,False,False
CARD000497,CUST000871,PRD04,Debit Card,2022-08-24,0.0,,4.74,15.45,True,True,False
CARD000498,CUST000871,PRD03,Credit Card,2018-10-28,8800.0,0.31,112.55,81.97,True,False,True
CARD000499,CUST000874,PRD03,Credit Card,2023-10-27,3520.0,0.151,207.08,12.39,True,True,False
CARD000500,CUST000876,PRD03,Credit Card,2022-09-06,5500.0,0.134,165.62,62.14,True,True,False
CARD000501,CUST000877,PRD03,Credit Card,2024-02-20,3370.0,0.829,565.33,74.86,True,True,False
CARD000502,CUST000879,PRD03,Credit Card,2024-12-17,12030.0,0.102,161.02,85.61,True,True,True
CARD000503,CUST000882,PRD04,Debit Card,2023-12-07,0.0,,150.86,61.8,True,False,False
CARD000504,CUST000886,PRD04,Debit Card,2024-06-22,0.0,,27.62,63.35,True,False,False
CARD000505,CUST000890,PRD04,Debit Card,2024-04-10,0.0,,203.67,21.09,True,True,False
