customer_id,churn_probability_90d
CUST001282,0.031
CUST001283,0.9938
CUST001284,0.9957
CUST001285,0.0776
CUST001286,0.0456
CUST001287,0.0306
CUST001288,0.079
CUST001289,0.0713
CUST001290,0.0374
CUST001291,0.0345
CUST001292,0.0413
CUST001293,0.9953
CUST001294,0.9962
CUST001295,0.0339
CUST001296,0.0927
CUST001297,0.0461
CUST001298,0.0432
CUST001299,0.0245
CUST001300,0.0304
CUST001301,0.0471
CUST001302,0.0313
CUST001303,0.1127
CUST001304,0.094
CUST001305,0.0815
CUST001306,0.9969
CUST001307,0.0755
CUST001308,0.1021
CUST001309,0.035
CUST001310,0.0272
CUST001311,0.058
CUST001312,0.041
CUST001313,0.9971
CUST001314,0.0754
CUST001315,0.0289
CUST001316,0.0242
CUST001317,0.0445
CUST001318,0.0496
CUST001319,0.0394
CUST001320,0.0285
CUST001321,0.0372
CUST001322,0.0402
CUST001323,0.0703
CUST001324,0.0392
CUST001325,0.0476
CUST001326,0.0586
CUST001327,0.045
CUST001328,0.0436
CUST001329,0.0697
CUST001330,0.9954
CUST001331,0.0499
CUST001332,0.0407
CUST001333,0.052
CUST001334,0.0717
CUST001335,0.0983
CUST001336,0.0549
CUST001337,0.029
CUST001338,0.0562
CUST001339,0.9946
CUST001340,0.0644
CUST001341,0.1062
CUST001342,0.1338
CUST001343,0.0237
CUST001344,0.0486
CUST001345,0.0834
CUST001346,0.9921
CUST001347,0.0742
CUST001348,0.0382
CUST001349,0.0586
CUST001350,0.0767
CUST001351,0.0321
CUST001352,0.9953
CUST001353,0.0634
CUST001354,0.0508
CUST001355,0.9941
CUST001356,0.0403
CUST001357,0.0285
CUST001358,0.0276
CUST001359,0.0406
CUST001360,0.0396
CUST001361,0.0318
CUST001362,0.9926
CUST001363,0.0677
CUST001364,0.0398
CUST001365,0.0976
CUST001366,0.9933
CUST001367,0.0177
CUST001368,0.9954
CUST001369,0.0182
CUST001370,0.0522
CUST001371,0.0729
CUST001372,0.0711
CUST001373,0.0407
CUST001374,0.0323
CUST001375,0.0699
CUST001376,0.0745
CUST001377,0.054
CUST001378,0.9959
CUST001379,0.0349
CUST001380,0.0395
CUST001381,0.0464
CUST001382,0.0426
CUST001383,0.0621
CUST001384,0.085
CUST001385,0.0394
CUST001386,0.0462
CUST001387,0.0264
CUST001388,0.0872
CUST001389,0.0518
CUST001390,0.0349
CUST001391,0.0362
CUST001392,0.0504
CUST001393,0.0371
CUST001394,0.0437
CUST001395,0.0498
CUST001396,0.0516
CUST001397,0.0829
CUST001398,0.0286
CUST001399,0.0247
CUST001400,0.1634
CUST001401,0.995
CUST001402,0.995
CUST001403,0.9966
CUST001404,0.0376
CUST001405,0.1454
CUST001406,0.9958
CUST001407,0.0397
CUST001408,0.0429
CUST001409,0.0484
CUST001410,0.0329
CUST001411,0.0187
CUST001412,0.0451
CUST001413,0.0295
CUST001414,0.07
CUST001415,0.0236
CUST001416,0.0345
CUST001417,0.0511
CUST001418,0.0374
CUST001419,0.036
CUST001420,0.0282
CUST001421,0.1203
CUST001422,0.0403
CUST001423,0.0701
CUST001424,0.0696
CUST001425,0.0686
CUST001426,0.06
CUST001427,0.0403
CUST001428,0.993
CUST001429,0.1002
CUST001430,0.0309
CUST001431,0.994
CUST001432,0.1453
CUST001433,0.1461
CUST001434,0.0774
CUST001435,0.9971
CUST001436,0.0696
CUST001437,0.0766
CUST001438,0.0314
CUST001439,0.0631
CUST001440,0.0576
CUST001441,0.0383
CUST001442,0.9959
CUST001443,0.1097
CUST001444,0.0665
CUST001445,0.0582
CUST001446,0.9933
CUST001447,0.0467
CUST001448,0.026
CUST001449,0.039
CUST001450,0.0148
CUST001451,0.0409
CUST001452,0.1031
CUST001453,0.0465
CUST001454,0.0389
CUST001455,0.0258
CUST001456,0.9936
CUST001457,0.0912
CUST001458,0.0429
CUST001459,0.0476
CUST001460,0.0569
CUST001461,0.0605
CUST001462,0.044
CUST001463,0.9928
CUST001464,0.205
CUST001465,0.0363
CUST001466,0.994
CUST001467,0.077
CUST001468,0.0357
CUST001469,0.9928
CUST001470,0.121
CUST001471,0.051
CUST001472,0.993
CUST001473,0.0276
CUST001474,0.0537
CUST001475,0.9979
CUST001476,0.9939
CUST001477,0.1536
CUST001478,0.027
CUST001479,0.0985
CUST001480,0.9956
CUST001481,0.0792
CUST001482,0.9934
CUST001483,0.0613
CUST001484,0.0353
CUST001485,0.1541
CUST001486,0.0909
CUST001487,0.0179
CUST001488,0.0437
CUST001489,0.9941
CUST001490,0.0615
CUST001491,0.9967
CUST001492,0.0593
CUST001493,0.0573
CUST001494,0.0636
CUST001495,0.9931
CUST001496,0.101
CUST001497,0.9965
CUST001498,0.0446
CUST001499,0.0734
CUST001500,0.4403
CUST001501,0.0402
CUST001502,0.0413
CUST001503,0.0522
CUST001504,0.0273
CUST001505,0.099
CUST001506,0.0205
CUST001507,0.0227
CUST001508,0.0303
CUST001509,0.0297
CUST001510,0.0314
CUST001511,0.0429
CUST001512,0.0567
CUST001513,0.0464
CUST001514,0.041
CUST001515,0.0546
CUST001516,0.0408
CUST001517,0.0556
CUST001518,0.0363
CUST001519,0.0426
CUST001520,0.0518
CUST001521,0.0276
CUST001522,0.0473
CUST001523,0.0396
CUST001524,0.0433
CUST001525,0.0464
CUST001526,0.0422
CUST001527,0.0551
CUST001528,0.0535
CUST001529,0.1172
CUST001530,0.0685
CUST001531,0.0853
CUST001532,0.0306
CUST001533,0.0465
CUST001534,0.0214
CUST001535,0.0791
CUST001536,0.0387
CUST001537,0.0531
CUST001538,0.0376
CUST001539,0.0573
CUST001540,0.051
CUST001541,0.9963
CUST001542,0.0358
CUST001543,0.0435
CUST001544,0.0416
CUST001545,0.0405
CUST001546,0.2277
CUST001547,0.0633
CUST001548,0.0489
CUST001549,0.054
CUST001550,0.0418
CUST001551,0.0378
CUST001552,0.0706
CUST001553,0.0595
CUST001554,0.0568
CUST001555,0.9957
CUST001556,0.0448
CUST001557,0.0495
CUST001558,0.0567
CUST001559,0.9964
CUST001560,0.6669
CUST001561,0.0605
CUST001562,0.04
CUST001563,0.0849
CUST001564,0.0516
CUST001565,0.0441
CUST001566,0.1489
CUST001567,0.9962
CUST001568,0.0418
CUST001569,0.0413
CUST001570,0.0332
CUST001571,0.0107
CUST001572,0.0579
CUST001573,0.0794
CUST001574,0.0484
CUST001575,0.0332
CUST001576,0.095
CUST001577,0.075
CUST001578,0.0408
CUST001579,0.027
CUST001580,0.0499
CUST001581,0.0365
CUST001582,0.0392
CUST001583,0.0381
CUST001584,0.0346
CUST001585,0.046
CUST001586,0.0524
CUST001587,0.0416
CUST001588,0.0875
CUST001589,0.037
CUST001590,0.9958
CUST001591,0.0384
CUST001592,0.061
CUST001593,0.0494
CUST001594,0.0227
CUST001595,0.0376
CUST001596,0.0328
CUST001597,0.0998
CUST001598,0.0281
CUST001599,0.9975
CUST001600,0.0479
CUST001601,0.033
CUST001602,0.0309
CUST001603,0.0339
CUST001604,0.0349
CUST001605,0.0624
CUST001606,0.1076
CUST001607,0.0179
CUST001608,0.0629
CUST001609,0.9942
CUST001610,0.0579
CUST001611,0.3084
CUST001612,0.047
CUST001613,0.036
CUST001614,0.0172
CUST001615,0.0681
CUST001616,0.0537
CUST001617,0.0561
CUST001618,0.0401
CUST001619,0.1654
CUST001620,0.0476
CUST001621,0.9963
CUST001622,0.0498
CUST001623,0.0662
CUST001624,0.1078
CUST001625,0.053
CUST001626,0.0345
CUST001627,0.0122
CUST001628,0.1527
CUST001629,0.0446
CUST001630,0.0564
CUST001631,0.9961
CUST001632,0.042
CUST001633,0.047
CUST001634,0.0506
CUST001635,0.1203
CUST001636,0.9929
CUST001637,0.0698
CUST001638,0.0385
CUST001639,0.0243
CUST001640,0.0363
CUST001641,0.0411
CUST001642,0.0793
CUST001643,0.1431
CUST001644,0.0427
CUST001645,0.0423
CUST001646,0.0318
CUST001647,0.0247
CUST001648,0.1457
CUST001649,0.019
CUST001650,0.0238
CUST001651,0.0112
CUST001652,0.0402
CUST001653,0.0197
CUST001654,0.9944
CUST001655,0.2132
CUST001656,0.0335
CUST001657,0.0461
CUST001658,0.1309
CUST001659,0.0609
CUST001660,0.0476
CUST001661,0.0666
CUST001662,0.0609
CUST001663,0.0285
CUST001664,0.0421
CUST001665,0.0603
CUST001666,0.055
CUST001667,0.0364
CUST001668,0.0244
CUST001669,0.0582
CUST001670,0.03
CUST001671,0.0295
CUST001672,0.0502
CUST001673,0.0351
CUST001674,0.1342
CUST001675,0.085
CUST001676,0.0634
CUST001677,0.0463
CUST001678,0.0796
CUST001679,0.0369
CUST001680,0.0299
CUST001681,0.0469
CUST001682,0.0302
CUST001683,0.0339
CUST001684,0.0446
CUST001685,0.0322
CUST001686,0.0475
CUST001687,0.037
CUST001688,0.0413
CUST001689,0.0537
CUST001690,0.9957
CUST001691,0.0347
CUST001692,0.0351
CUST001693,0.0341
CUST001694,0.0382
CUST001695,0.0912
CUST001696,0.9946
CUST001697,0.053
CUST001698,0.0703
CUST001699,0.069
CUST001700,0.0514
CUST001701,0.031
CUST001702,0.0131
CUST001703,0.0399
CUST001704,0.9897
CUST001705,0.9942
CUST001706,0.0326
CUST001707,0.0286
CUST001708,0.0906
CUST001709,0.049
CUST001710,0.0299
CUST001711,0.1939
CUST001712,0.9962
CUST001713,0.0377
CUST001714,0.0441
CUST001715,0.0406
CUST001716,0.9958
CUST001717,0.0415
CUST001718,0.3292
CUST001719,0.9938
CUST001720,0.9935
CUST001721,0.9955
CUST001722,0.0553
CUST001723,0.0273
CUST001724,0.0114
CUST001725,0.0209
CUST001726,0.0447
CUST001727,0.0993
CUST001728,0.0934
CUST001729,0.0543
CUST001730,0.0453
CUST001731,0.0551
CUST001732,0.0407
CUST001733,0.0583
CUST001734,0.0531
CUST001735,0.0201
CUST001736,0.05
CUST001737,0.0733
CUST001738,0.163
CUST001739,0.0488
CUST001740,0.1578
CUST001741,0.0407
CUST001742,0.0564
CUST001743,0.0585
CUST001744,0.1475
CUST001745,0.0355
CUST001746,0.0236
CUST001747,0.0541
CUST001748,0.0404
CUST001749,0.056
CUST001750,0.0444
CUST001751,0.1373
CUST001752,0.0647
CUST001753,0.0316
CUST001754,0.051
CUST001755,0.0346
CUST001756,0.0787
CUST001757,0.0602
CUST001758,0.044
CUST001759,0.0344
CUST001760,0.0541
CUST001761,0.0601
CUST001762,0.0805
CUST001763,0.0656
CUST001764,0.027
CUST001765,0.0339
CUST001766,0.14
CUST001767,0.04
CUST001768,0.0568
CUST001769,0.0338
CUST001770,0.0394
CUST001771,0.2924
CUST001772,0.0683
CUST001773,0.0578
CUST001774,0.0266
CUST001775,0.0213
CUST001776,0.0329
CUST001777,0.9944
CUST001778,0.0666
CUST001779,0.0346
CUST001780,0.0455
CUST001781,0.1267
CUST001782,0.0665
CUST001783,0.0726
CUST001784,0.0648
CUST001785,0.0521
CUST001786,0.051
CUST001787,0.029
CUST001788,0.0238
CUST001789,0.0323
CUST001790,0.0305
CUST001791,0.0406
CUST001792,0.9951
CUST001793,0.0364
CUST001794,0.0477
CUST001795,0.0451
CUST001796,0.0446
CUST001797,0.0158
CUST001798,0.038
CUST001799,0.035
CUST001800,0.0258
CUST001801,0.1002
CUST001802,0.1062
CUST001803,0.0809
CUST001804,0.0286
CUST001805,0.0485
CUST001806,0.9967
CUST001807,0.088
CUST001808,0.3388
CUST001809,0.9963
CUST001810,0.0452
CUST001811,0.0595
CUST001812,0.0469
CUST001813,0.9973
CUST001814,0.9951
CUST001815,0.042
CUST001816,0.1411
CUST001817,0.0778
CUST001818,0.077
CUST001819,0.052
CUST001820,0.0498
CUST001821,0.0437
CUST001822,0.2979
CUST001823,0.9935
CUST001824,0.0273
CUST001825,0.0332
CUST001826,0.0228
CUST001827,0.0465
CUST001828,0.9942
CUST001829,0.9935
CUST001830,0.064
CUST001831,0.0248
CUST001832,0.9942
CUST001833,0.2229
CUST001834,0.0432
CUST001835,0.0693
CUST001836,0.0607
CUST001837,0.0373
CUST001838,0.0375
CUST001839,0.9968
CUST001840,0.0394
CUST001841,0.0335
CUST001842,0.0612
CUST001843,0.038
CUST001844,0.0421
CUST001845,0.0387
CUST001846,0.0336
CUST001847,0.0901
CUST001848,0.0434
CUST001849,0.1621
CUST001850,0.0212
CUST001851,0.0887
CUST001852,0.0384
CUST001853,0.0358
CUST001854,0.1159
CUST001855,0.0458
CUST001856,0.9944
CUST001857,0.0264
CUST001858,0.0311
CUST001859,0.0446
CUST001860,0.0577
CUST001861,0.1132
CUST001862,0.053
CUST001863,0.0853
CUST001864,0.0138
CUST001865,0.0375
CUST001866,0.9944
CUST001867,0.1403
CUST001868,0.0507
CUST001869,0.0348
CUST001870,0.1996
CUST001871,0.0389
CUST001872,0.0362
CUST001873,0.075
CUST001874,0.0543
CUST001875,0.0703
CUST001876,0.0547
CUST001877,0.078
CUST001878,0.0413
CUST001879,0.0526
CUST001880,0.0594
CUST001881,0.0505
CUST001882,0.0908
CUST001883,0.1356
CUST001884,0.053
CUST001885,0.023
CUST001886,0.996
CUST001887,0.0432
CUST001888,0.1085
CUST001889,0.0671
CUST001890,0.0232
CUST001891,0.9956
CUST001892,0.0383
CUST001893,0.0946
CUST001894,0.0238
CUST001895,0.9949
CUST001896,0.0143
CUST001897,0.993
CUST001898,0.996
CUST001899,0.0393
CUST001900,0.0455
CUST001901,0.1163
CUST001902,0.0366
CUST001903,0.0697
CUST001904,0.0385
CUST001905,0.0324
CUST001906,0.996
CUST001907,0.0348
CUST001908,0.0558
CUST001909,0.0559
CUST001910,0.9946
CUST001911,0.0152
CUST001912,0.0553
CUST001913,0.037
CUST001914,0.0638
CUST001915,0.0372
CUST001916,0.0371
CUST001917,0.0711
CUST001918,0.0614
CUST001919,0.0828
CUST001920,0.0715
CUST001921,0.0351
CUST001922,0.3073
CUST001923,0.1003
CUST001924,0.0363
CUST001925,0.9968
CUST001926,0.0208
CUST001927,0.0346
CUST001928,0.0417
CUST001929,0.049
CUST001930,0.0498
CUST001931,0.128
CUST001932,0.9922
CUST001933,0.03
CUST001934,0.2148
CUST001935,0.9962
CUST001936,0.0416
CUST001937,0.0683
CUST001938,0.0351
CUST001939,0.0392
CUST001940,0.0571
CUST001941,0.0576
CUST001942,0.0339
CUST001943,0.0149
CUST001944,0.0638
CUST001945,0.078
CUST001946,0.0322
CUST001947,0.0404
CUST001948,0.9962
CUST001949,0.038
CUST001950,0.0072
CUST001951,0.9969
CUST001952,0.0902
CUST001953,0.0227
CUST001954,0.0707
CUST001955,0.1734
CUST001956,0.0519
CUST001957,0.0474
CUST001958,0.0525
CUST001959,0.0431
CUST001960,0.0159
CUST001961,0.0313
CUST001962,0.0605
CUST001963,0.0402
CUST001964,0.0456
CUST001965,0.0149
CUST001966,0.0235
CUST001967,0.042
CUST001968,0.0888
CUST001969,0.0377
CUST001970,0.9922
CUST001971,0.0495
CUST001972,0.5056
CUST001973,0.0389
CUST001974,0.1575
CUST001975,0.0363
CUST001976,0.0578
CUST001977,0.0265
CUST001978,0.0421
CUST001979,0.0516
CUST001980,0.0451
CUST001981,0.0498
CUST001982,0.0651
CUST001983,0.0269
CUST001984,0.0529
CUST001985,0.0517
CUST001986,0.0417
CUST001987,0.0674
CUST001988,0.0419
CUST001989,0.9944
CUST001990,0.0375
CUST001991,0.0356
CUST001992,0.0278
CUST001993,0.0341
CUST001994,0.0387
CUST001995,0.0302
CUST001996,0.0387
CUST001997,0.0422
CUST001998,0.0269
CUST001999,0.0301
CUST002000,0.0506
CUST002001,0.0612
CUST002002,0.0498
CUST002003,0.0369
CUST002004,0.0226
CUST002005,0.1729
CUST002006,0.0203
CUST002007,0.0377
CUST002008,0.0436
CUST002009,0.0304
CUST002010,0.9967
CUST002011,0.0995
CUST002012,0.0459
CUST002013,0.996
CUST002014,0.0404
CUST002015,0.0386
CUST002016,0.9938
CUST002017,0.0184
CUST002018,0.0546
CUST002019,0.0709
CUST002020,0.0102
CUST002021,0.1007
CUST002022,0.0223
CUST002023,0.1383
CUST002024,0.0458
CUST002025,0.1166
CUST002026,0.0673
CUST002027,0.1519
CUST002028,0.0385
CUST002029,0.1087
CUST002030,0.0448
CUST002031,0.1598
CUST002032,0.0479
CUST002033,0.045
CUST002034,0.0419
CUST002035,0.0357
CUST002036,0.0444
CUST002037,0.1164
CUST002038,0.0645
CUST002039,0.0389
CUST002040,0.0557
CUST002041,0.9957
CUST002042,0.0266
CUST002043,0.0864
CUST002044,0.9957
CUST002045,0.0364
CUST002046,0.0374
CUST002047,0.0399
CUST002048,0.0394
CUST002049,0.0298
CUST002050,0.0307
CUST002051,0.0275
CUST002052,0.0498
CUST002053,0.0372
CUST002054,0.0311
CUST002055,0.9945
CUST002056,0.0361
CUST002057,0.0283
CUST002058,0.0301
CUST002059,0.0384
CUST002060,0.0805
CUST002061,0.0626
CUST002062,0.9945
CUST002063,0.0184
CUST002064,0.0462
CUST002065,0.0753
CUST002066,0.0315
CUST002067,0.0426
CUST002068,0.0549
CUST002069,0.998
CUST002070,0.0457
CUST002071,0.0369
CUST002072,0.0382
CUST002073,0.0237
CUST002074,0.0272
CUST002075,0.0294
CUST002076,0.0455
CUST002077,0.024
CUST002078,0.0478
CUST002079,0.0288
CUST002080,0.0976
CUST002081,0.0588
CUST002082,0.0424
CUST002083,0.9946
CUST002084,0.9952
CUST002085,0.1165
CUST002086,0.0673
CUST002087,0.0656
CUST002088,0.0267
CUST002089,0.9932
CUST002090,0.0227
CUST002091,0.0331
CUST002092,0.0299
CUST002093,0.0337
CUST002094,0.0624
CUST002095,0.1086
CUST002096,0.9933
CUST002097,0.1675
CUST002098,0.042
CUST002099,0.0442
CUST002100,0.0433
CUST002101,0.0969
CUST002102,0.0497
CUST002103,0.0379
CUST002104,0.1126
CUST002105,0.1065
CUST002106,0.033
CUST002107,0.9946
CUST002108,0.0288
CUST002109,0.017
CUST002110,0.0365
CUST002111,0.0389
CUST002112,0.1003
CUST002113,0.069
CUST002114,0.0619
CUST002115,0.057
CUST002116,0.1105
CUST002117,0.0408
CUST002118,0.0597
CUST002119,0.0294
CUST002120,0.0516
CUST002121,0.0422
CUST002122,0.0589
CUST002123,0.9962
CUST002124,0.0773
CUST002125,0.0284
CUST002126,0.0598
CUST002127,0.0445
CUST002128,0.0289
CUST002129,0.2134
CUST002130,0.1135
CUST002131,0.1638
CUST002132,0.0429
CUST002133,0.1412
CUST002134,0.0434
CUST002135,0.0401
CUST002136,0.0519
CUST002137,0.9975
CUST002138,0.0399
CUST002139,0.053
CUST002140,0.0218
CUST002141,0.0211
CUST002142,0.0734
CUST002143,0.9945
CUST002144,0.9961
CUST002145,0.9941
CUST002146,0.9951
CUST002147,0.0486
CUST002148,0.1006
CUST002149,0.0697
CUST002150,0.9957
CUST002151,0.0099
CUST002152,0.0805
CUST002153,0.9953
CUST002154,0.1168
CUST002155,0.0379
CUST002156,0.9922
CUST002157,0.0218
CUST002158,0.135
CUST002159,0.054
CUST002160,0.0312
CUST002161,0.022
CUST002162,0.0343
CUST002163,0.0363
CUST002164,0.0423
CUST002165,0.0951
CUST002166,0.0564
CUST002167,0.1415
CUST002168,0.0157
CUST002169,0.0684
CUST002170,0.0541
CUST002171,0.1422
CUST002172,0.0684
CUST002173,0.022
CUST002174,0.0814
CUST002175,0.0297
CUST002176,0.0434
CUST002177,0.0204
CUST002178,0.0336
CUST002179,0.0369
CUST002180,0.0892
CUST002181,0.0531
CUST002182,0.0466
CUST002183,0.0383
CUST002184,0.9953
CUST002185,0.0344
CUST002186,0.1097
CUST002187,0.0508
CUST002188,0.0157
CUST002189,0.0529
CUST002190,0.0426
CUST002191,0.0428
CUST002192,0.062
CUST002193,0.0324
CUST002194,0.0409
CUST002195,0.0491
CUST002196,0.2062
CUST002197,0.0289
CUST002198,0.2865
CUST002199,0.0347
CUST002200,0.0322
CUST002201,0.9944
CUST002202,0.0278
CUST002203,0.0262
CUST002204,0.0562
CUST002205,0.0372
CUST002206,0.0376
CUST002207,0.0704
CUST002208,0.0617
CUST002209,0.0333
CUST002210,0.0286
CUST002211,0.044
CUST002212,0.9943
CUST002213,0.0416
CUST002214,0.0512
CUST002215,0.0318
CUST002216,0.0347
CUST002217,0.0745
CUST002218,0.0319
CUST002219,0.0592
CUST002220,0.053
CUST002221,0.9961
CUST002222,0.0575
CUST002223,0.0479
CUST002224,0.0683
CUST002225,0.038
CUST002226,0.0313
CUST002227,0.0185
CUST002228,0.0364
CUST002229,0.034
CUST002230,0.0329
CUST002231,0.14
CUST002232,0.058
CUST002233,0.0454
CUST002234,0.0467
CUST002235,0.0229
CUST002236,0.0378
CUST002237,0.0694
CUST002238,0.0845
CUST002239,0.0773
CUST002240,0.0092
CUST002241,0.0828
CUST002242,0.172
CUST002243,0.0442
CUST002244,0.0744
CUST002245,0.0487
CUST002246,0.0478
CUST002247,0.058
CUST002248,0.9973
CUST002249,0.0435
CUST002250,0.0561
CUST002251,0.0589
CUST002252,0.0378
CUST002253,0.0454
CUST002254,0.1117
CUST002255,0.058
CUST002256,0.994
CUST002257,0.0333
CUST002258,0.0994
CUST002259,0.9946
CUST002260,0.0346
CUST002261,0.1659
CUST002262,0.0482
CUST002263,0.0322
CUST002264,0.0762
CUST002265,0.9954
CUST002266,0.0566
CUST002267,0.0234
CUST002268,0.0484
CUST002269,0.9973
CUST002270,0.0382
CUST002271,0.0355
CUST002272,0.9967
CUST002273,0.0533
CUST002274,0.0804
CUST002275,0.0371
CUST002276,0.1644
CUST002277,0.0521
CUST002278,0.058
CUST002279,0.0563
CUST002280,0.0199
CUST002281,0.0472
CUST002282,0.04
CUST002283,0.0255
CUST002284,0.0576
CUST002285,0.0859
CUST002286,0.9965
CUST002287,0.0404
CUST002288,0.0472
CUST002289,0.0646
CUST002290,0.0611
CUST002291,0.0375
CUST002292,0.0667
CUST002293,0.0666
CUST002294,0.0383
CUST002295,0.0482
CUST002296,0.0525
CUST002297,0.997
CUST002298,0.036
CUST002299,0.0595
CUST002300,0.0711
CUST002301,0.995
CUST002302,0.0379
CUST002303,0.0135
CUST002304,0.0241
CUST002305,0.9951
CUST002306,0.0436
CUST002307,0.1908
CUST002308,0.9945
CUST002309,0.0738
CUST002310,0.062
CUST002311,0.0873
CUST002312,0.0993
CUST002313,0.0285
CUST002314,0.0644
CUST002315,0.0445
CUST002316,0.0247
CUST002317,0.0367
CUST002318,0.0318
CUST002319,0.0382
CUST002320,0.0334
CUST002321,0.1113
CUST002322,0.0439
CUST002323,0.0478
CUST002324,0.031
CUST002325,0.0439
CUST002326,0.0979
CUST002327,0.9948
CUST002328,0.0368
CUST002329,0.0465
CUST002330,0.0918
CUST002331,0.0537
CUST002332,0.9967
CUST002333,0.0464
CUST002334,0.0311
CUST002335,0.0305
CUST002336,0.061
CUST002337,0.0926
CUST002338,0.0536
CUST002339,0.0425
CUST002340,0.0592
CUST002341,0.0285
CUST002342,0.1038
CUST002343,0.0409
CUST002344,0.0448
CUST002345,0.9938
CUST002346,0.9954
CUST002347,0.0582
CUST002348,0.0741
CUST002349,0.0561
CUST002350,0.0491
CUST002351,0.0212
CUST002352,0.0404
CUST002353,0.1127
CUST002354,0.9966
CUST002355,0.0709
CUST002356,0.0226
CUST002357,0.0714
CUST002358,0.0441
CUST002359,0.9929
CUST002360,0.0624
CUST002361,0.0371
CUST002362,0.0323
CUST002363,0.9949
CUST002364,0.0577
CUST002365,0.0579
CUST002366,0.1552
CUST002367,0.0442
CUST002368,0.9924
CUST002369,0.0236
CUST002370,0.0396
CUST002371,0.1669
CUST002372,0.0824
CUST002373,0.0653
CUST002374,0.9944
CUST002375,0.0524
CUST002376,0.0635
CUST002377,0.0531
CUST002378,0.0421
CUST002379,0.0315
CUST002380,0.0724
CUST002381,0.0436
CUST002382,0.1196
CUST002383,0.0385
CUST002384,0.0516
CUST002385,0.9946
CUST002386,0.0523
CUST002387,0.0324
CUST002388,0.0207
CUST002389,0.08
CUST002390,0.0185
CUST002391,0.9973
CUST002392,0.9951
CUST002393,0.047
CUST002394,0.0228
CUST002395,0.0445
CUST002396,0.0442
CUST002397,0.0448
CUST002398,0.0368
CUST002399,0.0372
CUST002400,0.0808
CUST002401,0.2081
CUST002402,0.9966
CUST002403,0.0431
CUST002404,0.0852
CUST002405,0.0345
CUST002406,0.0336
CUST002407,0.0963
CUST002408,0.044
CUST002409,0.0434
CUST002410,0.051
CUST002411,0.0488
CUST002412,0.0293
CUST002413,0.0987
CUST002414,0.047
CUST002415,0.0275
CUST002416,0.0248
CUST002417,0.0613
CUST002418,0.0618
CUST002419,0.0384
CUST002420,0.0379
CUST002421,0.0644
CUST002422,0.0488
CUST002423,0.0291
CUST002424,0.9965
CUST002425,0.04
CUST002426,0.9963
CUST002427,0.0532
CUST002428,0.0519
CUST002429,0.0362
CUST002430,0.0417
CUST002431,0.0355
CUST002432,0.032
CUST002433,0.0406
CUST002434,0.0387
CUST002435,0.0275
CUST002436,0.1857
CUST002437,0.0431
CUST002438,0.0562
CUST002439,0.0464
CUST002440,0.0552
CUST002441,0.0765
CUST002442,0.0816
CUST002443,0.0353
CUST002444,0.0438
CUST002445,0.113
CUST002446,0.0462
CUST002447,0.0735
CUST002448,0.0147
CUST002449,0.9951
CUST002450,0.0299
CUST002451,0.0587
CUST002452,0.0389
CUST002453,0.0404
CUST002454,0.0623
CUST002455,0.0339
CUST002456,0.0338
CUST002457,0.0476
CUST002458,0.0424
CUST002459,0.0337
CUST002460,0.0577
CUST002461,0.0452
CUST002462,0.1049
CUST002463,0.9963
CUST002464,0.0457
CUST002465,0.1911
CUST002466,0.0951
CUST002467,0.9888
CUST002468,0.0469
CUST002469,0.0689
CUST002470,0.0608
CUST002471,0.0626
CUST002472,0.0797
CUST002473,0.0209
CUST002474,0.0241
CUST002475,0.2018
CUST002476,0.0363
CUST002477,0.993
CUST002478,0.03
CUST002479,0.0355
CUST002480,0.0279
CUST002481,0.0367
CUST002482,0.0468
CUST002483,0.0329
CUST002484,0.0352
CUST002485,0.0464
CUST002486,0.0567
CUST002487,0.0314
CUST002488,0.0817
CUST002489,0.0447
CUST002490,0.063
CUST002491,0.0184
CUST002492,0.0371
CUST002493,0.0208
CUST002494,0.0327
CUST002495,0.0304
CUST002496,0.0451
CUST002497,0.0459
CUST002498,0.0513
CUST002499,0.0467
CUST002500,0.0336
CUST002501,0.059
CUST002502,0.0258
CUST002503,0.0339
CUST002504,0.0171
CUST002505,0.996
CUST002506,0.0854
CUST002507,0.0484
CUST002508,0.0535
CUST002509,0.033
CUST002510,0.2159
CUST002511,0.1146
CUST002512,0.0437
CUST002513,0.0651
CUST002514,0.0482
